CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC35	CAZyme	NC_004663.1	WP_011107723.1	1669717	1670820	-	CAZyme|GT4_e3628
CGC35	null	NC_004663.1	WP_011107724.1	1670820	1671713	-	null
CGC35	null	NC_004663.1	WP_011107725.1	1671731	1672756	-	null
CGC35	CAZyme	NC_004663.1	WP_011107726.1	1672765	1673622	-	CAZyme|GT2
CGC36	TC	NC_004663.1	WP_011107802.1	1804059	1806479	-	TC|3.A.1.122.20
CGC36	TC	NC_004663.1	WP_008762308.1	1806476	1807192	-	TC|3.A.1.122.20
CGC36	null	NC_004663.1	WP_008762307.1	1807208	1808455	-	null
CGC36	null	NC_004663.1	WP_062694823.1	1808516	1809820	-	null
CGC36	TC	NC_004663.1	WP_008762306.1	1810150	1811511	+	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC36	STP	NC_004663.1	WP_011107804.1	1811517	1812767	+	STP|PAS+STP|HATPase_c
CGC36	null	NC_004663.1	WP_011107805.1	1812854	1813879	+	null
CGC36	CAZyme	NC_004663.1	WP_011107806.1	1813936	1815108	+	CAZyme|GT2+TC|4.D.1.1.2
CGC37	TC	NC_004663.1	WP_011107841.1	1881405	1883957	-	TC|1.B.14.6.14
CGC37	STP	NC_004663.1	WP_011107842.1	1884065	1885357	-	STP|PAS+STP|HATPase_c
CGC37	TC	NC_004663.1	WP_008762237.1	1885379	1886728	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC37	null	NC_004663.1	WP_011107843.1	1886797	1888275	-	null
CGC37	TC	NC_004663.1	WP_008762235.1	1888407	1891016	-	TC|9.B.238.3.6
CGC37	null	NC_004663.1	WP_008764774.1	1891100	1892353	-	null
CGC37	TC	NC_004663.1	WP_008764773.1	1892386	1893675	-	TC|3.A.1.122.20
CGC37	null	NC_004663.1	WP_008764772.1	1893713	1894339	-	null
CGC37	TC	NC_004663.1	WP_011107844.1	1894369	1895034	-	TC|3.A.1.122.20
CGC37	null	NC_004663.1	WP_011107845.1	1895063	1896310	-	null
CGC37	STP	NC_004663.1	WP_011107846.1	1896554	1897945	-	STP|Pyr_redox_2
CGC37	CAZyme	NC_004663.1	WP_011107847.1	1898000	1898905	-	CAZyme|GH73_e88|CBM50_e698|CBM50_e698+TC|3.A.7.14.2
CGC37	null	NC_004663.1	WP_008762228.1	1899017	1899499	+	null
CGC37	STP	NC_004663.1	WP_011107849.1	1899503	1900342	+	STP|HTH_18
CGC37	TC	NC_004663.1	WP_008764769.1	1900431	1901012	+	TC|9.B.365.2.1
CGC37	STP	NC_004663.1	WP_011107850.1	1901116	1902489	+	STP|Pyr_redox_2
CGC37	TC	NC_004663.1	WP_008767969.1	1903055	1904653	+	TC|3.A.1.211.25
CGC37	STP	NC_004663.1	WP_011107851.1	1904740	1905528	+	STP|NUDIX
CGC37	STP	NC_004663.1	WP_008762221.1	1905535	1906098	+	STP|cNMP_binding
CGC37	TC	NC_004663.1	WP_048698198.1	1906183	1907232	+	TC|9.B.97.3.1
CGC38	TC	NC_004663.1	WP_011107893.1	1989363	1992815	+	TC|1.B.14.6.17
CGC38	null	NC_004663.1	WP_011107894.1	1992829	1994685	+	null
CGC38	CAZyme	NC_004663.1	WP_011107895.1	1994978	1996537	+	CAZyme|GH20_e8+SULFATLAS|S1_16
CGC38	SULFATLAS	NC_004663.1	WP_011107896.1	1996551	1998053	+	SULFATLAS|S1_20
CGC38	TC	NC_004663.1	WP_008762107.1	1998220	1999395	-	TC|1.A.23.4.5
CGC38	SULFATLAS	NC_004663.1	WP_011107897.1	1999530	2001077	-	SULFATLAS|S1_15
CGC38	CAZyme	NC_004663.1	WP_011107898.1	2001164	2002981	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC38	CAZyme	NC_004663.1	WP_070750859.1	2003149	2006220	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC38	CAZyme	NC_004663.1	WP_011107900.1	2006246	2008576	-	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC38	SULFATLAS	NC_004663.1	WP_008762102.1	2008592	2010175	-	SULFATLAS|S1_11
CGC38	null	NC_004663.1	WP_011107902.1	2010377	2012158	-	null
CGC38	TC	NC_004663.1	WP_008767896.1	2012204	2014021	-	TC|8.A.46.3.4
CGC38	TC	NC_004663.1	WP_008767895.1	2014035	2017394	-	TC|1.B.14.6.17
CGC38	CAZyme	NC_004663.1	WP_008767894.1	2017425	2019089	-	CAZyme|GH18_e389
CGC39	TC	NC_004663.1	WP_011107910.1	2031658	2032071	+	TC|1.D.194.1.2
CGC39	null	NC_004663.1	WP_011107911.1	2032185	2033750	-	null
CGC39	TC	NC_004663.1	WP_011107913.1	2034033	2034659	-	TC|9.B.18.1.3
CGC39	CAZyme	NC_004663.1	WP_011107914.1	2034688	2035497	-	CAZyme|GT2
CGC39	CAZyme	NC_004663.1	WP_011107915.1	2035514	2036425	-	CAZyme|GT2
CGC39	CAZyme	NC_004663.1	WP_011107916.1	2036422	2037720	-	CAZyme|GT129
CGC39	CAZyme	NC_004663.1	WP_011107917.1	2037711	2038703	-	CAZyme|GT2
CGC39	CAZyme	NC_004663.1	WP_062694757.1	2038710	2039438	-	CAZyme|GT25_e69
CGC39	null	NC_004663.1	WP_011107919.1	2039484	2040641	-	null
CGC39	null	NC_004663.1	WP_011107920.1	2040648	2042009	-	null
CGC39	TC	NC_004663.1	WP_011107921.1	2042019	2043461	-	TC|2.A.66.2.23
CGC40	TC	NC_004663.1	WP_011107929.1	2052264	2054069	+	TC|9.B.238.3.1
CGC40	TC	NC_004663.1	WP_011107930.1	2054158	2055612	-	TC|3.A.1.131.2
CGC40	CAZyme	NC_004663.1	WP_011107931.1	2055649	2057655	-	CAZyme|CBM48_e14|GH13_14
CGC41	TC	NC_004663.1	WP_008767830.1	2104010	2104423	+	TC|1.D.194.1.2
CGC41	STP	NC_004663.1	WP_008767829.1	2104512	2104805	-	STP|NTP_transf_2
CGC41	TC	NC_004663.1	WP_011107947.1	2104941	2105567	-	TC|9.B.18.1.3
CGC41	CAZyme	NC_004663.1	WP_011107948.1	2105596	2106417	-	CAZyme|GT2
CGC41	null	NC_004663.1	WP_011107949.1	2106556	2107668	-	null
CGC41	null	NC_004663.1	WP_229084347.1	2107671	2108654	-	null
CGC41	CAZyme	NC_004663.1	WP_008767823.1	2108693	2109871	-	CAZyme|GT4_e2447
CGC42	TC	NC_004663.1	WP_008763289.1	2171552	2172721	-	TC|2.A.1.7.17
CGC42	CAZyme	NC_004663.1	WP_008767782.1	2173001	2174833	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC42	CAZyme	NC_004663.1	WP_032841481.1	2174963	2176531	-	CAZyme|GH32_e129
CGC42	null	NC_004663.1	WP_008763287.1	2176550	2177935	-	null
CGC42	TC	NC_004663.1	WP_008767780.1	2177962	2179674	-	TC|1.B.38.1.10
CGC42	TC	NC_004663.1	WP_193349043.1	2179702	2182815	-	TC|1.B.14.6.17
CGC42	null	NC_004663.1	WP_008767778.1	2183127	2183999	+	null
CGC42	CAZyme	NC_004663.1	WP_011107965.1	2184204	2186087	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC42	null	NC_004663.1	WP_224200446.1	2186717	2188234	-	null
CGC42	null	NC_004663.1	WP_011107967.1	2188346	2189368	+	null
CGC42	CAZyme	NC_004663.1	WP_032841480.1	2189550	2192801	+	CAZyme|GH2_e119
CGC42	CAZyme	NC_004663.1	WP_011107968.1	2192819	2195074	+	CAZyme|GH92_e30+TC|1.C.96.1.3
CGC43	TC	NC_004663.1	WP_008767770.1	2202186	2204192	-	TC|8.A.46.2.1
CGC43	TC	NC_004663.1	WP_008767769.1	2204204	2207509	-	TC|1.B.14.6.2
CGC43	null	NC_004663.1	WP_008767768.1	2207546	2209282	-	null
CGC43	CAZyme	NC_004663.1	WP_008767767.1	2210080	2213775	+	CAZyme|GH2_e5
CGC43	CAZyme	NC_004663.1	WP_011107971.1	2214408	2217467	-	CAZyme|CBM32_e165|GH95_e0+SULFATLAS|S1_11
CGC43	CAZyme	NC_004663.1	WP_011107972.1	2217682	2220243	-	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC43	CAZyme	NC_004663.1	WP_008767764.1	2220294	2222012	-	CAZyme|CE20_e1+SULFATLAS|S1_7
CGC43	CAZyme	NC_004663.1	WP_008767763.1	2222043	2224907	-	CAZyme|GH3_e88+SULFATLAS|S1_7
CGC43	CAZyme	NC_004663.1	WP_307836712.1	2224974	2225882	-	CAZyme|GH43_2
CGC43	null	NC_004663.1	WP_008767761.1	2227954	2228799	-	null
CGC43	TC	NC_004663.1	WP_011107975.1	2228777	2231002	-	TC|2.A.37.4.2
CGC44	CAZyme	NC_004663.1	WP_011108029.1	2349872	2351860	-	CAZyme|GH97_e1+SULFATLAS|S1_8
CGC44	CAZyme	NC_004663.1	WP_011108030.1	2351893	2354172	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC44	CAZyme	NC_004663.1	WP_011108031.1	2354366	2355349	-	CAZyme|GH43_17+SULFATLAS|S1_20
CGC44	null	NC_004663.1	WP_011108032.1	2355408	2357366	-	null
CGC44	TC	NC_004663.1	WP_011108033.1	2357378	2360737	-	TC|1.B.14.6.1
CGC44	STP	NC_004663.1	WP_008765463.1	2361009	2362022	-	STP|FecR
CGC44	TF	NC_004663.1	WP_008765464.1	2362093	2362683	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC44	CAZyme	NC_004663.1	WP_072067209.1	2362810	2365002	-	CAZyme|GH92_e0
CGC45	CAZyme	NC_004663.1	WP_008766584.1	2629926	2631989	+	CAZyme|GH127_e7
CGC45	TC	NC_004663.1	WP_008766585.1	2632182	2633321	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008759785.1	2633318	2634334	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008766586.1	2634331	2635086	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008766587.1	2635210	2636565	+	TC|2.A.66.1.37
CGC46	CAZyme	NC_004663.1	WP_011108135.1	2640758	2643901	+	CAZyme|GH92_e21
CGC46	TC	NC_004663.1	WP_008766592.1	2643912	2645072	+	TC|2.A.1.7.16
CGC46	TC	NC_004663.1	WP_011108136.1	2645309	2648461	+	TC|1.B.14.6.17
CGC47	TC	NC_004663.1	WP_011108148.1	2684368	2687076	-	TC|1.B.42.1.8
CGC47	STP	NC_004663.1	WP_011108149.1	2687167	2687703	-	STP|HD
CGC47	CAZyme	NC_004663.1	WP_011108150.1	2687779	2688942	+	CAZyme|GH171_e3
CGC48	CAZyme	NC_004663.1	WP_008763973.1	2751385	2752839	-	CAZyme|GH29_e30|CBM32_e126+SULFATLAS|S1_16
CGC48	null	NC_004663.1	WP_008763974.1	2752866	2754539	-	null
CGC48	CAZyme	NC_004663.1	WP_224200474.1	2754557	2755528	-	CAZyme|CBM32_e147
CGC48	TC	NC_004663.1	WP_008763976.1	2755560	2757302	-	TC|8.A.46.1.4
CGC48	TC	NC_004663.1	WP_008763977.1	2757331	2760693	-	TC|1.B.14.6.17
CGC48	STP	NC_004663.1	WP_011108163.1	2760889	2761857	-	STP|FecR
CGC48	TF	NC_004663.1	WP_011108164.1	2762259	2762840	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC48	CAZyme	NC_004663.1	WP_011108165.1	2762989	2765265	-	CAZyme|GH92_e18
CGC48	null	NC_004663.1	WP_225011966.1	2765368	2767257	-	null
CGC48	TC	NC_004663.1	WP_011108167.1	2767291	2768934	-	TC|1.B.38.1.7
CGC48	TC	NC_004663.1	WP_011108168.1	2768949	2771939	-	TC|1.B.14.6.1
CGC49	TC	NC_004663.1	WP_008764016.1	2820491	2821573	+	TC|2.A.6.2.28
CGC49	TC	NC_004663.1	WP_008764017.1	2821589	2824621	+	TC|2.A.6.2.33
CGC49	null	NC_004663.1	WP_008764018.1	2824618	2825964	+	null
CGC49	CAZyme	NC_004663.1	WP_008764019.1	2826115	2827209	+	CAZyme|PL10_1+SULFATLAS|S1_7
CGC49	TC	NC_004663.1	WP_008764020.1	2827332	2828492	-	TC|9.B.97.1.2
CGC50	TC	NC_004663.1	WP_011108266.1	2963646	2965019	-	TC|2.A.66.1.32
CGC50	CAZyme	NC_004663.1	WP_011108267.1	2965174	2966622	-	CAZyme|GH28_e12
CGC51	CAZyme	NC_004663.1	WP_011108296.1	3043152	3046085	-	CAZyme|GH2_e98|CBM32_e133
CGC51	TC	NC_004663.1	WP_008763641.1	3046175	3047515	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC52	CAZyme	NC_004663.1	WP_011108305.1	3076578	3078440	-	CAZyme|GH20_e11+SULFATLAS|S1_16
CGC52	TC	NC_004663.1	WP_005681494.1	3078618	3080336	-	TC|8.A.46.1.3
CGC52	TC	NC_004663.1	WP_008765142.1	3080348	3083752	-	TC|1.B.14.6.17
CGC53	CAZyme	NC_004663.1	WP_011108335.1	3148116	3151574	+	CAZyme|CBM67_e28|GH78_e80+SULFATLAS|S1_8
CGC53	CAZyme	NC_004663.1	WP_011108336.1	3151580	3154225	+	CAZyme|CBM67_e3|GH78_e29+SULFATLAS|S1_8
CGC53	CAZyme	NC_004663.1	WP_162303078.1	3154362	3155666	+	CAZyme|CE7_e20+PEPTIDASE|S09.UPW
CGC53	null	NC_004663.1	WP_008763595.1	3155836	3156234	-	null
CGC53	null	NC_004663.1	WP_008763594.1	3156436	3158109	-	null
CGC53	TC	NC_004663.1	WP_008765170.1	3158197	3159894	+	TC|2.A.58.2.2
CGC53	null	NC_004663.1	WP_054959405.1	3160234	3161325	+	null
CGC53	null	NC_004663.1	WP_008765172.1	3161409	3162734	+	null
CGC53	TC	NC_004663.1	WP_011108339.1	3162750	3165878	+	TC|1.B.14.6.16
CGC53	TC	NC_004663.1	WP_011108340.1	3165906	3167933	+	TC|8.A.46.1.4
CGC54	TC	NC_004663.1	WP_011108397.1	3258569	3259849	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|HTH_8
CGC54	STP	NC_004663.1	WP_011108398.1	3259854	3262226	-	STP|HisKA+STP|HATPase_c+STP|Response_reg
CGC54	CAZyme	NC_004663.1	WP_011108399.1	3262908	3264857	-	CAZyme|GH97_e5
CGC54	SULFATLAS	NC_004663.1	WP_011108400.1	3264883	3266193	-	SULFATLAS|S1_14
CGC54	CAZyme	NC_004663.1	WP_011108401.1	3266202	3268370	-	CAZyme|GH67_e0
CGC54	CAZyme	NC_004663.1	WP_011108402.1	3268467	3270020	-	CAZyme|GH76_e36
CGC54	null	NC_004663.1	WP_011108403.1	3270036	3271001	-	null
CGC54	null	NC_004663.1	WP_011108404.1	3271013	3272995	-	null
CGC54	TC	NC_004663.1	WP_011108405.1	3273006	3276110	-	TC|1.B.14.6.16
CGC54	SULFATLAS	NC_004663.1	WP_011108406.1	3276144	3277448	-	SULFATLAS|S1_11
CGC54	TF	NC_004663.1	WP_011108407.1	3277939	3281976	-	TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC54	CAZyme	NC_004663.1	WP_011108408.1	3282187	3284469	+	CAZyme|GH92_e18
CGC54	null	NC_004663.1	WP_004304952.1	3284523	3285473	+	null
CGC54	CAZyme	NC_004663.1	WP_011108409.1	3285526	3286683	+	CAZyme|GH76_e42
CGC54	CAZyme	NC_004663.1	WP_011108410.1	3286743	3288188	+	CAZyme|GH125_e1
CGC55	CAZyme	NC_004663.1	WP_062695757.1	3317191	3318828	+	CAZyme|GH27_e3|CBM35_e26
CGC55	STP	NC_004663.1	WP_008763548.1	3318924	3320390	-	STP|TPR_2
CGC55	null	NC_004663.1	WP_008763547.1	3320412	3321356	-	null
CGC55	TC	NC_004663.1	WP_008763546.1	3321358	3322170	-	TC|2.C.1.4.2
CGC55	null	NC_004663.1	WP_008765212.1	3322197	3322850	-	null
CGC55	null	NC_004663.1	WP_008763544.1	3322866	3323471	-	null
CGC55	TC	NC_004663.1	WP_008763543.1	3323501	3324298	-	TC|1.A.30.2.10
CGC56	TC	NC_004663.1	WP_008765453.1	3336916	3337923	-	TC|8.A.5.1.3
CGC56	CAZyme	NC_004663.1	WP_011108444.1	3338137	3341142	-	CAZyme|GH2_e41
CGC56	null	NC_004663.1	WP_155516878.1	3341247	3341393	+	null
CGC56	TC	NC_004663.1	WP_008765451.1	3341531	3343018	-	TC|2.A.50.2.3
CGC57	CAZyme	NC_004663.1	WP_008765419.1	3403559	3404782	-	CAZyme|GT30_e38
CGC57	null	NC_004663.1	WP_008765418.1	3404799	3406313	-	null
CGC57	TC	NC_004663.1	WP_008762019.1	3406408	3408480	+	TC|9.B.28.5.3
CGC57	null	NC_004663.1	WP_008765417.1	3408455	3408925	-	null
CGC57	CAZyme	NC_004663.1	WP_011108456.1	3408968	3410764	-	CAZyme|GH123_e16
CGC57	TC	NC_004663.1	WP_011108457.1	3410820	3413276	-	TC|3.A.11.1.5
CGC58	TC	NC_004663.1	WP_008765284.1	3571213	3574341	-	TC|1.B.14.6.17
CGC58	TF	NC_004663.1	WP_011108517.1	3574578	3578591	-	TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC58	null	NC_004663.1	WP_008765282.1	3579467	3580657	-	null
CGC58	TC	NC_004663.1	WP_032840804.1	3580840	3583221	-	TC|8.A.3.3.4
CGC58	null	NC_004663.1	WP_011108518.1	3583238	3584035	-	null
CGC58	CAZyme	NC_004663.1	WP_008765279.1	3584072	3585223	-	CAZyme|GT4_e3479
CGC58	CAZyme	NC_004663.1	WP_008765278.1	3585303	3586415	-	CAZyme|GT4_e161
CGC58	CAZyme	NC_004663.1	WP_008765277.1	3586412	3587551	-	CAZyme|GT4_e408
CGC58	CAZyme	NC_004663.1	WP_008765276.1	3587548	3588792	-	CAZyme|GT129
CGC58	CAZyme	NC_004663.1	WP_008765275.1	3588805	3589803	-	CAZyme|GT2+TC|4.D.1.1.3
CGC58	null	NC_004663.1	WP_008765274.1	3589800	3590903	-	null
CGC58	CAZyme	NC_004663.1	WP_008765273.1	3590900	3591766	-	CAZyme|GT14_e68
CGC58	CAZyme	NC_004663.1	WP_008765272.1	3591766	3592626	-	CAZyme|GT14_e45
CGC58	CAZyme	NC_004663.1	WP_224200502.1	3592634	3593575	-	CAZyme|GT32_e179
CGC58	CAZyme	NC_004663.1	WP_008765270.1	3593575	3594504	-	CAZyme|GT8_e199
CGC58	CAZyme	NC_004663.1	WP_008765269.1	3594515	3595315	-	CAZyme|GT2
CGC58	null	NC_004663.1	WP_008765268.1	3595315	3595851	-	null
CGC58	CAZyme	NC_004663.1	WP_008765267.1	3595908	3596891	-	CAZyme|GT2
CGC58	null	NC_004663.1	WP_008765266.1	3596904	3597509	-	null
CGC58	TC	NC_004663.1	WP_008765265.1	3597506	3598960	-	TC|2.A.66.2.23
CGC59	TC	NC_004663.1	WP_008765255.1	3607119	3608231	-	TC|9.B.146.1.4
CGC59	STP	NC_004663.1	WP_008765254.1	3608636	3609520	+	STP|HTH_18
CGC59	null	NC_004663.1	WP_162303085.1	3609719	3610948	-	null
CGC59	CAZyme	NC_004663.1	WP_011108524.1	3611934	3613646	-	CAZyme|GH93_e16
CGC59	null	NC_004663.1	WP_011108525.1	3613724	3615598	-	null
CGC59	TC	NC_004663.1	WP_011108526.1	3615607	3618663	-	TC|1.B.14.6.17
CGC59	CAZyme	NC_004663.1	WP_008765249.1	3618732	3619724	-	CAZyme|GH43_31
CGC59	null	NC_004663.1	WP_224200505.1	3619770	3621038	-	null
CGC59	TF	NC_004663.1	WP_011108527.1	3621614	3625594	-	TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC59	CAZyme	NC_004663.1	WP_008767181.1	3626229	3627212	-	CAZyme|GH43_31+SULFATLAS|S1_7
CGC59	CAZyme	NC_004663.1	WP_011108528.1	3627234	3629267	-	CAZyme|GH182
CGC59	CAZyme	NC_004663.1	WP_008767184.1	3629527	3630504	-	CAZyme|GH43_3
CGC59	CAZyme	NC_004663.1	WP_008767185.1	3630640	3631665	-	CAZyme|GH159_e7+SULFATLAS|S1_4
CGC60	TC	NC_004663.1	WP_008767190.1	3636030	3639233	-	TC|1.B.14.6.17
CGC60	SULFATLAS	NC_004663.1	WP_008767191.1	3639261	3640571	-	SULFATLAS|S1_7
CGC60	SULFATLAS	NC_004663.1	WP_008767192.1	3640606	3641964	-	SULFATLAS|S1_7
CGC60	CAZyme	NC_004663.1	WP_011108530.1	3642019	3644565	-	CAZyme|GH116_e6
CGC60	null	NC_004663.1	WP_008767194.1	3644584	3646008	-	null
CGC60	TF	NC_004663.1	WP_008767195.1	3646091	3646972	-	TF|0036286+TF|0035607+STP|AraC_binding+STP|HTH_18
CGC60	CAZyme	NC_004663.1	WP_008767196.1	3647317	3649284	-	CAZyme|GH146_e3
CGC60	CAZyme	NC_004663.1	WP_008767197.1	3649296	3653930	-	CAZyme|GH43_26|GH106_e18+SULFATLAS|S1_22
CGC60	CAZyme	NC_004663.1	WP_008767198.1	3653945	3655153	-	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC60	SULFATLAS	NC_004663.1	WP_008767199.1	3655177	3656598	-	SULFATLAS|S1_7
CGC60	null	NC_004663.1	WP_008767200.1	3656629	3657603	-	null
CGC60	CAZyme	NC_004663.1	WP_008767201.1	3657687	3658910	-	CAZyme|GH154_e17+SULFATLAS|S1_14
CGC61	TC	NC_004663.1	WP_008767205.1	3662793	3665987	-	TC|1.B.14.6.17
CGC61	CAZyme	NC_004663.1	WP_008767206.1	3666005	3667087	-	CAZyme|GH105_e29+SULFATLAS|S1_16
CGC61	CAZyme	NC_004663.1	WP_008767207.1	3667119	3668933	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC62	CAZyme	NC_004663.1	WP_008767224.1	3693238	3694437	+	CAZyme|GT4_e994
CGC62	CAZyme	NC_004663.1	WP_008767225.1	3694434	3695567	+	CAZyme|GT4_e3623
CGC62	CAZyme	NC_004663.1	WP_011108541.1	3695564	3696790	+	CAZyme|GT4_e440
CGC62	STP	NC_004663.1	WP_008767227.1	3696762	3697673	-	STP|HTH_18
CGC62	TC	NC_004663.1	WP_008761836.1	3697897	3699000	+	TC|2.A.6.2.29
CGC62	TC	NC_004663.1	WP_011108542.1	3699015	3702191	+	TC|2.A.6.2.22
CGC62	TC	NC_004663.1	WP_008767229.1	3702207	3703571	+	TC|2.A.6.2.23
CGC63	CAZyme	NC_004663.1	WP_008767234.1	3708560	3709825	+	CAZyme|GT4_e1535
CGC63	CAZyme	NC_004663.1	WP_011108544.1	3709818	3710573	+	CAZyme|GT2
CGC63	CAZyme	NC_004663.1	WP_008767236.1	3710631	3713324	-	CAZyme|GH92_e40+SULFATLAS|S1_20
CGC63	CAZyme	NC_004663.1	WP_008767237.1	3713336	3714526	-	CAZyme|GH76_e42
CGC63	SULFATLAS	NC_004663.1	WP_008767238.1	3714548	3715495	-	SULFATLAS|S1_48
CGC63	null	NC_004663.1	WP_008767239.1	3715522	3717060	-	null
CGC63	TC	NC_004663.1	WP_008767240.1	3717066	3720032	-	TC|1.B.14.6.1
CGC63	TC	NC_004663.1	WP_008767241.1	3720092	3721099	-	TC|2.A.7.6.3
CGC64	CAZyme	NC_004663.1	WP_008767247.1	3725843	3728212	-	CAZyme|GH115_e4
CGC64	CAZyme	NC_004663.1	WP_008767248.1	3728218	3729600	-	CAZyme|GH43_24+SULFATLAS|S1_6
CGC64	null	NC_004663.1	WP_008761827.1	3730365	3731222	-	null
CGC64	CAZyme	NC_004663.1	WP_008767250.1	3731488	3734430	-	CAZyme|GH105_e29|PL33_2+SULFATLAS|S1_16
CGC64	CAZyme	NC_004663.1	WP_008767251.1	3734427	3736586	-	CAZyme|PL8_3
CGC64	null	NC_004663.1	WP_008767252.1	3736726	3737397	-	null
CGC64	null	NC_004663.1	WP_008767253.1	3737421	3738668	-	null
CGC64	TC	NC_004663.1	WP_008767254.1	3738692	3740638	-	TC|8.A.46.1.5
CGC64	TC	NC_004663.1	WP_008767255.1	3740650	3743808	-	TC|1.B.14.6.17
CGC64	CAZyme	NC_004663.1	WP_008767256.1	3743935	3746043	-	CAZyme|GH2_e108
CGC64	CAZyme	NC_004663.1	WP_032841307.1	3746063	3747493	-	CAZyme|GH29_e8+SULFATLAS|S1_17
CGC64	TC	NC_004663.1	WP_011108547.1	3747864	3751904	-	TC|9.B.259.2.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC65	CAZyme	NC_004663.1	WP_011108580.1	3798016	3800607	-	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC65	TF	NC_004663.1	WP_011108581.1	3801071	3801646	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC65	STP	NC_004663.1	WP_008767289.1	3801841	3802749	+	STP|FecR
CGC65	TC	NC_004663.1	WP_011108582.1	3802807	3806184	+	TC|1.B.14.6.17
CGC65	null	NC_004663.1	WP_011108583.1	3806197	3808131	+	null
CGC65	CAZyme	NC_004663.1	WP_008767292.1	3808169	3809065	+	CAZyme|CBM32_e47
CGC65	CAZyme	NC_004663.1	WP_011108584.1	3809075	3811981	+	CAZyme|CBM32_e96+SULFATLAS|S1_8
CGC65	TC	NC_004663.1	WP_011108585.1	3812168	3814984	+	TC|1.B.14.12.1+PEPTIDASE|M14.UNW
CGC65	null	NC_004663.1	WP_011108586.1	3815152	3816084	+	null
CGC65	TC	NC_004663.1	WP_011108587.1	3816241	3818091	-	TC|1.A.23.1.4
CGC65	TC	NC_004663.1	WP_008767297.1	3818218	3819204	+	TC|2.A.19.5.2
CGC65	null	NC_004663.1	WP_008767298.1	3819286	3820854	-	null
CGC65	CAZyme	NC_004663.1	WP_008767299.1	3821077	3822324	+	CAZyme|GH154_e2+SULFATLAS|S1_14
CGC65	SULFATLAS	NC_004663.1	WP_011108591.1	3822979	3823896	+	SULFATLAS|S1_30
CGC65	TC	NC_004663.1	WP_011108592.1	3824416	3827481	+	TC|1.B.14.6.17
CGC65	TC	NC_004663.1	WP_008767302.1	3827521	3829146	+	TC|1.B.38.1.10
CGC65	CAZyme	NC_004663.1	WP_011108593.1	3829182	3830744	+	CAZyme|GH30_6+SULFATLAS|S1_7
CGC65	null	NC_004663.1	WP_062695870.1	3830770	3831948	+	null
CGC65	CAZyme	NC_004663.1	WP_011108595.1	3832138	3833328	+	CAZyme|GH130_1
CGC65	TC	NC_004663.1	WP_011108596.1	3833579	3835456	+	TC|2.A.21.3.8
CGC66	CAZyme	NC_004663.1	WP_011108604.1	3852033	3853619	-	CAZyme|GH30_4
CGC66	null	NC_004663.1	WP_008767316.1	3853871	3854758	-	null
CGC66	null	NC_004663.1	WP_008767317.1	3854807	3856789	-	null
CGC66	TC	NC_004663.1	WP_011108605.1	3856829	3859924	-	TC|1.B.14.6.17
CGC67	CAZyme	NC_004663.1	WP_011108622.1	3906644	3908290	-	CAZyme|GH32_e54+SULFATLAS|S1_7
CGC67	null	NC_004663.1	WP_011108623.1	3908453	3909778	-	null
CGC67	PEPTIDASE	NC_004663.1	WP_032814311.1	3909889	3910692	-	PEPTIDASE|S09.UPW
CGC67	CAZyme	NC_004663.1	WP_008767349.1	3910956	3913094	+	CAZyme|GH31_14
