HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GerE	57	WP_008765039.1	203	1.486942373464709e-18	2	57	134	189	0.9824561403508771	STP
Ammonium_transp	399	WP_008765058.1	485	1.4625034971899671e-127	1	399	81	484	1.0	STP
Aminotran_1_2	363	WP_008765060.1	410	8.974866915583875e-31	2	363	35	406	0.9972451790633609	STP
SIS	131	WP_008765067.1	614	3.010560258323897e-31	2	130	295	422	0.9847328244274809	STP
SIS	131	WP_008765067.1	614	1.8947528543140409e-28	5	129	470	595	0.9541984732824428	STP
MarR	59	WP_008765135.1	122	1.3345582490090406e-09	2	57	28	85	0.9491525423728814	STP
HTH_3	55	WP_008765191.1	147	4.037703447932157e-11	1	55	17	70	1.0	STP
FecR	96	WP_008765195.1	312	5.294957120113549e-22	2	95	102	196	0.9791666666666666	STP
HTH_18	81	WP_008765254.1	294	8.828513634057556e-10	5	78	211	283	0.9135802469135802	STP
cNMP_binding	88	WP_008765336.1	121	2.661827366639457e-10	2	83	36	118	0.9318181818181818	STP
HTH_18	81	WP_008765359.1	290	1.127093913622389e-17	1	81	210	289	1.0	STP
TetR_N	47	WP_008765448.1	216	1.451831307062413e-11	1	47	18	64	1.0	STP
FecR	96	WP_008765463.1	337	2.8976379160133296e-18	4	95	128	220	0.9583333333333334	STP
Sigma70_r2	71	WP_008765464.1	196	1.4656754892771267e-09	2	69	24	89	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008765464.1	196	4.850612479102692e-16	2	54	127	179	0.9814814814814815	STP
GerE	57	WP_008765472.1	258	2.4445705980944784e-19	2	55	196	249	0.9473684210526315	STP
B12-binding	121	WP_008765520.1	547	2.15619233140644e-06	43	118	48	122	0.628099173553719	STP
HisKA	64	WP_008765564.1	443	5.401739968165716e-14	4	63	236	298	0.9375	STP
HATPase_c	111	WP_008765564.1	443	2.909202135499032e-22	6	105	344	441	0.9009009009009009	STP
cNMP_binding	88	WP_008765568.1	222	6.920211244877921e-13	2	88	31	119	0.9886363636363636	STP
HTH_18	81	WP_008765597.1	300	2.1851414346328312e-20	2	80	221	298	0.9753086419753086	STP
Response_reg	112	WP_008765624.1	561	5.415499690399325e-16	1	108	310	417	0.9642857142857143	STP
HTH_18	81	WP_008765624.1	561	2.808924029649678e-14	1	80	481	559	0.9876543209876543	STP
Fer4	24	WP_008765637.1	521	4.543272832377432e-05	2	20	468	486	0.7916666666666666	STP
PfkB	302	WP_008765649.1	278	2.717535627253837e-11	161	283	105	238	0.40728476821192056	STP
ACT	67	WP_008765689.1	409	1.977799121239358e-05	2	44	10	53	0.6417910447761194	STP
HATPase_c	111	WP_008765725.1	681	2.5284539975384468e-08	3	108	26	171	0.954954954954955	STP
AAA	132	WP_008765726.1	841	1.927104767347709e-13	2	125	235	365	0.9393939393939394	STP
AAA	132	WP_008765726.1	841	6.863262007817259e-11	2	111	572	690	0.8333333333333334	STP
TPR_1	34	WP_008765728.1	405	4.206655276794189e-07	4	34	287	317	0.9117647058823529	STP
TPR_1	34	WP_008765730.1	277	7.56621424003385e-09	1	34	81	114	1.0	STP
Fer4	24	WP_008765754.1	502	8.929407499331559e-07	2	20	467	485	0.7916666666666666	STP
FecR	96	WP_008765756.1	324	2.435423429148769e-20	3	96	116	210	0.9791666666666666	STP
Sigma70_r2	71	WP_008765757.1	183	4.834554277168079e-12	4	66	27	87	0.8873239436619719	STP
Sigma70_r4_2	54	WP_008765757.1	183	4.484065806473182e-13	3	53	120	170	0.9444444444444444	STP
Sigma70_r2	71	WP_008765767.1	183	1.2467228989556832e-05	1	68	27	92	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008765767.1	183	6.030394372258406e-17	4	54	128	178	0.9444444444444444	STP
Y_Y_Y	66	WP_008765770.1	1472	1.0973675668593415e-17	1	65	833	896	0.9848484848484849	STP
HisKA	64	WP_008765770.1	1472	3.1917942816635716e-16	2	64	945	1010	0.984375	STP
HATPase_c	111	WP_008765770.1	1472	3.365663847012291e-22	2	110	1057	1169	0.9819819819819819	STP
Response_reg	112	WP_008765770.1	1472	7.802354014960303e-26	2	111	1218	1327	0.9821428571428571	STP
HTH_18	81	WP_008765770.1	1472	1.719134499532304e-16	2	80	1390	1467	0.9753086419753086	STP
HisKA	64	WP_008765778.1	455	4.916446357899035e-11	2	62	233	296	0.953125	STP
HATPase_c	111	WP_008765778.1	455	1.3259997554704332e-14	6	108	352	453	0.9279279279279279	STP
Response_reg	112	WP_008765779.1	228	2.7307542472946245e-30	1	112	4	114	1.0	STP
Trans_reg_C	77	WP_008765779.1	228	3.2383179581012335e-22	3	77	151	224	0.974025974025974	STP
GAF	133	WP_008765790.1	810	8.90412636106573e-07	2	131	158	299	0.9774436090225563	STP
HisKA	64	WP_008765790.1	810	2.094598166261353e-18	2	64	591	655	0.984375	STP
HATPase_c	111	WP_008765790.1	810	3.7738198449893997e-25	1	109	700	806	0.9819819819819819	STP
HTH_18	81	WP_008765858.1	278	3.4077593913326125e-18	1	80	199	277	0.9876543209876543	STP
HMA	62	WP_008765859.1	738	6.839596756739871e-18	2	62	9	69	0.9838709677419355	STP
HMA	62	WP_008765860.1	119	4.350878831149764e-15	2	62	30	90	0.9838709677419355	STP
Nitroreductase	170	WP_008765867.1	189	2.8749572143351205e-38	1	170	10	168	1.0	STP
HisKA	64	WP_008765898.1	912	5.474961423350059e-19	2	64	511	575	0.984375	STP
HATPase_c	111	WP_008765898.1	912	4.776752324265923e-28	1	110	620	726	0.990990990990991	STP
Response_reg	112	WP_008765898.1	912	2.771552687422882e-25	1	112	799	908	1.0	STP
AAA	132	WP_008765915.1	422	5.054261332113232e-18	2	126	42	148	0.946969696969697	STP
cNMP_binding	88	WP_008765993.1	194	7.194280387875504e-07	2	88	35	122	0.9886363636363636	STP
Fer4	24	WP_008766018.1	388	2.0347259830054838e-05	2	19	38	55	0.75	STP
TrkA_C	70	WP_008766078.1	517	4.364544739605671e-06	13	59	235	284	0.6714285714285714	STP
B12-binding_2	75	WP_008766133.1	602	1.2695458814650102e-19	5	75	396	466	0.9466666666666667	STP
B12-binding	121	WP_008766133.1	602	4.335929343449184e-26	2	119	479	590	0.9752066115702479	STP
TPR_1	34	WP_008766138.1	93	3.1630015391312314e-10	4	33	40	69	0.8823529411764706	STP
Pyr_redox_2	292	WP_008766155.1	447	8.838698726259658e-70	1	292	3	318	1.0	STP
PIG-L	131	WP_008766195.1	663	9.46186122209378e-18	2	130	382	558	0.9847328244274809	STP
Aminotran_1_2	363	WP_008766231.1	346	8.393219993972955e-54	38	362	46	340	0.8953168044077136	STP
Sigma70_r2	71	WP_008766239.1	200	1.1833685475700144e-15	1	67	28	92	0.9436619718309859	STP
Sigma70_r4_2	54	WP_008766239.1	200	2.225750949815914e-16	4	48	127	171	0.8333333333333334	STP
CbiA	128	WP_008766284.1	260	7.610258546327827e-13	1	117	10	212	0.9140625	STP
Citrate_synt	361	WP_008766471.1	447	1.716151606960529e-114	3	361	40	431	0.9944598337950139	STP
TrkA_C	70	WP_008766579.1	554	5.420397539805959e-10	2	68	212	278	0.9571428571428572	STP
TrkA_C	70	WP_008766579.1	554	4.500971708264107e-12	6	68	301	363	0.9	STP
GntR	64	WP_008766583.1	325	3.9594051212261993e-10	2	64	8	70	0.984375	STP
Peripla_BP_3	164	WP_008766583.1	325	3.591153288209226e-10	8	138	194	305	0.7987804878048781	STP
Peripla_BP_2	238	WP_008766585.1	379	8.548934882275688e-24	1	232	99	330	0.9747899159663865	STP
cNMP_binding	88	WP_008766588.1	187	7.518706910495775e-11	2	86	29	114	0.9659090909090909	STP
GntR	64	WP_008766589.1	244	4.561414718657351e-19	1	64	13	76	1.0	STP
Nitroreductase	170	WP_008766706.1	199	1.3576596497139047e-12	107	170	113	178	0.3764705882352941	STP
Sigma70_r2	71	WP_008766735.1	171	3.7172198061620414e-11	2	67	16	78	0.9295774647887324	STP
Sigma70_r4_2	54	WP_008766735.1	171	9.860356872724595e-14	5	54	114	163	0.9259259259259259	STP
Fer4	24	WP_008766746.1	635	1.3949617121368255e-08	1	24	580	603	1.0	STP
Fer4	24	WP_008766746.1	635	1.6163013061985498e-06	2	23	611	632	0.9166666666666666	STP
Fer4	24	WP_008766747.1	588	3.35817066963011e-07	6	24	196	214	0.7916666666666666	STP
FecR	96	WP_008766765.1	325	5.363661391772253e-20	4	95	119	211	0.9583333333333334	STP
Sigma70_r2	71	WP_008766766.1	195	9.451260539207157e-12	1	68	25	91	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008766766.1	195	3.991283805444457e-15	3	54	124	175	0.9629629629629629	STP
HTH_1	60	WP_008766770.1	308	3.52057905629e-17	1	60	3	62	1.0	STP
LysR_substrate	209	WP_008766770.1	308	1.626212577124513e-40	2	207	87	293	0.9856459330143541	STP
FecR	96	WP_008766780.1	307	6.1062839153080724e-18	6	95	89	180	0.9375	STP
HTH_18	81	WP_008766785.1	589	2.695048889582026e-16	1	80	504	583	0.9876543209876543	STP
FecR	96	WP_008766885.1	280	4.642827863864709e-19	13	96	84	167	0.875	STP
Sigma70_r4_2	54	WP_008766886.1	183	1.1947913151788276e-13	4	54	122	172	0.9444444444444444	STP
Sigma70_r2	71	WP_008766891.1	197	4.6860763341197136e-07	2	69	26	91	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008766891.1	197	2.9716680777479906e-12	3	54	125	176	0.9629629629629629	STP
FecR	96	WP_008766892.1	404	2.402897778325024e-19	5	95	198	289	0.9479166666666666	STP
HTH_3	55	WP_008766965.1	184	8.909565401700353e-06	8	54	19	65	0.8545454545454545	STP
AraC_binding	136	WP_008766965.1	184	9.053963143862596e-05	18	71	126	179	0.39705882352941174	STP
Y_Y_Y	66	WP_008766976.1	1330	1.4050086221349538e-15	1	65	708	772	0.9848484848484849	STP
HisKA	64	WP_008766976.1	1330	1.4362842929515095e-05	2	62	813	876	0.953125	STP
HATPase_c	111	WP_008766976.1	1330	1.0230598586240872e-20	2	109	925	1034	0.972972972972973	STP
Response_reg	112	WP_008766976.1	1330	1.4759201770104542e-24	1	108	1080	1187	0.9642857142857143	STP
HTH_18	81	WP_008766976.1	1330	1.7461528852989667e-19	1	80	1248	1326	0.9876543209876543	STP
Y_Y_Y	66	WP_008767023.1	1381	6.710421999067806e-18	2	65	745	808	0.9696969696969697	STP
HisKA	64	WP_008767023.1	1381	9.386736047189276e-10	2	64	864	926	0.984375	STP
HATPase_c	111	WP_008767023.1	1381	1.5685586291333566e-23	4	110	975	1085	0.963963963963964	STP
Response_reg	112	WP_008767023.1	1381	2.3561968720432272e-27	1	112	1129	1240	1.0	STP
HTH_18	81	WP_008767023.1	1381	1.1337826343393506e-16	2	81	1296	1376	0.9876543209876543	STP
HTH_18	81	WP_008767033.1	286	1.5180933997924162e-20	1	80	204	282	0.9876543209876543	STP
HisKA	64	WP_008767054.1	671	1.3898010616238134e-16	1	62	450	513	0.96875	STP
HATPase_c	111	WP_008767054.1	671	7.340720937439636e-25	3	109	562	667	0.963963963963964	STP
Peripla_BP_3	164	WP_008767092.1	381	2.756341479423819e-30	1	164	108	267	1.0	STP
HTH_18	81	WP_008767092.1	381	1.0979437374693382e-18	3	80	299	375	0.9629629629629629	STP
HTH_3	55	WP_008767134.1	108	1.7654118143783997e-08	1	51	23	72	0.9272727272727272	STP
FecR	96	WP_008767176.1	400	1.4646405762252344e-16	6	94	195	284	0.9270833333333334	STP
AraC_binding	136	WP_008767195.1	293	8.297526078796925e-16	8	117	38	150	0.8088235294117647	STP
HTH_18	81	WP_008767195.1	293	1.1482308759906742e-18	1	80	210	288	0.9876543209876543	STP
HTH_18	81	WP_008767227.1	303	2.8821633245115824e-18	1	81	221	300	1.0	STP
Fer4	24	WP_008767244.1	299	8.659771814571753e-05	3	23	78	98	0.875	STP
AraC_binding	136	WP_008767245.1	278	3.5682563952513904e-14	17	87	32	101	0.5220588235294118	STP
HTH_18	81	WP_008767245.1	278	1.0852767632930321e-14	11	80	204	272	0.8641975308641975	STP
FecR	96	WP_008767289.1	302	1.3508156619865455e-18	5	96	99	189	0.9583333333333334	STP
AraC_binding	136	WP_008767385.1	289	3.8001580741565575e-09	8	65	21	78	0.4264705882352941	STP
HTH_18	81	WP_008767385.1	289	4.5190677311350085e-20	4	80	209	284	0.9506172839506173	STP
Sigma70_r2	71	WP_008767492.1	190	1.8157783519132555e-09	1	68	23	88	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008767492.1	190	8.71096752280619e-15	3	54	122	172	0.9629629629629629	STP
Nitroreductase	170	WP_008767596.1	200	6.089599565886816e-17	2	169	10	178	0.9882352941176471	STP
SKI	158	WP_008767597.1	175	1.839471607923705e-47	1	157	10	169	0.9936708860759493	STP
ATPase_2	233	WP_008767666.1	449	9.045334712485971e-18	1	231	3	209	0.9914163090128756	STP
PALP	294	WP_008767706.1	316	8.111704219178838e-71	2	294	9	297	0.9965986394557823	STP
FUR	120	WP_008767710.1	162	1.9378032375769965e-23	2	120	21	139	0.9916666666666667	STP
Sigma70_r2	71	WP_008767733.1	182	1.9089948537455214e-16	2	69	25	90	0.9577464788732394	STP
Sigma70_r4_2	54	WP_008767733.1	182	6.265954287541526e-14	2	54	123	175	0.9814814814814815	STP
HisKA	64	WP_008767749.1	616	6.385936206262647e-16	2	62	389	452	0.953125	STP
HATPase_c	111	WP_008767749.1	616	2.667277467284945e-25	2	108	500	604	0.963963963963964	STP
PfkB	302	WP_008767783.1	295	1.3907528404835024e-37	33	300	20	287	0.8874172185430463	STP
Fer4	24	WP_008767789.1	1185	1.7545416784414238e-05	1	23	683	705	0.9583333333333334	STP
Sigma70_r4_2	54	WP_008767805.1	196	1.253092471545039e-11	3	54	125	176	0.9629629629629629	STP
NTP_transf_2	95	WP_008767829.1	97	1.5635369497112145e-12	4	80	11	83	0.8105263157894737	STP
Nitroreductase	170	WP_008767848.1	178	3.619741348719468e-07	80	170	64	152	0.5352941176470588	STP
HhH-GPD	108	WP_008767855.1	225	2.5982628646087077e-20	1	107	35	171	0.9907407407407407	STP
Sigma70_r2	71	WP_008767907.1	187	3.817731687628442e-13	2	67	25	88	0.9295774647887324	STP
Sigma70_r4_2	54	WP_008767907.1	187	9.628759337613517e-15	5	52	126	173	0.8888888888888888	STP
AAA	132	WP_008767911.1	619	1.5234267294117482e-12	2	126	43	174	0.946969696969697	STP
CbiA	128	WP_008767918.1	440	6.617714702401268e-06	3	89	103	254	0.6796875	STP
HisKA	64	WP_008767920.1	655	3.1215623178480704e-15	2	63	442	507	0.96875	STP
FeoA	74	WP_008767925.1	828	1.7776783578330843e-16	1	72	1	71	0.972972972972973	STP
Glyoxalase	128	WP_008767940.1	126	8.525182232620463e-08	2	128	7	121	0.9921875	STP
Peptidase_M23	96	WP_008767962.1	550	3.800416355358849e-05	2	65	48	113	0.6666666666666666	STP
Peptidase_M23	96	WP_008767962.1	550	5.0548871882207075e-05	63	96	134	169	0.3541666666666667	STP
CbiA	128	WP_009039946.1	779	1.0849053510019911e-07	1	110	581	695	0.859375	STP
Fer4	24	WP_009039964.1	400	6.6715695681334944e-06	1	20	37	56	0.8333333333333334	STP
Response_reg	112	WP_009039983.1	432	6.979889889498692e-21	1	111	4	113	0.9910714285714286	STP
HTH_8	42	WP_009039983.1	432	3.8443436834308865e-18	6	42	393	429	0.8809523809523809	STP
Fer4	24	WP_009127818.1	220	5.600885955713346e-05	8	24	163	179	0.7083333333333334	STP
HTH_3	55	WP_010535380.1	129	5.005263068492893e-08	2	53	19	69	0.9454545454545454	STP
ArsD	123	WP_010538088.1	108	9.590612755850122e-42	1	103	1	103	0.8373983739837398	STP
GntR	64	WP_010538531.1	123	7.808681904269734e-12	2	64	10	72	0.984375	STP
SBP_bac_1	315	WP_010538556.1	270	4.1225747931466477e-07	14	315	37	259	0.9587301587301588	STP
CbiA	128	WP_011107109.1	253	1.857134231504055e-12	2	121	9	214	0.9375	STP
CbiA	128	WP_011107124.1	570	4.372046023694302e-09	3	55	16	244	0.4140625	STP
CbiA	128	WP_011107124.1	570	1.5793767525562855e-06	2	123	330	436	0.953125	STP
ArsD	123	WP_011107125.1	108	6.381835046577614e-42	1	103	1	103	0.8373983739837398	STP
CBS	57	WP_011107140.1	429	6.669169189144133e-07	3	52	212	264	0.8771929824561403	STP
CBS	57	WP_011107140.1	429	9.843690324649873e-06	6	55	279	328	0.8771929824561403	STP
NTP_transf_2	95	WP_011107149.1	99	7.617077004916954e-15	8	87	14	89	0.8421052631578947	STP
B12-binding_2	75	WP_011107153.1	915	1.6548709901455304e-23	1	74	658	731	0.9866666666666667	STP
B12-binding	121	WP_011107153.1	915	4.855607680245517e-22	2	97	748	843	0.7933884297520661	STP
Sigma70_r2	71	WP_011107186.1	169	4.116329436756015e-17	2	69	20	85	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011107186.1	169	3.9794165443250266e-13	2	54	112	163	0.9814814814814815	STP
SBP_bac_3	225	WP_011107201.1	279	2.5737275518095835e-35	2	224	52	277	0.9911111111111112	STP
Reg_prop	24	WP_011107220.1	1420	1.4209732084803937e-06	1	24	606	629	1.0	STP
Y_Y_Y	66	WP_011107220.1	1420	4.415570576067617e-19	1	65	739	803	0.9848484848484849	STP
HisKA	64	WP_011107220.1	1420	9.682154411173822e-10	4	64	905	967	0.953125	STP
HATPase_c	111	WP_011107220.1	1420	1.0964337948774236e-23	2	110	1014	1133	0.9819819819819819	STP
Response_reg	112	WP_011107220.1	1420	2.6428725854686947e-25	1	112	1169	1280	1.0	STP
HTH_18	81	WP_011107220.1	1420	1.3429784750392573e-18	2	80	1336	1417	0.9753086419753086	STP
TPR_1	34	WP_011107261.1	683	6.5122065541896565e-06	3	34	92	123	0.9411764705882353	STP
TPR_1	34	WP_011107261.1	683	1.0360876757429893e-09	2	34	604	636	0.9705882352941176	STP
Fer4	24	WP_011107264.1	256	3.7639492126675724e-06	6	24	192	210	0.7916666666666666	STP
SIS	131	WP_011107285.1	197	8.621535705126054e-07	54	105	114	164	0.3969465648854962	STP
LacI	46	WP_011107293.1	354	1.0746753177285047e-16	2	46	10	54	0.9782608695652174	STP
Peripla_BP_1	279	WP_011107293.1	354	2.90709825963487e-07	4	191	69	268	0.6738351254480287	STP
TetR_N	47	WP_011107302.1	202	9.374518238876027e-17	1	45	12	56	0.9574468085106383	STP
PALP	294	WP_011107308.1	394	7.471870329473652e-48	4	294	56	379	0.9897959183673469	STP
TrkA_C	70	WP_011107313.1	619	3.384595987238658e-09	1	67	226	303	0.9571428571428572	STP
TrkA_C	70	WP_011107313.1	619	7.037240563943417e-16	1	68	332	401	0.9714285714285714	STP
GATase_2	420	WP_011107318.1	1536	3.258176516708295e-170	1	420	35	449	1.0	STP
HTH_18	81	WP_011107322.1	297	4.792857074241321e-18	1	80	218	296	0.9876543209876543	STP
CbiA	128	WP_011107358.1	812	4.476918866546569e-08	1	64	602	709	0.5	STP
HisKA	64	WP_011107375.1	660	3.253755334366814e-19	2	64	434	499	0.984375	STP
HATPase_c	111	WP_011107375.1	660	1.6071816640484917e-24	1	108	544	651	0.972972972972973	STP
ATPase_2	233	WP_011107381.1	383	6.883867237712078e-13	1	231	19	262	0.9914163090128756	STP
HATPase_c	111	WP_011107401.1	438	1.4787298074573768e-18	2	107	334	437	0.954954954954955	STP
Response_reg	112	WP_011107402.1	447	1.495404029857861e-18	1	111	7	121	0.9910714285714286	STP
AAA	132	WP_011107402.1	447	9.643375538727853e-07	1	118	171	298	0.8939393939393939	STP
HTH_8	42	WP_011107402.1	447	7.829979630123165e-16	1	42	404	445	1.0	STP
HTH_18	81	WP_011107417.1	299	1.27570717141575e-18	3	78	221	295	0.9382716049382716	STP
Response_reg	112	WP_011107418.1	231	1.1768342916392193e-31	1	111	8	117	0.9910714285714286	STP
Trans_reg_C	77	WP_011107418.1	231	5.890227297389449e-19	5	77	158	228	0.948051948051948	STP
Aminotran_1_2	363	WP_011107424.1	426	1.6639470056450497e-07	69	315	83	332	0.6804407713498623	STP
HATPase_c	111	WP_011107427.1	1415	5.78976143579085e-14	9	109	674	794	0.9099099099099099	STP
HATPase_c	111	WP_011107427.1	1415	7.891002175925895e-06	1	109	1299	1414	0.9819819819819819	STP
NUDIX	131	WP_011107446.1	243	1.703175364621132e-10	2	116	13	145	0.8778625954198473	STP
CbiA	128	WP_011107454.1	570	9.540707359123428e-10	3	55	16	230	0.4140625	STP
CbiA	128	WP_011107454.1	570	1.818059998572445e-06	2	122	330	435	0.9453125	STP
HisKA	64	WP_011107466.1	908	8.683671287913626e-19	2	64	550	614	0.984375	STP
HATPase_c	111	WP_011107466.1	908	1.3253936990279607e-21	2	110	661	766	0.9819819819819819	STP
Response_reg	112	WP_011107466.1	908	4.482589622417979e-26	1	109	797	902	0.9732142857142857	STP
FHA	69	WP_011107470.1	177	1.2746684798090204e-08	3	69	91	165	0.9710144927536232	STP
HATPase_c	111	WP_011107493.1	425	7.720794572141603e-23	2	108	319	424	0.963963963963964	STP
Response_reg	112	WP_011107494.1	458	2.6108675999388804e-21	1	111	10	124	0.9910714285714286	STP
AAA	132	WP_011107494.1	458	4.715675273552857e-06	1	117	181	307	0.8863636363636364	STP
HTH_8	42	WP_011107494.1	458	8.552153414182759e-14	2	42	416	456	0.9761904761904762	STP
HTH_3	55	WP_011107510.1	156	2.308142132147761e-07	2	55	8	62	0.9818181818181818	STP
HisKA	64	WP_011107523.1	425	1.4956838402758674e-10	2	64	216	281	0.984375	STP
HATPase_c	111	WP_011107523.1	425	5.5745735858055145e-09	9	91	333	408	0.7477477477477478	STP
Response_reg	112	WP_011107524.1	225	1.5565968410927192e-29	1	112	3	113	1.0	STP
Trans_reg_C	77	WP_011107524.1	225	9.128586194634788e-18	2	77	146	222	0.987012987012987	STP
Y_Y_Y	66	WP_011107547.1	1329	1.952791504737719e-14	1	65	695	760	0.9848484848484849	STP
HisKA	64	WP_011107547.1	1329	4.4572928806318155e-06	2	62	801	864	0.953125	STP
HATPase_c	111	WP_011107547.1	1329	3.3252162457820625e-22	2	109	913	1022	0.972972972972973	STP
Response_reg	112	WP_011107547.1	1329	3.1034444089620656e-23	1	111	1065	1175	0.9910714285714286	STP
HTH_18	81	WP_011107547.1	1329	3.3511621121266587e-18	5	80	1239	1313	0.9382716049382716	STP
HisKA	64	WP_011107555.1	499	1.2746991246819036e-16	4	63	275	339	0.9375	STP
HATPase_c	111	WP_011107555.1	499	1.4009277209378257e-25	1	110	385	494	0.990990990990991	STP
AraC_binding	136	WP_011107556.1	281	9.081154663127351e-05	26	78	40	91	0.3897058823529412	STP
HTH_18	81	WP_011107556.1	281	7.149865870624634e-19	1	80	202	280	0.9876543209876543	STP
Nitroreductase	170	WP_011107566.1	242	1.1043131224476822e-28	3	169	9	218	0.9823529411764705	STP
Response_reg	112	WP_011107611.1	259	3.941106565754421e-11	2	111	7	114	0.9821428571428571	STP
LytTR	98	WP_011107611.1	259	2.9810381521352975e-22	1	97	158	257	0.9897959183673469	STP
TrkA_C	70	WP_011107617.1	748	4.368057265589053e-16	2	66	593	659	0.9285714285714286	STP
TrkA_C	70	WP_011107617.1	748	8.710134135592581e-12	4	63	685	743	0.8571428571428571	STP
ATPase_2	233	WP_011107640.1	599	1.5265629877328664e-05	9	164	323	488	0.6695278969957081	STP
GyrI-like	155	WP_011107647.1	156	2.2194596428978108e-23	2	154	6	155	0.9870967741935484	STP
HisKA	64	WP_011107668.1	641	2.4591905458097086e-18	2	63	419	483	0.96875	STP
HATPase_c	111	WP_011107668.1	641	2.5084114571058733e-27	2	110	530	637	0.9819819819819819	STP
Response_reg	112	WP_011107682.1	266	2.7434634068151022e-11	3	111	8	114	0.9732142857142857	STP
LytTR	98	WP_011107682.1	266	2.157526002206849e-23	2	97	166	264	0.9795918367346939	STP
GntR	64	WP_011107685.1	331	7.259892322417112e-14	3	64	18	79	0.96875	STP
Peripla_BP_3	164	WP_011107685.1	331	9.159746247513504e-06	82	163	255	330	0.5	STP
SBP_bac_1	315	WP_011107690.1	449	7.4632348945675745e-06	12	310	47	313	0.9492063492063492	STP
Nitroreductase	170	WP_011107707.1	178	4.2453195928392285e-14	81	170	67	156	0.5294117647058824	STP
Response_reg	112	WP_011107709.1	228	1.4498275137887546e-19	2	112	5	111	0.9910714285714286	STP
LytTR	98	WP_011107709.1	228	1.1932673050152989e-19	2	96	138	226	0.9693877551020408	STP
TPR_1	34	WP_011107712.1	478	1.1329152386459876e-06	2	29	235	262	0.8235294117647058	STP
TPR_1	34	WP_011107712.1	478	8.565608338061282e-08	2	34	312	344	0.9705882352941176	STP
Aminotran_1_2	363	WP_011107743.1	395	4.5015882548406416e-66	2	362	42	383	0.9944903581267218	STP
HTH_18	81	WP_011107753.1	296	1.113082719522255e-18	1	80	214	292	0.9876543209876543	STP
TetR_N	47	WP_011107755.1	207	3.393413383565412e-18	1	47	14	60	1.0	STP
HTH_18	81	WP_011107775.1	272	1.7947315637900265e-16	2	79	180	257	0.9629629629629629	STP
Aminotran_1_2	363	WP_011107783.1	384	5.1906996522384294e-55	2	363	38	382	0.9972451790633609	STP
HisKA	64	WP_011107787.1	785	3.483743702107696e-18	2	64	426	490	0.984375	STP
HATPase_c	111	WP_011107787.1	785	1.0237698967912624e-23	2	109	536	640	0.972972972972973	STP
Response_reg	112	WP_011107787.1	785	2.762030013056076e-25	1	111	672	780	0.9910714285714286	STP
PAS	113	WP_011107804.1	416	9.804591300545681e-05	2	54	115	167	0.4690265486725664	STP
HATPase_c	111	WP_011107804.1	416	2.6449434565817164e-22	1	108	312	416	0.972972972972973	STP
Aminotran_1_2	363	WP_011107809.1	399	8.934398945409517e-51	2	359	32	383	0.9862258953168044	STP
Rrf2	83	WP_011107838.1	92	1.1772226649452939e-05	17	65	38	86	0.5903614457831325	STP
PAS	113	WP_011107842.1	430	2.6902520746711003e-06	2	48	112	158	0.415929203539823	STP
HATPase_c	111	WP_011107842.1	430	3.238772559330312e-11	2	106	331	428	0.9459459459459459	STP
Pyr_redox_2	292	WP_011107846.1	463	3.0919695608934063e-50	1	292	11	331	1.0	STP
HTH_18	81	WP_011107849.1	279	2.6658246032461778e-17	1	80	195	273	0.9876543209876543	STP
Pyr_redox_2	292	WP_011107850.1	457	2.0459040141601714e-60	1	281	4	314	0.9623287671232876	STP
NUDIX	131	WP_011107851.1	262	4.7548720708676935e-17	5	130	138	255	0.9618320610687023	STP
HD	122	WP_011107864.1	212	7.032979484586024e-06	3	119	31	127	0.9590163934426229	STP
FecR	96	WP_011107892.1	335	1.547991687148182e-17	6	95	119	209	0.9375	STP
Y_Y_Y	66	WP_011107906.1	1321	1.6141122944958356e-11	5	65	694	752	0.9242424242424242	STP
HisKA	64	WP_011107906.1	1321	4.69707231711126e-11	2	62	804	867	0.953125	STP
HATPase_c	111	WP_011107906.1	1321	9.327571315743768e-21	3	110	917	1024	0.972972972972973	STP
Response_reg	112	WP_011107906.1	1321	1.1949798499073256e-27	1	111	1063	1174	0.9910714285714286	STP
HTH_18	81	WP_011107906.1	1321	3.5369402922677035e-18	1	80	1231	1309	0.9876543209876543	STP
HisKA	64	WP_011107929.1	601	1.087743535110804e-19	2	64	386	450	0.984375	STP
HATPase_c	111	WP_011107929.1	601	6.2335533144589654e-27	2	108	496	599	0.963963963963964	STP
TPR_1	34	WP_011107937.1	734	6.03476433152289e-05	2	32	638	668	0.9117647058823529	STP
TPR_1	34	WP_011107940.1	444	5.899941492755295e-07	3	34	83	114	0.9411764705882353	STP
TPR_2	34	WP_011107940.1	444	3.1117864451369265e-05	3	34	252	283	0.9411764705882353	STP
FecR	96	WP_011107954.1	283	5.321150421121397e-17	8	96	95	180	0.9270833333333334	STP
