CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC24	TF	NC_004663.1	WP_008765779.1	1221693	1222379	-	TF|Trans_reg_C+STP|Response_reg+STP|Trans_reg_C
CGC24	null	NC_004663.1	WP_032840993.1	1222502	1222918	+	null
CGC24	CAZyme	NC_004663.1	WP_011107553.1	1222940	1225792	-	CAZyme|GH2_e106+SULFATLAS|S1_19
CGC24	CAZyme	NC_004663.1	WP_011107554.1	1225844	1229122	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC24	TC	NC_004663.1	WP_011107555.1	1229478	1230977	+	TC|9.B.238.3.6
CGC24	TF	NC_004663.1	WP_011107556.1	1230974	1231819	-	TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC24	CAZyme	NC_004663.1	WP_162303160.1	1232033	1236271	-	CAZyme|GH137_e0|GH2_e99|CBM57_e0|CBM97
CGC24	CAZyme	NC_004663.1	WP_162303161.1	1236402	1239101	-	CAZyme|GH138_e0
CGC24	TC	NC_004663.1	WP_008765790.1	1239321	1241753	+	TC|9.B.259.2.2+STP|GAF+STP|HisKA+STP|HATPase_c
CGC24	null	NC_004663.1	WP_011107559.1	1241793	1242338	+	null
CGC24	null	NC_004663.1	WP_011107560.1	1242821	1245229	-	null
CGC24	CAZyme	NC_004663.1	WP_062695108.1	1245435	1247639	-	CAZyme|GH78_e1
CGC24	CAZyme	NC_004663.1	WP_011107562.1	1247645	1249504	-	CAZyme|GH141_e22
CGC24	CAZyme	NC_004663.1	WP_011107563.1	1249524	1251620	-	CAZyme|GH127_e5+SULFATLAS|S1_7
CGC24	null	NC_004663.1	WP_062695943.1	1251756	1252490	-	null
CGC24	STP	NC_004663.1	WP_011107566.1	1253227	1253955	-	STP|Nitroreductase
CGC24	null	NC_004663.1	WP_011107567.1	1254189	1254980	-	null
CGC24	PEPTIDASE	NC_004663.1	WP_011107568.1	1255047	1255835	-	PEPTIDASE|S09.UPW
CGC24	TC	NC_004663.1	WP_062695115.1	1255841	1256839	-	TC|9.B.265.1.5
CGC24	CAZyme	NC_004663.1	WP_162303191.1	1257068	1259536	+	CAZyme|GH95_e1+SULFATLAS|S1_11
CGC24	CAZyme	NC_004663.1	WP_011107571.1	1259550	1260752	+	CAZyme|GH105_e2
CGC24	CAZyme	NC_004663.1	WP_011107572.1	1260789	1262240	+	CAZyme|GH140_e1
CGC24	CAZyme	NC_004663.1	WP_011107573.1	1262233	1266105	+	CAZyme|CBM67_e28|GH78_e2|GH33_e82+SULFATLAS|S1_8
CGC24	null	NC_004663.1	WP_224200378.1	1266184	1267698	-	null
CGC24	SULFATLAS	NC_004663.1	WP_011107575.1	1268256	1269143	+	SULFATLAS|S1_6
CGC24	null	NC_004663.1	WP_011107576.1	1269131	1269913	-	null
CGC24	CAZyme	NC_004663.1	WP_011107577.1	1270084	1272045	-	CAZyme|CE19_e0+PEPTIDASE|S09.UPW
CGC24	CAZyme	NC_004663.1	WP_011107578.1	1272083	1273420	-	CAZyme|GH28_e10+SULFATLAS|S1_15
CGC24	CAZyme	NC_004663.1	WP_008765808.1	1273457	1276318	-	CAZyme|CBM67_e27|GH78_e43+SULFATLAS|S1_8
CGC24	CAZyme	NC_004663.1	WP_008765809.1	1276351	1279680	-	CAZyme|GH143_e0|GH142_e0+SULFATLAS|S1_19
CGC24	CAZyme	NC_004663.1	WP_055217731.1	1279732	1280661	-	CAZyme|GH43_18+SULFATLAS|S1_16
CGC24	null	NC_004663.1	WP_008765811.1	1280905	1281573	-	null
CGC24	CAZyme	NC_004663.1	WP_008765812.1	1281647	1283386	-	CAZyme|PL1_2
CGC24	null	NC_004663.1	WP_008765813.1	1283613	1285880	-	null
CGC24	TC	NC_004663.1	WP_008761665.1	1285897	1289205	-	TC|1.B.14.6.17
CGC24	null	NC_004663.1	WP_008765814.1	1289238	1290683	-	null
CGC24	null	NC_004663.1	WP_008765815.1	1291332	1293545	-	null
CGC24	TC	NC_004663.1	WP_011107583.1	1293560	1296868	-	TC|1.B.14.6.17
CGC24	null	NC_004663.1	WP_008765818.1	1296898	1298373	-	null
CGC24	null	NC_004663.1	WP_011107584.1	1298901	1299794	-	null
CGC24	CAZyme	NC_004663.1	WP_011107585.1	1300094	1302364	-	CAZyme|GH92_e13
CGC24	CAZyme	NC_004663.1	WP_011107586.1	1302372	1303340	-	CAZyme|GH130_2
CGC24	TC	NC_004663.1	WP_011107587.1	1303393	1304724	-	TC|2.A.1.25.6
CGC24	CAZyme	NC_004663.1	WP_011107588.1	1304823	1307027	-	CAZyme|GH163_e7+SULFATLAS|S1_71
CGC24	null	NC_004663.1	WP_008765824.1	1307194	1308543	-	null
CGC24	null	NC_004663.1	WP_225011813.1	1308560	1309774	-	null
CGC24	CAZyme	NC_004663.1	WP_008765826.1	1309791	1310813	-	CAZyme|GH18_e50
CGC24	TC	NC_004663.1	WP_011107590.1	1310840	1312423	-	TC|8.A.46.2.1
CGC24	TC	NC_004663.1	WP_008765828.1	1312432	1315194	-	TC|1.B.14.6.13
CGC24	null	NC_004663.1	WP_011107591.1	1315995	1317236	-	null
CGC24	TC	NC_004663.1	WP_011107592.1	1317605	1320898	+	TC|1.B.14.6.13
CGC24	TC	NC_004663.1	WP_011107593.1	1320919	1322559	+	TC|8.A.46.2.2
CGC24	CAZyme	NC_004663.1	WP_008761680.1	1322591	1323685	+	CAZyme|GH18_e203
CGC24	null	NC_004663.1	WP_008761679.1	1323704	1324885	+	null
CGC24	TC	NC_004663.1	WP_229077311.1	1325150	1327897	+	TC|1.B.14.6.13
CGC24	TC	NC_004663.1	WP_011107596.1	1327916	1329460	+	TC|8.A.46.2.1
CGC24	CAZyme	NC_004663.1	WP_008763540.1	1329485	1330612	+	CAZyme|GH18_e37
CGC24	null	NC_004663.1	WP_008763539.1	1330619	1331800	+	null
CGC24	null	NC_004663.1	WP_016267700.1	1331865	1332734	+	null
CGC24	CAZyme	NC_004663.1	WP_011107598.1	1332865	1335186	+	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC24	STP	NC_004663.1	WP_008763536.1	1335246	1336238	-	STP|FecR
CGC24	TF	NC_004663.1	WP_008763535.1	1336402	1337010	+	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC24	null	NC_004663.1	WP_011107599.1	1337030	1340203	+	null
CGC24	null	NC_004663.1	WP_008763533.1	1340203	1340829	+	null
CGC24	TC	NC_004663.1	WP_008763532.1	1340826	1341635	+	TC|2.C.1.4.3
CGC24	null	NC_004663.1	WP_011107600.1	1341671	1344535	+	null
CGC24	STP	NC_004663.1	WP_008763530.1	1344660	1345793	-	STP|Response_reg+STP|HATPase_c
CGC24	TC	NC_004663.1	WP_008763529.1	1345817	1346746	-	TC|9.B.18.2.4
CGC24	null	NC_004663.1	WP_008763528.1	1346951	1347910	+	null
CGC24	STP	NC_004663.1	WP_008763527.1	1348152	1349111	+	STP|BetR
CGC24	null	NC_004663.1	WP_008763526.1	1349217	1350170	-	null
CGC24	null	NC_004663.1	WP_011107602.1	1350390	1352090	-	null
CGC24	TC	NC_004663.1	WP_011107605.1	1353660	1354229	-	TC|9.B.171.1.2
CGC25	CAZyme	NC_004663.1	WP_008765332.1	1386673	1389231	-	CAZyme|GT35_e7
CGC25	TC	NC_004663.1	WP_011107617.1	1389253	1391499	-	TC|2.A.37.1.5+STP|TrkA_C+STP|TrkA_C
CGC26	CAZyme	NC_004663.1	WP_008765880.1	1454709	1455608	+	CAZyme|GT2|GT2
CGC26	CAZyme	NC_004663.1	WP_008765881.1	1455628	1456815	+	CAZyme|GT2
CGC26	TC	NC_004663.1	WP_008765882.1	1456971	1457414	-	TC|1.D.194.1.1
CGC27	CAZyme	NC_004663.1	WP_011107641.1	1463435	1464553	+	CAZyme|GT94_e7
CGC27	CAZyme	NC_004663.1	WP_054958832.1	1464600	1465544	+	CAZyme|GT2+TC|4.D.1.1.3
CGC27	TC	NC_004663.1	WP_008765891.1	1465568	1467043	+	TC|2.A.66.2.23
CGC27	CAZyme	NC_004663.1	WP_008765892.1	1467040	1468170	+	CAZyme|GT4_e1235
CGC27	CAZyme	NC_004663.1	WP_008765893.1	1468183	1469094	+	CAZyme|GT101_e12
CGC27	CAZyme	NC_004663.1	WP_011107643.1	1469098	1470252	+	CAZyme|GT4_e1077
CGC27	CAZyme	NC_004663.1	WP_008765895.1	1470264	1471115	+	CAZyme|GT2+TC|4.D.1.1.3
CGC27	null	NC_004663.1	WP_008765896.1	1471140	1472642	+	null
CGC27	STP	NC_004663.1	WP_008765898.1	1473952	1476690	+	STP|HATPase_c+STP|Response_reg
CGC27	null	NC_004663.1	WP_008765899.1	1476692	1477804	+	null
CGC27	TC	NC_004663.1	WP_008765900.1	1477919	1481191	-	TC|1.B.14.6.3
CGC27	TC	NC_004663.1	WP_008763451.1	1481408	1483096	-	TC|3.A.1.120.8
CGC28	TC	NC_004663.1	WP_008763445.1	1489045	1490400	+	TC|2.A.66.1.13
CGC28	TC	NC_004663.1	WP_008765906.1	1490546	1491262	+	TC|1.B.6.13.3
CGC28	CAZyme	NC_004663.1	WP_011107650.1	1491240	1491986	+	CAZyme|GT51_e158
CGC29	TC	NC_004663.1	WP_008764988.1	1587227	1588543	+	TC|2.A.1.7.5
CGC29	TF	NC_004663.1	WP_008764987.1	1588730	1589281	+	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC29	STP	NC_004663.1	WP_008764986.1	1589341	1590327	+	STP|FecR
CGC29	TC	NC_004663.1	WP_008764985.1	1590525	1593857	+	TC|1.B.14.6.13
CGC29	TC	NC_004663.1	WP_008763016.1	1593871	1595466	+	TC|8.A.46.2.2
CGC29	null	NC_004663.1	WP_011107687.1	1595490	1596473	+	null
CGC29	null	NC_004663.1	WP_011107688.1	1596492	1597814	+	null
CGC29	CAZyme	NC_004663.1	WP_008764982.1	1597842	1599368	+	CAZyme|GH18_e101
CGC29	CAZyme	NC_004663.1	WP_008764981.1	1599565	1600485	+	CAZyme|GH18_e46
CGC29	STP	NC_004663.1	WP_008764979.1	1601915	1603615	+	STP|Response_reg+STP|HTH_18
CGC29	null	NC_004663.1	WP_008764977.1	1603793	1604449	+	null
CGC29	TC	NC_004663.1	WP_011107690.1	1604650	1605999	-	TC|3.A.1.11.8
CGC29	TC	NC_004663.1	WP_008762999.1	1606023	1606820	-	TC|3.A.1.11.8
CGC29	TC	NC_004663.1	WP_008762998.1	1606814	1607614	-	TC|3.A.1.11.8
CGC29	TC	NC_004663.1	WP_008762997.1	1607626	1609017	-	TC|3.A.1.11.8
CGC29	null	NC_004663.1	WP_008762996.1	1609157	1610257	+	null
CGC29	CAZyme	NC_004663.1	WP_011107692.1	1610593	1613157	-	CAZyme|GT35_e7
CGC29	CAZyme	NC_004663.1	WP_011107693.1	1613195	1614856	-	CAZyme|GT3_e2
CGC29	TC	NC_004663.1	WP_005675599.1	1615062	1615523	-	TC|3.A.2.2.2
CGC29	TC	NC_004663.1	WP_105100251.1	1615576	1617399	-	TC|3.A.2.2.2
CGC29	null	NC_004663.1	WP_005681263.1	1617396	1618001	-	null
CGC29	TC	NC_004663.1	WP_008762991.1	1618044	1619369	-	TC|3.A.2.3.3
CGC29	TC	NC_004663.1	WP_010538526.1	1619403	1621160	-	TC|3.A.2.3.3
CGC30	TC	NC_004663.1	WP_008764951.1	1662251	1662724	-	TC|9.B.124.1.8
CGC30	null	NC_004663.1	WP_011107717.1	1663708	1664256	-	null
CGC30	TC	NC_004663.1	WP_011107718.1	1664280	1665386	-	TC|9.B.146.1.4
CGC30	CAZyme	NC_004663.1	WP_011107719.1	1665404	1666216	-	CAZyme|GT2+TC|4.D.1.3.3
CGC30	null	NC_004663.1	WP_011107720.1	1666242	1667555	-	null
CGC30	null	NC_004663.1	WP_011107721.1	1667563	1668624	-	null
CGC30	CAZyme	NC_004663.1	WP_011107722.1	1668653	1669720	-	CAZyme|GT122
CGC30	CAZyme	NC_004663.1	WP_011107723.1	1669717	1670820	-	CAZyme|GT4_e3628
CGC30	null	NC_004663.1	WP_011107724.1	1670820	1671713	-	null
CGC30	null	NC_004663.1	WP_011107725.1	1671731	1672756	-	null
CGC30	CAZyme	NC_004663.1	WP_011107726.1	1672765	1673622	-	CAZyme|GT2
CGC30	null	NC_004663.1	WP_011107727.1	1673648	1674538	-	null
CGC30	null	NC_004663.1	WP_162303195.1	1674535	1674972	-	null
CGC30	null	NC_004663.1	WP_011107729.1	1674969	1676069	-	null
CGC30	null	NC_004663.1	WP_011107730.1	1676081	1676854	-	null
CGC30	CAZyme	NC_004663.1	WP_011107731.1	1676856	1678025	-	CAZyme|GT4_e2031
CGC30	CAZyme	NC_004663.1	WP_011107732.1	1678039	1679076	-	CAZyme|GT2
CGC31	TC	NC_004663.1	WP_011107787.1	1781157	1783514	-	TC|9.B.34.1.7
CGC31	TC	NC_004663.1	WP_011107788.1	1783606	1784130	-	TC|3.B.1.1.5
CGC31	SULFATLAS	NC_004663.1	WP_011107789.1	1784196	1785707	-	SULFATLAS|S1_37
CGC31	TC	NC_004663.1	WP_008762326.1	1785763	1787307	-	TC|3.B.1.1.5
CGC31	TC	NC_004663.1	WP_011107790.1	1787553	1788140	+	TC|9.B.171.1.2
CGC31	null	NC_004663.1	WP_011107791.1	1788165	1789619	+	null
CGC31	TC	NC_004663.1	WP_011107792.1	1789860	1791359	+	TC|2.A.14.1.2
CGC31	null	NC_004663.1	WP_011107793.1	1791650	1792270	-	null
CGC31	null	NC_004663.1	WP_011107794.1	1792275	1793672	-	null
CGC31	TC	NC_004663.1	WP_008762320.1	1794164	1794658	+	TC|8.A.88.2.3
CGC31	TF	NC_004663.1	WP_008762319.1	1794817	1795536	-	TF|LytTR+STP|Response_reg+STP|LytTR
CGC31	TC	NC_004663.1	WP_011107797.1	1795533	1796639	-	TC|9.B.304.1.11
CGC31	null	NC_004663.1	WP_048697567.1	1796636	1797715	-	null
CGC31	TC	NC_004663.1	WP_011107799.1	1797773	1800250	-	TC|1.B.14.6.5
CGC31	null	NC_004663.1	WP_011107800.1	1801119	1801463	+	null
CGC31	null	NC_004663.1	WP_008762313.1	1801799	1802248	+	null
CGC31	null	NC_004663.1	WP_008762312.1	1802516	1803106	-	null
CGC31	null	NC_004663.1	WP_008762311.1	1803247	1803705	+	null
CGC31	TC	NC_004663.1	WP_011107802.1	1804059	1806479	-	TC|3.A.1.122.20
CGC31	TC	NC_004663.1	WP_008762308.1	1806476	1807192	-	TC|3.A.1.122.20
CGC31	null	NC_004663.1	WP_008762307.1	1807208	1808455	-	null
CGC31	null	NC_004663.1	WP_062694823.1	1808516	1809820	-	null
CGC31	TC	NC_004663.1	WP_008762306.1	1810150	1811511	+	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC31	STP	NC_004663.1	WP_011107804.1	1811517	1812767	+	STP|PAS+STP|HATPase_c
CGC31	null	NC_004663.1	WP_011107805.1	1812854	1813879	+	null
CGC31	CAZyme	NC_004663.1	WP_011107806.1	1813936	1815108	+	CAZyme|GT2+TC|4.D.1.1.2
CGC32	TC	NC_004663.1	WP_008762243.1	1878191	1878859	-	TC|4.F.1.3.2
CGC32	null	NC_004663.1	WP_008764781.1	1878899	1879363	-	null
CGC32	null	NC_004663.1	WP_008762241.1	1879378	1879857	-	null
CGC32	null	NC_004663.1	WP_008762240.1	1880007	1881296	-	null
CGC32	TC	NC_004663.1	WP_011107841.1	1881405	1883957	-	TC|1.B.14.6.14
CGC32	STP	NC_004663.1	WP_011107842.1	1884065	1885357	-	STP|PAS+STP|HATPase_c
CGC32	TC	NC_004663.1	WP_008762237.1	1885379	1886728	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC32	null	NC_004663.1	WP_011107843.1	1886797	1888275	-	null
CGC32	TC	NC_004663.1	WP_008762235.1	1888407	1891016	-	TC|9.B.238.3.6
CGC32	null	NC_004663.1	WP_008764774.1	1891100	1892353	-	null
CGC32	TC	NC_004663.1	WP_008764773.1	1892386	1893675	-	TC|3.A.1.122.20
CGC32	null	NC_004663.1	WP_008764772.1	1893713	1894339	-	null
CGC32	TC	NC_004663.1	WP_011107844.1	1894369	1895034	-	TC|3.A.1.122.20
CGC32	null	NC_004663.1	WP_011107845.1	1895063	1896310	-	null
CGC32	STP	NC_004663.1	WP_011107846.1	1896554	1897945	-	STP|Pyr_redox_2
CGC32	CAZyme	NC_004663.1	WP_011107847.1	1898000	1898905	-	CAZyme|GH73_e88|CBM50_e698|CBM50_e698+TC|3.A.7.14.2
CGC32	null	NC_004663.1	WP_008762228.1	1899017	1899499	+	null
CGC32	STP	NC_004663.1	WP_011107849.1	1899503	1900342	+	STP|HTH_18
CGC32	TC	NC_004663.1	WP_008764769.1	1900431	1901012	+	TC|9.B.365.2.1
CGC32	STP	NC_004663.1	WP_011107850.1	1901116	1902489	+	STP|Pyr_redox_2
CGC32	TC	NC_004663.1	WP_008767969.1	1903055	1904653	+	TC|3.A.1.211.25
CGC32	STP	NC_004663.1	WP_011107851.1	1904740	1905528	+	STP|NUDIX
CGC32	STP	NC_004663.1	WP_008762221.1	1905535	1906098	+	STP|cNMP_binding
CGC32	TC	NC_004663.1	WP_048698198.1	1906183	1907232	+	TC|9.B.97.3.1
CGC33	TC	NC_004663.1	WP_011107893.1	1989363	1992815	+	TC|1.B.14.6.17
CGC33	null	NC_004663.1	WP_011107894.1	1992829	1994685	+	null
CGC33	CAZyme	NC_004663.1	WP_011107895.1	1994978	1996537	+	CAZyme|GH20_e8+SULFATLAS|S1_16
CGC33	SULFATLAS	NC_004663.1	WP_011107896.1	1996551	1998053	+	SULFATLAS|S1_20
CGC33	TC	NC_004663.1	WP_008762107.1	1998220	1999395	-	TC|1.A.23.4.5
CGC33	SULFATLAS	NC_004663.1	WP_011107897.1	1999530	2001077	-	SULFATLAS|S1_15
CGC33	CAZyme	NC_004663.1	WP_011107898.1	2001164	2002981	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC33	CAZyme	NC_004663.1	WP_070750859.1	2003149	2006220	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC33	CAZyme	NC_004663.1	WP_011107900.1	2006246	2008576	-	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC33	SULFATLAS	NC_004663.1	WP_008762102.1	2008592	2010175	-	SULFATLAS|S1_11
CGC33	null	NC_004663.1	WP_011107902.1	2010377	2012158	-	null
CGC33	TC	NC_004663.1	WP_008767896.1	2012204	2014021	-	TC|8.A.46.3.4
CGC33	TC	NC_004663.1	WP_008767895.1	2014035	2017394	-	TC|1.B.14.6.17
CGC33	CAZyme	NC_004663.1	WP_008767894.1	2017425	2019089	-	CAZyme|GH18_e389
CGC34	TC	NC_004663.1	WP_011107910.1	2031658	2032071	+	TC|1.D.194.1.2
CGC34	null	NC_004663.1	WP_011107911.1	2032185	2033750	-	null
CGC34	TC	NC_004663.1	WP_011107913.1	2034033	2034659	-	TC|9.B.18.1.3
CGC34	CAZyme	NC_004663.1	WP_011107914.1	2034688	2035497	-	CAZyme|GT2
CGC34	CAZyme	NC_004663.1	WP_011107915.1	2035514	2036425	-	CAZyme|GT2
CGC34	CAZyme	NC_004663.1	WP_011107916.1	2036422	2037720	-	CAZyme|GT129
CGC34	CAZyme	NC_004663.1	WP_011107917.1	2037711	2038703	-	CAZyme|GT2
CGC34	CAZyme	NC_004663.1	WP_062694757.1	2038710	2039438	-	CAZyme|GT25_e69
CGC34	null	NC_004663.1	WP_011107919.1	2039484	2040641	-	null
CGC34	null	NC_004663.1	WP_011107920.1	2040648	2042009	-	null
CGC34	TC	NC_004663.1	WP_011107921.1	2042019	2043461	-	TC|2.A.66.2.23
CGC35	TC	NC_004663.1	WP_011107929.1	2052264	2054069	+	TC|9.B.238.3.1
CGC35	TC	NC_004663.1	WP_011107930.1	2054158	2055612	-	TC|3.A.1.131.2
CGC35	CAZyme	NC_004663.1	WP_011107931.1	2055649	2057655	-	CAZyme|CBM48_e14|GH13_14
CGC36	TC	NC_004663.1	WP_008767830.1	2104010	2104423	+	TC|1.D.194.1.2
CGC36	STP	NC_004663.1	WP_008767829.1	2104512	2104805	-	STP|NTP_transf_2
CGC36	TC	NC_004663.1	WP_011107947.1	2104941	2105567	-	TC|9.B.18.1.3
CGC36	CAZyme	NC_004663.1	WP_011107948.1	2105596	2106417	-	CAZyme|GT2
CGC36	null	NC_004663.1	WP_011107949.1	2106556	2107668	-	null
CGC36	null	NC_004663.1	WP_229084347.1	2107671	2108654	-	null
CGC36	CAZyme	NC_004663.1	WP_008767823.1	2108693	2109871	-	CAZyme|GT4_e2447
CGC37	TC	NC_004663.1	WP_008763297.1	2159736	2160596	-	TC|3.A.1.12.12
CGC37	TC	NC_004663.1	WP_008763296.1	2160624	2161454	-	TC|3.A.1.12.1
CGC37	TC	NC_004663.1	WP_008767787.1	2161451	2162677	-	TC|3.A.1.12.9
CGC37	null	NC_004663.1	WP_008763294.1	2163282	2164436	+	null
CGC37	null	NC_004663.1	WP_008763293.1	2164399	2164731	-	null
CGC37	TC	NC_004663.1	WP_317046044.1	2164759	2167503	-	TC|3.A.1.2.29+TF|HTH_AraC+STP|Peripla_BP_1+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC37	null	NC_004663.1	WP_011107963.1	2167845	2169071	-	null
CGC37	null	NC_004663.1	WP_005941495.1	2169449	2170444	+	null
CGC37	STP	NC_004663.1	WP_008767783.1	2170630	2171517	-	STP|PfkB
CGC37	TC	NC_004663.1	WP_008763289.1	2171552	2172721	-	TC|2.A.1.7.17
CGC37	CAZyme	NC_004663.1	WP_008767782.1	2173001	2174833	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC37	CAZyme	NC_004663.1	WP_032841481.1	2174963	2176531	-	CAZyme|GH32_e129
CGC37	null	NC_004663.1	WP_008763287.1	2176550	2177935	-	null
CGC37	TC	NC_004663.1	WP_008767780.1	2177962	2179674	-	TC|1.B.38.1.10
CGC37	TC	NC_004663.1	WP_193349043.1	2179702	2182815	-	TC|1.B.14.6.17
CGC37	null	NC_004663.1	WP_008767778.1	2183127	2183999	+	null
CGC37	CAZyme	NC_004663.1	WP_011107965.1	2184204	2186087	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC37	null	NC_004663.1	WP_224200446.1	2186717	2188234	-	null
CGC37	null	NC_004663.1	WP_011107967.1	2188346	2189368	+	null
CGC37	CAZyme	NC_004663.1	WP_032841480.1	2189550	2192801	+	CAZyme|GH2_e119
CGC37	CAZyme	NC_004663.1	WP_011107968.1	2192819	2195074	+	CAZyme|GH92_e30+TC|1.C.96.1.3
CGC37	null	NC_004663.1	WP_011107969.1	2195291	2197858	+	null
CGC37	null	NC_004663.1	WP_008767771.1	2198734	2200881	-	null
CGC37	null	NC_004663.1	WP_008763274.1	2200884	2202164	-	null
CGC37	TC	NC_004663.1	WP_008767770.1	2202186	2204192	-	TC|8.A.46.2.1
CGC37	TC	NC_004663.1	WP_008767769.1	2204204	2207509	-	TC|1.B.14.6.2
CGC37	null	NC_004663.1	WP_008767768.1	2207546	2209282	-	null
CGC37	CAZyme	NC_004663.1	WP_008767767.1	2210080	2213775	+	CAZyme|GH2_e5
CGC37	CAZyme	NC_004663.1	WP_011107971.1	2214408	2217467	-	CAZyme|CBM32_e165|GH95_e0+SULFATLAS|S1_11
CGC37	CAZyme	NC_004663.1	WP_011107972.1	2217682	2220243	-	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC37	CAZyme	NC_004663.1	WP_008767764.1	2220294	2222012	-	CAZyme|CE20_e1+SULFATLAS|S1_7
CGC37	CAZyme	NC_004663.1	WP_008767763.1	2222043	2224907	-	CAZyme|GH3_e88+SULFATLAS|S1_7
CGC37	CAZyme	NC_004663.1	WP_307836712.1	2224974	2225882	-	CAZyme|GH43_2
CGC37	null	NC_004663.1	WP_008767761.1	2227954	2228799	-	null
CGC37	TC	NC_004663.1	WP_011107975.1	2228777	2231002	-	TC|2.A.37.4.2
CGC38	CAZyme	NC_004663.1	WP_011108029.1	2349872	2351860	-	CAZyme|GH97_e1+SULFATLAS|S1_8
CGC38	CAZyme	NC_004663.1	WP_011108030.1	2351893	2354172	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC38	CAZyme	NC_004663.1	WP_011108031.1	2354366	2355349	-	CAZyme|GH43_17+SULFATLAS|S1_20
CGC38	null	NC_004663.1	WP_011108032.1	2355408	2357366	-	null
CGC38	TC	NC_004663.1	WP_011108033.1	2357378	2360737	-	TC|1.B.14.6.1
CGC38	STP	NC_004663.1	WP_008765463.1	2361009	2362022	-	STP|FecR
CGC38	TF	NC_004663.1	WP_008765464.1	2362093	2362683	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC38	CAZyme	NC_004663.1	WP_072067209.1	2362810	2365002	-	CAZyme|GH92_e0
CGC39	CAZyme	NC_004663.1	WP_011108035.1	2370306	2371532	-	CAZyme|GH76_e19
CGC39	TF	NC_004663.1	WP_008765470.1	2371809	2372267	-	TF|CSD
CGC39	SULFATLAS	NC_004663.1	WP_011108036.1	2372322	2373446	-	SULFATLAS|S1_22
CGC39	null	NC_004663.1	WP_016269667.1	2373541	2374614	-	null
CGC39	TC	NC_004663.1	WP_008761179.1	2374978	2375280	-	TC|3.A.22.1.2
CGC40	TC	NC_004663.1	WP_011108131.1	2615821	2617983	-	TC|3.A.7.7.1
CGC40	STP	NC_004663.1	WP_008759796.1	2618135	2620282	-	STP|B12-binding
CGC40	null	NC_004663.1	WP_011108132.1	2620284	2622185	-	null
CGC40	TC	NC_004663.1	WP_008766579.1	2622504	2624168	+	TC|2.A.81.1.2
CGC40	TC	NC_004663.1	WP_008766580.1	2624261	2624896	-	TC|2.A.115.2.14
CGC40	null	NC_004663.1	WP_011108133.1	2625063	2627117	-	null
CGC40	null	NC_004663.1	WP_008766582.1	2627193	2628260	-	null
CGC40	TF	NC_004663.1	WP_008766583.1	2628782	2629759	-	TF|GntR+STP|Peripla_BP_3
CGC40	CAZyme	NC_004663.1	WP_008766584.1	2629926	2631989	+	CAZyme|GH127_e7
CGC40	TC	NC_004663.1	WP_008766585.1	2632182	2633321	+	TC|3.A.1.13.2
CGC40	TC	NC_004663.1	WP_008759785.1	2633318	2634334	+	TC|3.A.1.13.2
CGC40	TC	NC_004663.1	WP_008766586.1	2634331	2635086	+	TC|3.A.1.13.2
CGC40	TC	NC_004663.1	WP_008766587.1	2635210	2636565	+	TC|2.A.66.1.37
CGC40	STP	NC_004663.1	WP_008766588.1	2636579	2637142	+	STP|cNMP_binding
CGC40	TF	NC_004663.1	WP_008766589.1	2637169	2637903	-	TF|GntR
CGC40	null	NC_004663.1	WP_008766590.1	2638033	2640726	+	null
CGC40	CAZyme	NC_004663.1	WP_011108135.1	2640758	2643901	+	CAZyme|GH92_e21
CGC40	TC	NC_004663.1	WP_008766592.1	2643912	2645072	+	TC|2.A.1.7.16
CGC40	TC	NC_004663.1	WP_011108136.1	2645309	2648461	+	TC|1.B.14.6.17
CGC40	SULFATLAS	NC_004663.1	WP_008766594.1	2648469	2650397	+	SULFATLAS|S1_27
CGC40	null	NC_004663.1	WP_008766595.1	2650421	2651620	+	null
CGC40	null	NC_004663.1	WP_008766596.1	2651640	2652869	+	null
CGC40	CAZyme	NC_004663.1	WP_011108138.1	2652976	2656104	+	CAZyme|GH92_e8
CGC40	CAZyme	NC_004663.1	WP_008766598.1	2656128	2657165	+	CAZyme|GH43_24+SULFATLAS|S1_6
CGC40	CAZyme	NC_004663.1	WP_008766599.1	2657209	2660634	+	CAZyme|GH38_e22
