Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
WP_011107573.1	UYU85535.1|GH33|GH78	100.0	1290	0	0	1	1290	1	1290	0.0	2692
WP_011107577.1	UVQ68397.1|CE19	100.0	653	0	0	1	653	1	653	0.0	1293
WP_011107578.1	UVV83746.1|GH28	100.0	445	0	0	1	445	1	445	0.0	892
WP_011107585.1	QMW88049.1|GH92	100.0	756	0	0	1	756	1	756	0.0	1578
WP_011107586.1	UYU93313.1|GH130_2	100.0	322	0	0	1	322	1	322	4.25e-255	695
WP_011107588.1	UYU74861.1|GH163	100.0	734	0	0	1	734	1	734	0.0	1508
WP_011107598.1	AAO76158.1|GH20	100.0	773	0	0	1	773	1	773	0.0	1571
WP_011107641.1	UVP27463.1|GT0	100.0	372	0	0	1	372	1	372	1.0999999999999999e-280	764
WP_011107643.1	UVP27459.1|GT4	100.0	384	0	0	1	384	1	384	4.52e-286	778
WP_011107650.1	UML60612.1|GT51	100.0	248	0	0	1	248	1	248	8.94e-170	473
WP_011107660.1	CBA03971.1|GT30	57.4	383	158	1	6	388	2	379	4.38e-140	431
WP_011107662.1	CUS02574.1|GT2	53.3	349	132	5	1	349	1	318	8.53e-120	354
WP_011107687.1	UYU86882.1|GH0	100.0	327	0	0	1	327	1	327	1.77e-236	648
WP_011107692.1	QMW88287.1|GT35	100.0	854	0	0	1	854	1	854	0.0	1762
WP_011107693.1	UVQ68935.1|GT3	100.0	553	0	0	1	553	1	553	0.0	1134
WP_011107711.1	CAE6110940.1|CE8	42.1	553	283	9	32	576	264	787	5.22e-131	416
WP_011107719.1	UYU84672.1|GT2	100.0	270	0	0	1	270	1	270	2.73e-200	552
WP_011107720.1	AVI59029.1|GT2	47.0	438	224	4	1	437	1	431	4.0600000000000004e-132	392
WP_011107722.1	QMW88337.1|GT122	100.0	355	0	0	1	355	1	355	1.8e-250	686
WP_011107723.1	UML60751.1|GT4	100.0	367	0	0	1	367	1	367	3.07e-264	722
WP_011107726.1	QMW88341.1|GT2	100.0	285	0	0	1	285	1	285	6.750000000000001e-213	585
WP_011107731.1	AAO76459.1|GT4	100.0	389	0	0	1	389	1	389	7.81e-285	776
WP_011107732.1	QMW88347.1|GT2	100.0	345	0	0	1	345	1	345	6.07e-253	691
WP_011107776.1	ACU62277.1|GH35	59.1	384	157	0	5	388	4	387	9.07e-160	478
WP_011107787.1	AAO76290.1|GT2	38.7	682	361	9	151	782	659	1333	1.93e-151	482
WP_011107806.1	UML60875.1|GT2	100.0	390	0	0	1	390	1	390	1.78e-286	780
WP_011107810.1	UVS28009.1|GH16_3	76.0	279	66	1	3	280	2	280	8.5e-161	457
WP_011107847.1	UVP28332.1|CBM50|GH73	100.0	301	0	0	1	301	1	301	2.47e-223	613
WP_011107895.1	QMW88593.1|GH20	100.0	519	0	0	1	519	1	519	0.0	1093
WP_011107898.1	UYU69170.1|GH29	100.0	605	0	0	1	605	1	605	0.0	1243
WP_011107900.1	AAO76734.1|GH20	100.0	776	0	0	1	776	1	776	0.0	1582
WP_011107914.1	QMW88613.1|GT2	100.0	269	0	0	1	269	1	269	1.06e-192	533
WP_011107915.1	UVV84566.1|GT2	100.0	303	0	0	1	303	1	303	1.21e-215	593
WP_011107916.1	UYV01487.1|GT129	100.0	432	0	0	1	432	1	432	2.7199999999999998e-300	818
WP_011107917.1	UYV01488.1|GT2	100.0	330	0	0	1	330	1	330	1.59e-245	671
WP_011107931.1	QMW88629.1|GH13_14	100.0	668	0	0	1	668	1	668	0.0	1373
WP_011107948.1	UVO73608.1|GT2	100.0	273	0	0	1	273	1	273	5.2500000000000006e-195	539
WP_011107965.1	AAO76872.1|GH32|3.2.1.26|3.2.1.64	100.0	627	0	0	1	627	1	627	0.0	1311
WP_011107968.1	QMW89386.1|GH92	100.0	751	0	0	1	751	1	751	0.0	1560
WP_011107971.1	UVQ69478.1|GH95	100.0	1019	0	0	1	1019	1	1019	0.0	2102
WP_011107972.1	UML61172.1|GH3	100.0	853	0	0	1	853	1	853	0.0	1729
WP_011108029.1	UVQ69551.1|GH97	100.0	662	0	0	1	662	1	662	0.0	1370
WP_011108030.1	UVO73743.1|GH3	100.0	759	0	0	1	759	1	759	0.0	1528
WP_011108031.1	UVV84809.1|GH43_17	100.0	327	0	0	1	327	1	327	1.31e-247	676
WP_011108035.1	UYU97982.1|GH76	100.0	408	0	0	1	408	1	408	2.35e-316	857
WP_011108072.1	BBF72686.1|GT2	54.1	338	149	3	6	340	11	345	7.12e-119	369
WP_011108073.1	5151|Pocchl1_GeneCatalog_proteins_20170916.aa.fasta|GH38	46.5	387	201	4	1	382	1	386	4.7600000000000003e-116	355
WP_011108090.1	QAY63367.1|GT2	60.8	288	112	1	1	288	316	602	1.03e-115	350
WP_011108124.1	112883|Volvo1_GeneCatalog_proteins_20130703.aa.fasta|CBM1|GH3	48.7	815	331	14	4	745	847	1647	4.43e-235	707
WP_011108135.1	AAO77212.1|GH92	100.0	1047	0	0	1	1047	1	1047	0.0	2192
WP_011108138.1	QMW89050.1|GH92	100.0	1042	0	0	1	1042	1	1042	0.0	2176
WP_011108150.1	UYU89347.1|GH171	100.0	387	0	0	1	387	1	387	7.270000000000001e-289	786
WP_011108155.1	UVP28860.1|CBM20|GH77	100.0	893	0	0	1	893	1	893	0.0	1865
WP_011108165.1	QMW84658.1|GH92	100.0	758	0	0	1	758	1	758	0.0	1594
WP_011108183.1	AWZ17133.1|GH13_30	33.7	1264	673	29	4	1227	406	1544	4.6399999999999994e-197	624
WP_011108226.1	ASV45029.1|GH23	28.4	1857	994	52	5	1764	1560	3177	3.6200000000000006e-164	567
WP_011108267.1	UYU88212.1|GH28	100.0	482	0	0	1	482	1	482	0.0	983
WP_011108296.1	UVQ42403.1|CBM32|GH2	100.0	977	0	0	1	977	1	977	0.0	2024
WP_011108299.1	UVQ42409.1|GH3	100.0	1001	0	0	1	1001	1	1001	0.0	1952
WP_011108305.1	AAO77566.1|CBM0|GH20	100.0	620	0	0	1	620	1	620	0.0	1273
WP_011108318.1	UBD12322.1|GT51	100.0	649	0	0	1	649	1	649	0.0	1280
WP_011108335.1	UYU88115.1|GH78	100.0	1152	0	0	1	1152	1	1152	0.0	2315
WP_011108336.1	UML61856.1|GH78	100.0	881	0	0	1	881	1	881	0.0	1838
WP_011108345.1	QBQ55251.1|CBM50	32.5	890	544	16	13	885	40	889	4.72e-118	391
WP_011108351.1	UYU88088.1|GH16_3	100.0	268	0	0	1	268	1	268	5.320000000000001e-206	566
WP_011108358.1	4608|Aspuda1_GeneCatalog_proteins_20160920.aa.fasta|GH71	41.4	449	250	5	7	449	17	458	9.63e-111	355
WP_011108399.1	UML61947.1|GH97	100.0	649	0	0	1	649	1	649	0.0	1317
WP_011108401.1	AAO77729.1|GH67	100.0	722	0	0	1	722	1	722	0.0	1501
WP_011108402.1	UYU87809.1|GH76	100.0	517	0	0	1	517	1	517	0.0	1051
WP_011108408.1	QMW85072.1|GH92	100.0	760	0	0	1	760	1	760	0.0	1585
WP_011108409.1	QMW85074.1|GH76	100.0	385	0	0	1	385	1	385	2.78e-301	817
WP_011108410.1	AAO77739.1|GH125|3.2.1.163	100.0	481	0	0	1	481	1	481	0.0	990
WP_011108444.1	UVQ42661.1|GH2	100.0	1001	0	0	1	1001	1	1001	0.0	2070
WP_011108455.1	CCO12868.1|GH1	44.0	1435	510	16	12	1402	6	1191	0.0	1077
WP_011108456.1	UVR92054.1|GH123_1	100.0	598	0	0	1	598	1	598	0.0	1239
WP_011108477.1	5855|Claps1_GeneCatalog_proteins_20160826.aa.fasta|GH152	36.6	558	320	10	3	544	31	570	2.42e-103	328
WP_011108502.1	UVS54035.1|GH18	100.0	347	0	0	1	347	1	347	3.98e-259	707
WP_011108511.1	UVQ70370.1|CBM91|GH43_10	100.0	514	0	0	1	514	1	514	0.0	1117
WP_011108512.1	AAO77960.1|GH3	100.0	759	0	0	1	759	1	759	0.0	1513
WP_011108524.1	UVO74508.1|CBM0	100.0	570	0	0	1	570	1	570	0.0	1192
WP_011108528.1	UYU86088.1|GH182	100.0	677	0	0	1	677	1	677	0.0	1388
WP_011108530.1	QMW85336.1|GH116	100.0	848	0	0	1	848	1	848	0.0	1771
WP_011108541.1	UBD12673.1|GT4	100.0	408	0	0	1	408	1	408	4.8499999999999996e-300	816
WP_011108544.1	UML62259.1|GT2	100.0	251	0	0	1	251	1	251	9.85e-189	521
WP_011108580.1	UVQ70543.1|GH3	100.0	863	0	0	1	863	1	863	0.0	1746
WP_011108584.1	UVP29521.1|CBM32	100.0	968	0	0	1	968	1	968	0.0	1901
WP_011108593.1	AAO78132.1|GH30_6	100.0	520	0	0	1	520	1	520	0.0	1080
WP_011108595.1	ALJ39693.1|GH130_1	100.0	396	0	0	1	396	1	396	5.89e-304	825
WP_011108604.1	QMW85467.1|GH30_4	100.0	528	0	0	1	528	1	528	0.0	1111
WP_011108613.1	UVO74641.1|GH27	100.0	503	0	0	1	503	1	503	0.0	1038
WP_011108622.1	QMW85505.1|GH32	100.0	548	0	0	1	548	1	548	0.0	1148
WP_011108625.1	AAO78192.1|GH31	100.0	834	0	0	1	834	1	834	0.0	1747
WP_011108626.1	UML62391.1|GH66	100.0	592	0	0	1	592	1	592	0.0	1228
WP_011108637.1	QDV88366.1|GH2	42.1	518	258	14	28	530	649	1139	2.06e-114	371
WP_011108640.1	AAO78220.1|GH2	100.0	1133	0	0	1	1133	1	1133	0.0	2344
WP_011108647.1	UVS54238.1|CE20	100.0	479	0	0	1	479	1	479	0.0	980
WP_011108648.1	CUS04921.1|GT4	36.0	992	435	16	3	943	17	859	1e-187	568
WP_011108651.1	UVQ70655.1|GH92	100.0	735	0	0	1	735	1	735	0.0	1525
WP_011108652.1	UYU65658.1|GH36	100.0	718	0	0	1	718	1	718	0.0	1473
WP_011108653.1	UVS14112.1|CE20	100.0	648	0	0	1	648	1	648	0.0	1348
WP_011108674.1	QZU80896.1|GH95	100.0	808	0	0	1	808	1	808	0.0	1653
WP_011108679.1	UVP29637.1|GH97	99.6	257	1	0	41	297	1	257	2e-173	509
WP_011108680.1	UML62462.1|GH97	100.0	674	0	0	1	674	1	674	0.0	1407
WP_011108684.1	QMW85577.1|CBM32|GH31_18	100.0	1294	0	0	1	1294	1	1294	0.0	2611
WP_011108686.1	UVP29644.1|CE20	100.0	477	0	0	1	477	1	477	0.0	978
WP_011108688.1	QMW85581.1|GH95	100.0	815	0	0	1	815	1	815	0.0	1670
WP_011108692.1	11632|Talst1_2_GeneCatalog_proteins_20140114.aa.fasta|GH3	37.6	511	265	14	32	504	22	516	3.63e-112	353
WP_011108693.1	UML62477.1|GH20	100.0	774	0	0	1	774	1	774	0.0	1586
WP_011108746.1	AAO78398.1|GH2	100.0	591	0	0	1	591	1	591	0.0	1229
WP_011108747.1	UVO74823.1|GH2	100.0	1421	0	0	1	1421	1	1421	0.0	2899
WP_011108748.1	AAO78400.1|GH97|3.2.1.22	100.0	650	0	0	1	650	1	650	0.0	1332
WP_011108750.1	UYU84919.1|GH3	100.0	825	0	0	1	825	1	825	0.0	1691
WP_011108751.1	AAO78407.1|GH76	100.0	395	0	0	1	395	1	395	9.310000000000001e-296	804
WP_011108760.1	AAO78418.1|GH30_3|3.2.1.75	100.0	496	0	0	1	496	1	496	0.0	1022
WP_011108762.1	UML62604.1|GH3	100.0	764	0	0	1	764	1	764	0.0	1548
WP_011108778.1	UVR92627.1|GH2	100.0	1036	0	0	1	1036	1	1036	0.0	2167
WP_011108782.1	UYU79746.1|GH88	100.0	400	0	0	1	400	1	400	3.06e-308	836
WP_011108783.1	UVP29844.1|PL8_2	100.0	953	0	0	1	953	1	953	0.0	1955
WP_011108790.1	UVQ70878.1|GT9	100.0	343	0	0	1	343	1	343	2.57e-253	692
WP_011108791.1	XAJ54018.1|GT0	54.0	326	141	2	4	323	5	327	1e-113	337
WP_011108793.1	QMW85759.1|GT0|GT2	100.0	679	0	0	1	679	1	679	0.0	1412
WP_011108796.1	QQA08507.1|GT4	100.0	413	0	0	1	413	1	413	4.5200000000000004e-303	824
WP_011108797.1	UVP29863.1|GT2	100.0	329	0	0	1	329	1	329	2.7299999999999998e-241	660
WP_011108798.1	UVS13908.1|GT2	100.0	329	0	0	1	329	1	329	5.5099999999999996e-241	660
WP_011108799.1	UVS54464.1|GT2	100.0	326	0	0	1	326	1	326	1.16e-245	671
WP_011108803.1	UVO74906.1|GT2	100.0	311	0	0	1	311	1	311	1.13e-224	617
WP_011108813.1	AGL64345.1|GT2	48.1	574	293	3	467	1036	283	855	2.2899999999999997e-170	526
WP_011108818.1	UVP29908.1|CBM0	100.0	508	0	0	1	508	1	508	0.0	1064
WP_011108837.1	UYU68159.1|GT28	100.0	372	0	0	1	372	1	372	1.2999999999999998e-263	721
WP_011108848.1	BCA48091.1|CBM0	97.1	690	20	0	146	835	11	700	0.0	1392
WP_011108855.1	UML62788.1|GH115	100.0	982	0	0	1	982	1	982	0.0	1985
WP_011108862.1	BCA48091.1|CBM0	51.9	684	318	3	150	822	17	700	1.43e-255	732
WP_011108863.1	AXV50356.1|GH43_3	58.3	360	142	3	25	376	332	691	7.89e-143	426
WP_011108865.1	WNO63344.1|CBM0	42.1	686	358	14	15	686	8	668	1.53e-175	526
WP_011108866.1	AXV50356.1|GH43_3	57.8	360	144	3	25	376	332	691	3.95e-143	427
WP_011108875.1	BCA48091.1|CBM0	44.2	684	352	9	307	962	16	697	2.9799999999999994e-197	588
WP_011108887.1	AAO78672.1|GH144	100.0	454	0	0	1	454	1	454	0.0	968
WP_011108888.1	AAO78673.1|GH3|3.2.1.-	100.0	771	0	0	1	771	1	771	0.0	1530
WP_011108898.1	CBG19227.1|CE9	100.0	395	0	0	1	395	1	395	4.359999999999999e-285	777
WP_011108899.1	QQA08286.1|GH89	100.0	732	0	0	1	732	1	732	0.0	1556
WP_011108902.1	UVQ71106.1|GH20	100.0	537	0	0	1	537	1	537	0.0	1115
WP_011108903.1	QZU85754.1|GH2	100.0	920	0	0	1	920	1	920	0.0	1902
WP_011108907.1	AAO78713.1|CE0	100.0	392	0	0	1	392	1	392	6.63e-308	834
WP_011108918.1	WRY45604.1|GT32	48.6	432	217	3	1	432	246	672	8.700000000000001e-125	382
WP_011108921.1	UYU87310.1|GH51_2	100.0	825	0	0	1	825	1	825	0.0	1698
WP_011108922.1	AAO78764.1|GH31_4	100.0	824	0	0	1	824	1	824	0.0	1748
WP_011108924.1	UVS13654.1|CBM32|GH43_34	100.0	461	0	0	1	461	1	461	0.0	962
WP_011108937.1	QMW86069.1|CBM58|GH13_36	100.0	692	0	0	1	692	1	692	0.0	1419
WP_011108964.1	AAO78878.1|GH92|3.2.1.-	100.0	753	0	0	1	753	1	753	0.0	1566
WP_011108965.1	UYU87351.1|CBM32|GH38	100.0	1198	0	0	1	1198	2	1199	0.0	2428
WP_011108967.1	UVS13538.1|GH76	100.0	387	0	0	1	387	1	387	2.38e-303	822
WP_011108976.1	QUT41669.1|GH76	100.0	525	0	0	1	525	1	525	0.0	1097
WP_011108979.1	EAR02039.1|GH117	54.5	490	216	4	31	517	26	511	7.73e-186	547
WP_011108980.1	UYU86497.1|GH36	100.0	693	0	0	1	693	1	693	0.0	1413
WP_011108981.1	WVP67616.1|GH29	100.0	460	0	0	1	460	1	460	0.0	980
WP_011108997.1	UYU93618.1|GH92	100.0	755	0	0	1	755	1	755	0.0	1579
WP_011108998.1	UVO75313.1|GH99	100.0	382	0	0	1	382	1	382	1.4799999999999998e-299	812
WP_011109002.1	UYU85892.1|GH20	100.0	661	0	0	1	661	1	661	0.0	1353
WP_011109041.1	WVP69026.1|CBM32	100.0	508	0	0	1	508	6	513	0.0	1034
WP_011109050.1	UYU85783.1|GH0	100.0	358	0	0	1	358	1	358	3.1e-248	681
WP_011109052.1	UVO75422.1|GH92	100.0	755	0	0	1	755	1	755	0.0	1582
WP_011109053.1	QMW86348.1|GH92	100.0	758	0	0	1	758	1	758	0.0	1583
WP_011109056.1	AAO79099.1|GH92|3.2.1.-	100.0	743	0	0	1	743	1	743	0.0	1547
WP_011109082.1	UVQ43865.1|CBM32	100.0	447	0	0	1	447	1	447	0.0	908
WP_011109085.1	AAO79155.1|GH2	100.0	1342	0	0	1	1342	1	1342	0.0	2768
WP_011109093.1	UVP30498.1|GH78	100.0	892	0	0	1	892	1	892	0.0	1870
WP_011109096.1	UVQ43915.1|GH130_3	100.0	377	0	0	1	377	1	377	2.08e-292	794
WP_011109097.1	AAO79200.1|CBM91|GH43_8	100.0	512	0	0	1	512	1	512	0.0	1090
WP_011109103.1	UYU90796.1|CE8	100.0	322	0	0	1	322	1	322	1.88e-224	617
WP_011109109.1	UVO75512.1|PL1_2	100.0	497	0	0	1	497	1	497	0.0	986
WP_011109110.1	UML63361.1|PL1_2	100.0	523	0	0	1	523	1	523	0.0	1059
WP_011109116.1	UYU85645.1|GH28	100.0	528	0	0	1	528	1	528	0.0	1009
WP_011109119.1	UVS14808.1|CBM32	100.0	392	0	0	1	392	1	392	1.2499999999999999e-287	783
WP_011109123.1	UVP30553.1|GH29	100.0	605	0	0	1	605	1	605	0.0	1245
WP_011109131.1	QMW86495.1|GH106	100.0	924	0	0	1	924	1	924	0.0	1904
WP_011109132.1	AAO79251.1|GH28|3.2.1.173	100.0	467	0	0	1	467	1	467	0.0	961
WP_011109136.1	QMW86499.1|CE12	100.0	412	0	0	1	412	1	412	5.15e-313	849
WP_011109137.1	UVP30565.1|GH2	100.0	958	0	0	1	958	1	958	0.0	1992
WP_011109139.1	UVP30872.1|GH28	100.0	432	0	0	1	432	1	432	0.0	881
WP_011109140.1	QDM12561.1|CE12	52.4	307	136	3	17	317	259	561	2.82e-107	329
WP_011109142.1	UVS14826.1|GH2	100.0	961	0	0	1	961	1	961	0.0	2016
WP_011109145.1	UVS14830.1|GH35	100.0	698	0	0	1	698	1	698	0.0	1439
WP_011109152.1	UYU80223.1|GH105	100.0	465	0	0	1	465	1	465	0.0	954
WP_011109155.1	UVP30590.1|GH2	100.0	989	0	0	1	989	1	989	0.0	2027
WP_011109157.1	UVO75620.1|PL9_1	100.0	437	0	0	1	437	1	437	0.0	913
WP_011109159.1	UVP30593.1|CBM91|GH43_10	100.0	558	0	0	1	558	1	558	0.0	1196
WP_011109161.1	UVR93485.1|GH28	100.0	538	0	0	1	538	1	538	0.0	1102
WP_011109174.1	UYU86680.1|CBM0	100.0	430	0	0	1	430	1	430	6.34e-314	853
WP_011109182.1	UVQ71793.1|CBM0	100.0	605	0	0	1	605	1	605	0.0	1204
WP_011109184.1	UBD13828.1|CBM0	100.0	996	0	0	1	996	1	996	0.0	2003
WP_011109186.1	UYV00764.1|GT2	100.0	277	0	0	1	277	1	277	1.1500000000000002e-200	553
WP_011109190.1	UBD13832.1|CBM0	100.0	614	0	0	1	614	1	614	0.0	1228
WP_011109193.1	QMW86640.1|GH133	100.0	645	0	0	1	645	1	645	0.0	1327
WP_011109202.1	AGL63871.1|GT2	42.6	484	252	10	336	815	521	982	9.23e-105	351
WP_011109217.1	CAG7911095.1|GH5_11	40.2	889	481	18	13	863	589	1464	2.0400000000000003e-213	652
WP_011109236.1	ALJ43236.1|GH20|3.2.1.-	100.0	546	0	0	1	546	1	546	0.0	1116
WP_011109237.1	ALJ43235.1|GH84	100.0	737	0	0	1	737	1	737	0.0	1500
WP_011109250.1	UYU86725.1|PL33_1	100.0	644	0	0	1	644	1	644	0.0	1329
WP_011109251.1	WZL80548.1|CBM9	33.0	880	516	19	39	902	336	1157	4.599999999999999e-131	427
WP_011109364.1	UML59356.1|PL12_2	100.0	666	0	0	1	666	1	666	0.0	1379
WP_011109366.1	AAO79772.1|GH2|3.2.1.23	100.0	815	0	0	1	815	1	815	0.0	1703
WP_011109367.1	AAO79773.1|GH53|3.2.1.89	100.0	353	0	0	1	353	1	353	2.4400000000000002e-272	741
WP_011109376.1	UVP27072.1|GH95	100.0	812	0	0	1	812	1	812	0.0	1687
WP_011109377.1	UYU84541.1|GH2	100.0	895	0	0	1	895	1	895	0.0	1885
WP_011109382.1	QMW86995.1|GH13_14	100.0	655	0	0	1	655	1	655	0.0	1372
WP_011109383.1	AAO79795.1|GH13_5	100.0	481	0	0	1	481	1	481	0.0	1013
WP_011109406.1	AXF51455.1|GH23	27.4	1305	705	36	106	1320	1988	3139	2.0099999999999997e-104	374
WP_016269243.1	UVQ70829.1|GH31_1	100.0	717	0	0	1	717	1	717	0.0	1478
WP_016269382.1	AQT70232.1|CBM35	41.5	480	244	12	3	471	13	466	4.5799999999999997e-113	357
WP_032840507.1	UML63415.1|CE12	100.0	544	0	0	1	544	1	544	0.0	1119
WP_032841307.1	UVS54120.1|GH29	100.0	476	0	0	1	476	1	476	0.0	991
WP_032841352.1	WRQ53122.1|GH2	46.1	510	249	12	22	523	633	1124	1.86e-145	452
WP_032841480.1	AAO76875.1|GH2	100.0	1083	0	0	1	1083	3	1085	0.0	2256
WP_032841481.1	UVP30964.1|GH32	100.0	522	0	0	1	522	1	522	0.0	1090
WP_048694946.1	AAO78285.1|GH2	100.0	1021	0	0	1	1021	4	1024	0.0	2107
WP_048697949.1	UVQ71041.1|GH92	100.0	671	0	0	1	671	1	671	0.0	1369
WP_048698132.1	UYU94106.1|GH36	100.0	673	0	0	1	673	1	673	0.0	1397
WP_054958832.1	UYU60862.1|GT2	100.0	314	0	0	1	314	1	314	7.93e-222	610
WP_055217507.1	UYU88046.1|GH23	100.0	326	0	0	1	326	1	326	6.459999999999999e-243	664
WP_055217731.1	UBD10540.1|GH43_18	100.0	309	0	0	1	309	1	309	8.39e-235	642
WP_055229046.1	QMW87207.1|GH146	100.0	639	0	0	1	639	3	641	0.0	1323
WP_055229316.1	UVS27224.1|CBM35|GH27	100.0	527	0	0	1	527	1	527	0.0	1097
WP_055229875.1	UVS52034.1|CBM0	100.0	647	0	0	1	647	3	649	0.0	1327
WP_055235382.1	UML59511.1|GT2	100.0	317	0	0	1	317	1	317	3.6899999999999996e-233	639
WP_055300818.1	UML59374.1|PL13	100.0	392	0	0	1	392	1	392	4.82e-301	817
WP_061474328.1	UYU62577.1|CE12|CE8	100.0	570	0	0	1	570	1	570	0.0	1173
WP_061474357.1	UVO75402.1|GH92	100.0	779	0	0	1	779	1	779	0.0	1642
WP_062694127.1	WDI41756.1|GH159	44.6	529	276	9	19	533	24	549	2.5700000000000003e-157	481
WP_062694757.1	UYU86784.1|GT25	100.0	242	0	0	1	242	1	242	8.410000000000001e-181	500
WP_062695108.1	UYU85544.1|GH78	100.0	734	0	0	1	734	1	734	0.0	1528
WP_062695267.1	UBD69356.1|CE6	57.6	271	115	0	26	296	259	529	3.75e-106	333
WP_062695564.1	UVQ71858.1|GH20	100.0	809	0	0	1	809	1	809	0.0	1657
WP_062695721.1	26967|Rozal_SC1_GeneCatalog_proteins_20141014.aa.fasta|GT50	42.9	441	238	5	193	630	466	895	3.3e-107	352
WP_062695757.1	ALJ43968.1|CBM35|GH27	100.0	545	0	0	1	545	1	545	0.0	1135
WP_062695837.1	UYU84984.1|GT4	100.0	413	0	0	1	413	1	413	2.51e-300	817
WP_062695838.1	QQA08509.1|GT4	100.0	413	0	0	1	413	1	413	3.87e-304	827
WP_062695974.1	QDO67467.1|CE12	52.1	336	156	3	260	591	228	562	2.27e-112	352
WP_070750708.1	UYU70992.1|GT4	100.0	386	0	0	1	386	1	386	4.87e-282	768
WP_070750859.1	UVQ69340.1|GH2	100.0	1023	0	0	1	1023	1	1023	0.0	2128
WP_072067209.1	UVS12849.1|GH92	100.0	730	0	0	1	730	1	730	0.0	1524
WP_158257889.1	11632|Talst1_2_GeneCatalog_proteins_20140114.aa.fasta|GH3	42.3	523	263	13	15	507	2	515	9.27e-128	394
WP_162303078.1	QZU86910.1|CE7	100.0	434	0	0	1	434	19	452	0.0	904
WP_162303083.1	UML62166.1|GH36	100.0	718	0	0	1	718	1	718	0.0	1481
WP_162303110.1	1152625|Rusear1_GeneCatalog_proteins_20190529.aa.fasta|GT9	58.5	460	191	0	17	476	286	745	1.04e-177	533
WP_162303125.1	UYU87276.1|GT2	100.0	363	0	0	1	363	1	363	1.16e-266	728
WP_162303131.1	UVP30567.1|GH28	100.0	459	0	0	1	459	1	459	0.0	948
WP_162303160.1	QZU89133.1|CBM57|CBM97|GH137|GH2	100.0	1412	0	0	1	1412	1	1412	0.0	2962
WP_162303161.1	QZU89134.1|GH138	100.0	899	0	0	1	899	1	899	0.0	1849
WP_162303174.1	UVP30566.1|GH42|GH43_18	100.0	788	0	0	1	788	206	993	0.0	1651
WP_162303178.1	UVP30905.1|GH20	100.0	525	0	0	1	525	1	525	0.0	1077
WP_162303180.1	UVO72004.1|GH3	99.9	782	1	0	1	782	2	783	0.0	1540
WP_162303186.1	UML63747.1|CE20	100.0	691	0	0	1	691	1	691	0.0	1428
WP_162303191.1	UVP30929.1|GH95	100.0	822	0	0	1	822	1	822	0.0	1709
WP_164927915.1	UML59351.1|PL15_2	100.0	873	0	0	1	873	1	873	0.0	1811
WP_170848638.1	UBD13035.1|GT14	100.0	301	0	0	1	301	1	301	2.12e-224	615
WP_172461648.1	UVP30783.1|GH18	100.0	385	0	0	1	385	1	385	3.8999999999999995e-292	794
WP_172461659.1	UVS52630.1|GH43_29	100.0	314	0	0	1	314	8	321	6.160000000000001e-248	676
WP_193349043.1	AST56160.1|GH35	30.7	887	517	25	220	1037	714	1571	8.89e-113	388
WP_224200378.1	AAO76121.1|PL0	100.0	504	0	0	1	504	3	506	0.0	1054
WP_224200474.1	UML61554.1|CBM32	100.0	323	0	0	1	323	1	323	5.49e-238	652
WP_224200502.1	UVQ42858.1|GT32	100.0	313	0	0	1	313	1	313	1.56e-232	637
WP_224200529.1	UVQ43111.1|GH110	100.0	575	0	0	1	575	1	575	0.0	1162
WP_224200600.1	QMW86471.1|PL1_2	100.0	500	0	0	1	500	60	559	0.0	1043
WP_224200667.1	UYU83942.1|GH43_3	100.0	310	0	0	1	310	1	310	2.2399999999999998e-244	667
WP_224200668.1	UYU83943.1|GH125	100.0	472	0	0	1	472	1	472	0.0	978
WP_225011800.1	WRQ53122.1|GH2	45.9	505	250	10	1	498	639	1127	6.18e-144	447
WP_225011825.1	UVV81088.1|GH16_3	100.0	373	0	0	1	373	1	373	2.6e-284	773
WP_225011857.1	UVQ68036.1|PL27	100.0	503	0	0	1	503	1	503	0.0	1037
WP_225011881.1	UML59519.1|GT129	100.0	430	0	0	1	430	1	430	5.34e-306	833
WP_225011882.1	UML59517.1|GT2	100.0	326	0	0	1	326	1	326	6.649999999999999e-236	647
WP_225011954.1	UVS52028.1|GT121	100.0	567	0	0	1	567	1	567	0.0	1094
WP_234135610.1	UML62923.1|CBM91|GH43_10	100.0	470	0	0	1	470	1	470	0.0	1008
WP_306465282.1	UYU65626.1|GH51_2	100.0	665	0	0	1	665	17	681	0.0	1374
WP_307836712.1	QMW89389.1|GH43_2	99.7	302	1	0	1	302	378	679	2.91e-238	665
WP_370448175.1	QMW85287.1|CBM32|GH2	100.0	971	0	0	1	971	19	989	0.0	2036
WP_370448176.1	UVQ68423.1|GH106	99.9	1094	1	0	1	1094	12	1105	0.0	2261
WP_370448178.1	UVQ43989.1|CE6	100.0	267	0	0	2	268	1	267	6.71e-202	556
WP_370448180.1	UBD13218.1|CBM51|GH27	100.0	653	0	0	1	653	8	660	0.0	1372
