Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
HRU96_RS00505	WET87569.1|CE0	77.9	403	89	0	1	403	1	403	3.68e-248	684
HRU96_RS03165	BCA48696.1|GH78	100	733	0	0	1	733	1	733	0.0	1501
HRU96_RS13220	BCA50675.1|GH18	100	286	0	0	26	311	1	286	9.67e-214	588
HRU96_RS15185	QUT39445.1|GT2	100	272	0	0	1	272	1	272	3.09e-201	554
HRU96_RS15190	BCA51055.1|GT4	100	348	0	0	1	348	1	348	7.24e-261	711
KGH32_RS05510	UYU83707.1|GT1	100	419	0	0	1	419	1	419	1.59e-317	861
KGH32_RS22730	AVI59029.1|GT2	48.6	438	217	5	1	437	1	431	9.92e-134	396
KGH32_RS13495	UYV01415.1|GT2	100	261	0	0	1	261	1	261	3.77e-201	553
KGH32_RS13510	CUS02574.2|GT2	51.6	345	137	5	5	349	4	318	4.99e-116	344
AMN54_RS00125	ALJ39624.1|GH51	100	681	0	0	1	681	1	681	0.0	1411
AMN54_RS26410	UVS17844.1|GH97	100	282	0	0	1	282	405	686	2.13e-203	576
AMN54_RS26415	QUU00758.1|GH2	100	241	0	0	1	241	805	1045	2.47e-164	491
AMN54_RS26585	ADD62001.1|GH3|3.2.1.-	100	340	0	0	4	343	550	889	1.27e-243	691
PO073_RS21950	UVQ67153.1|GH73	52.4	536	238	4	1	529	1	526	1.67e-190	548
HMPREF9007_RS03435	UBE44843.1|GT2	86.5	288	38	1	1	287	1	288	1.07e-184	514
HMPREF9007_RS03415	QQT79775.1|GT2	81.5	270	50	0	1	270	1	270	4.11e-164	460
HMPREF9007_RS04175	QQA06887.1|GT4	74.0	415	94	4	2	402	6	420	2.78e-220	614
HMPREF9007_RS06560	UVR92467.1|CBM6	99.6	454	2	0	1	454	1	454	0.0	911
HMPREF9007_RS14700	ASV45029.1|GH23	30.6	1056	575	26	8	981	2064	3043	4.45e-112	408
HMPREF9007_RS15180	QKH96401.1|GT2	61.2	294	112	1	21	314	258	549	7.49e-129	384
K0H35_RS20370	UVQ40694.1|GT4	100	367	0	0	1	367	1	367	3.42e-280	762
K0H35_RS20380	UVQ40696.1|GT4	100	412	0	0	1	412	1	412	5.01e-314	851
K0H35_RS20385	UVQ40697.1|GT4	100	212	0	0	1	212	1	212	6.51e-157	444
K0H35_RS20390	UVQ40699.1|GT2	100	264	0	0	1	264	1	264	3.88e-191	528
NXX32_RS09825	QUT42065.1|PL9_1	100	531	0	0	1	531	1	531	0.0	1066
NXX32_RS13540	UBF08979.1|GH18	78.3	341	73	1	1	341	1	340	3.00e-200	558
NXX32_RS14015	QQY39805.1|GH92	50.0	354	171	4	46	398	29	377	1.20e-114	365
NXX32_RS14020	UVS23680.1|GH97	99.8	650	1	0	1	650	1	650	0.0	1340
NXX32_RS23605	UHZ85751.1|GT4	65.9	378	121	4	1	377	1	371	1.76e-175	498
NXX32_RS23610	UYU49931.1|GT4	61.3	382	144	4	3	382	4	383	3.77e-165	472
NXX32_RS23620	UVQ26223.1|GT4	78.9	384	81	0	1	384	1	384	6.10e-230	636
NXX32_RS23625	QZU89347.1|GT2	73.1	283	76	0	1	283	1	283	3.02e-161	454
PO085_RS11505	CAG7911095.1|GH5_11	38.2	889	500	17	12	859	589	1469	1.69e-194	602
NXW82_RS06755	QZU86546.1|GH105	98.2	164	3	0	1	164	1	164	1.50e-113	337
PO071_RS14185	QZU88433.1|GT4	100	375	0	0	1	375	1	375	3.55e-277	755
PO058_RS03780	BCA52126.1|CBM32|GH43_34	100	1013	0	0	1	1013	1	1013	0.0	2094
KSU82_RS11585	QQA09548.1|GH92	98.4	1047	16	1	1	1046	1	1047	0.0	2159
NXW86_RS08620	WBS72387.1|GT2	63.9	230	83	0	1	230	1	230	4.32e-107	316
NXW86_RS08625	QDM10203.1|GT8	77.1	310	71	0	1	310	1	310	8.50e-182	508
NXW86_RS08630	UML62186.1|GT32	67.7	313	98	1	1	313	1	310	1.93e-158	449
NXW86_RS08635	QMW85302.1|GT14	70.7	283	83	0	2	284	5	287	1.20e-151	430
NXW86_RS24275	UVV78784.1|GT2	100	278	0	0	1	278	1	278	4.40e-204	562
J9A17_RS22810	UYU46505.1|GT4	46.3	378	203	0	1	378	5	382	4.78e-117	350
J9A17_RS22815	UVP27353.1|GT0	57.5	433	184	0	1	433	1	433	8.61e-182	518
J9A17_RS22825	WDO14467.1|GT4	44.4	401	221	2	1	400	1	400	1.82e-134	396
J9A17_RS22850	UBE45259.1|GT4	53.5	426	191	5	1	421	1	424	8.17e-162	467
PO113_RS26110	QUT33719.1|GH26	99.5	194	1	0	1	194	178	371	8.95e-146	414
KFX78_RS28535	QMW88617.1|GT25	100	242	0	0	3	244	1	242	1.03e-180	500
L0P67_RS25335	QZU78763.1|GT4	56.6	364	157	1	1	363	28	391	3.89e-147	426
K0G62_RS13855	UVR91078.1|GT4	99.0	314	3	0	1	314	1	314	4.17e-224	616
K0G24_RS11430	WDE98580.1|GH29	39.6	502	278	11	49	539	25	512	9.04e-109	353
PGW79_RS22610	QUT26779.1|GH28	88.9	461	51	0	1	461	12	472	8.66e-313	853
PGW79_RS22645	UVQ38886.1|GH67	85.4	685	100	0	1	685	1	685	0.0	1172
PGW79_RS22650	QUR45011.1|GH76	80.7	394	72	1	1	394	1	390	9.90e-247	679
PGW79_RS22680	QUT26791.1|GH0	90.3	691	67	0	1	691	20	710	0.0	1294
NXV79_RS16140	CCO09620.2|GH1	31.0	893	546	16	9	863	22	882	2.64e-109	363
FH716_RS19500	UYV00028.1|GH92	100	671	0	0	19	689	1	671	0.0	1372
FH722_RS08295	VEJ19452.1|GT4	63.6	346	110	4	5	349	371	701	3.40e-137	412
FH722_RS08340	UYV02956.1|GT4	100	404	0	0	1	404	1	404	8.11e-300	815
FH722_RS08350	UYV02954.1|GT0	100	425	0	0	1	425	1	425	0.0	862
FH722_RS08365	UYV02951.1|GT4	100	376	0	0	1	376	1	376	1.70e-280	763
GPL09_RS14345	UVP17552.1|GH89	91.3	736	62	1	1	736	108	841	0.0	1439
GPL09_RS18700	WGQ11560.1|GH18	56.3	373	142	8	1	360	1	365	7.46e-144	417
PO114_RS14645	UWP45600.1|GT2	100	329	0	0	1	329	1	329	1.60e-243	666
PO114_RS14660	UVO64182.1|GT4	99.7	367	1	0	1	367	1	367	2.78e-270	737
PO114_RS14665	UWP45597.1|GT0	99.7	351	1	0	1	351	1	351	1.20e-256	701
PO114_RS14670	UWP45596.1|PL12	100	517	0	0	1	517	1	517	0.0	1065
PO114_RS14675	UVO64179.1|GT4	99.7	396	1	0	1	396	1	396	2.80e-296	805
I6F00_RS09615	UVP57652.1|GH51_2	99.4	827	3	1	1	827	1	825	0.0	1684
KFX45_RS00240	UBD74886.1|CE7	49.4	403	197	4	429	831	31	426	2.03e-135	414
KFX45_RS00245	QDT68860.1|GH117	41.7	626	323	10	19	607	17	637	3.69e-143	445
KFX45_RS00250	UYU49144.1|GH31_19	66.2	529	176	2	5	533	3	528	1.07e-276	767
KFX45_RS00255	QRO24974.1|GH110	53.0	575	258	5	1	573	26	590	8.10e-219	624
KFX45_RS00260	QNL39690.1|GH3	67.5	812	263	1	18	828	18	829	0.0	1182
KFX45_RS00265	QMI79386.1|GH89	75.4	723	175	3	2	722	1	722	0.0	1152
KFX45_RS00270	UVQ96614.1|GH3	69.8	862	253	3	1	859	1	858	0.0	1243
KFX45_RS06140	UVQ06998.1|CBM0	87.0	857	111	0	1	857	1	857	0.0	1570
NXW42_RS00185	ADY35004.1|GH73	98.8	503	6	0	1	503	1	503	0.0	980
NXW42_RS00530	ADY35081.1|GH24	92.7	178	13	0	1	178	1	178	3.69e-117	334
K0G56_RS09555	UVP61205.1|GH16_3|GH43_24	99.5	634	0	1	1	634	1	631	0.0	1342
K0G22_RS15905	ANU58708.1|GH20	95.6	835	36	1	1	834	1	835	0.0	1644
K0G22_RS15910	ANU58700.1|GH36	97.3	948	26	0	1	948	1	948	0.0	1926
K0G22_RS15915	UQA29355.1|GH2	97.5	601	15	0	1	601	20	620	0.0	1248
K0G22_RS15920	ANU59871.2|GH43_26	97.8	366	8	0	1	366	1	366	3.29e-282	767
K0G22_RS15925	QQR16387.1|GH3	98.0	766	15	0	1	766	1	766	0.0	1558
K0G22_RS15935	ANU58697.1|GH97	99.0	686	7	0	1	686	14	699	0.0	1392
K0G22_RS15945	QQR16391.1|GH97	98.3	651	11	0	1	651	1	651	0.0	1319
K0G22_RS15990	QIU93709.1|GH3	97.9	725	15	0	19	743	24	748	0.0	1451
NCZ39_RS25440	UVQ47384.1|GH106	70.6	1023	287	5	5	1026	6	1015	0.0	1553
KTG56_RS15250	UYU94898.1|GH42|GH43_18	100	993	0	0	1	993	1	993	0.0	2085
KTG56_RS23785	UVR64036.1|GT2	98.4	380	6	0	1	380	1	380	4.70e-280	763
KTG56_RS23825	UVS33292.1|GT4	100	412	0	0	1	412	1	412	2.01e-304	827
PO060_RS13070	UYU91337.1|GT2	100	316	0	0	1	316	1	316	3.42e-227	624
PO060_RS24240	UYU61847.1|CE20	100	474	0	0	1	474	1	474	0.0	991
PO060_RS24970	QUT43280.1|GH31	100	960	0	0	1	960	1	960	0.0	2002
PO060_RS08480	BCA50473.1|CBM62	73.6	639	168	1	1	638	9	647	0.0	1008
BSIG_RS00565	UVQ22701.1|GT2	96.7	331	11	0	4	334	1	331	3.50e-242	663
I2E52_RS22075	UVS29097.1|GH24	100	177	0	0	1	177	1	177	7.54e-130	366
I2E52_RS05940	UYU60131.1|CBM62	98.8	662	8	0	1	662	1	662	0.0	1354
I2E52_RS09780	UVV78569.1|GH28	100	469	0	0	1	469	1	469	0.0	956
I2E52_RS09825	UVV82807.1|GH28	100	470	0	0	1	470	1	470	0.0	962
KFX44_RS03885	QZU79689.1|GH43_18|GH43_34	98.3	778	13	0	8	785	1	778	0.0	1613
KFX44_RS03910	AII65945.1|GH35	73.8	767	201	0	4	770	16	782	0.0	1214
DWW05_RS20790	QNL38076.1|GT4	48.3	379	195	1	3	381	2	379	9.23e-123	365
DWW05_RS20835	UWN98890.1|GT2	95.5	332	15	0	1	332	1	332	1.11e-231	636
DWW05_RS07585	UVQ26970.1|GT4	100	405	0	0	1	405	1	405	1.28e-292	796
DWW05_RS09685	QUT44427.1|GT32	64.6	226	76	1	1	226	1	222	9.70e-106	310
DWW05_RS09710	SNV24957.1|GT2	74.9	247	62	0	5	251	6	252	5.33e-137	390
I2G85_RS21555	UBK47457.1|GT4	43.4	394	218	3	1	392	1	391	8.00e-112	337
FY431_RS02355	UVV60620.1|GT4	100	410	0	0	1	410	1	410	7.51e-299	813
FY431_RS22315	QUT70300.1|GH2	97.4	815	21	0	54	868	1	815	0.0	1670
EH213_RS08970	QZU81818.1|PL1_2	100	559	0	0	1	559	1	559	0.0	1169
EH213_RS26525	QZU82274.1|GT25	100	248	0	0	1	248	1	248	1.07e-180	500
EH213_RS26540	QZU87614.1|GT2	100	316	0	0	1	316	1	316	4.34e-230	631
NXX05_RS22570	QRP58899.1|GH20	100	545	0	0	1	545	1	545	0.0	1109
NXX05_RS22575	QQA09747.1|GH3	100	774	0	0	1	774	1	774	0.0	1578
NXX05_RS22580	QQA09746.1|GH28	100	506	0	0	1	506	1	506	0.0	1033
NXX05_RS22585	UVQ96620.1|GH20	100	626	0	0	1	626	1	626	0.0	1313
NXX05_RS22590	QRP58902.1|GH28	100	775	0	0	1	775	1	775	0.0	1553
PO073_RS11340	QCQ36928.1|GH73	100	502	0	0	1	502	1	502	0.0	997
HMPREF9007_RS15320	QCQ32432.1|GH24	100	173	0	0	1	173	1	173	5.76e-123	348
HMPREF9007_RS20470	ALJ40195.1|GH97	99.8	662	1	0	1	662	1	662	0.0	1335
L0P38_RS20680	WCR20995.1|GT4	51.0	300	146	1	9	308	5	303	4.31e-103	322
L0P38_RS20700	QUT63045.1|GT0	46.4	360	181	5	2	353	7	362	4.26e-108	325
L0P38_RS20705	UHM92040.1|GT0	58.8	379	143	5	3	381	2	367	2.80e-149	432
L0P38_RS20710	ADY32019.1|GT0	51.9	337	161	1	19	355	1	336	3.34e-120	355
L0P38_RS20730	BDF53100.1|GT4	74.4	406	104	0	1	406	1	406	4.40e-227	631
L0P38_RS22360	UBE43545.1|GT4	82.2	365	65	0	1	365	1	365	5.60e-221	612
L0P38_RS22380	QZU88433.1|GT4	72.0	375	105	0	1	375	1	375	1.36e-196	551
L0P38_RS22385	QUT29694.1|GT4	53.1	386	180	1	7	391	4	389	1.24e-131	388
L0P38_RS22410	QUU09196.1|GT2	61.0	305	117	2	1	304	1	304	2.87e-132	382
L0P38_RS22420	QUU09199.1|GT4	58.1	360	151	0	1	360	1	360	6.01e-158	452
L0P38_RS22435	QUU09204.1|GT11	59.6	297	118	2	1	296	1	296	1.31e-132	383
L0P38_RS22440	QMI81731.1|GT2	79.6	274	55	1	1	273	1	274	1.63e-158	446
L0P38_RS09260	QZU85701.1|GT2	99.3	273	2	0	1	273	1	273	4.44e-203	560
NXX32_RS06245	AGL64345.2|GT2	48.1	574	293	3	466	1035	283	855	1.75e-170	526
KFX89_RS19200	QDF96492.1|GT2|GT4	49.4	360	169	4	5	363	4	351	2.38e-122	386
KFX89_RS03470	QIU94663.1|CBM32	60.1	469	183	3	1	468	1	466	4.58e-196	557
KFX89_RS07795	QUT41569.1|GT2	100	329	0	0	1	329	1	329	3.51e-247	675
KFX89_RS11665	UVP58074.1|CBM32	76.3	392	92	1	1	391	1	392	5.16e-221	614
NXW82_RS15450	AFA54900.1|GT4	99.7	366	1	0	1	366	1	366	3.35e-266	726
KFX40_RS22460	UYU64318.1|PL1_2	100	485	0	0	315	799	1	485	0.0	1010
KFX40_RS04095	UYU62563.1|GH28	100	526	0	0	1	526	1	526	0.0	997
KFX40_RS04100	UYU62562.1|GH3	100	863	0	0	1	863	1	863	0.0	1770
NXW86_RS27910	UVS15405.1|CBM0	100	616	0	0	2	617	2	617	0.0	1235
K0G84_RS16410	QBQ55156.1|CBM50	34.8	660	392	11	96	736	64	704	6.76e-108	355
KFX60_RS23205	UYU76803.1|GT4	100	407	0	0	4	410	1	407	7.29e-303	823
K0G90_RS21625	UVR65416.1|GH172	89.5	531	56	0	4	534	3	533	0.0	997
K0G90_RS26055	BBK89584.1|GT2	100	300	0	0	10	309	1	300	1.36e-225	619
K0G90_RS14665	ASV45029.1|GH23	29.3	1899	1068	50	2357	4124	1288	3043	3.34e-186	655
EAJ10_RS06940	UVQ70900.1|GT2	79.4	233	48	0	77	309	69	301	7.72e-133	384
EAJ10_RS07010	UYU61504.1|GT11	61.2	299	114	2	4	300	6	304	7.87e-136	391
EAJ10_RS07020	QUT89252.1|GT4	52.7	374	174	3	1	372	1	373	7.27e-133	389
EAJ10_RS07025	QIU93777.1|GT2	77.0	274	63	0	1	274	1	274	6.96e-161	452
EAJ10_RS07030	QIU93776.1|GT8	70.3	303	90	0	1	303	1	303	3.69e-165	466
EAJ10_RS07035	QIU93775.1|GT32	83.5	243	40	0	1	243	1	243	6.80e-161	450
EAJ10_RS07040	UYU50234.1|GT2	50.2	315	155	1	1	315	1	313	2.22e-103	310
EAJ10_RS08545	ADY37333.1|GH146	67.6	797	247	4	1	787	1	796	0.0	1132
EAJ10_RS08550	QNL40607.1|GH43_10	76.4	499	118	0	14	512	26	524	1.23e-300	827
EAJ10_RS08555	AHY58975.1|GH43_1	39.7	494	289	8	1	492	1	487	6.41e-104	334
EAJ10_RS08560	UBD82962.1|GH10	75.4	370	88	2	1	369	1	368	4.03e-210	585
EAJ10_RS08565	UBD82961.1|GH43_1	81.9	321	58	0	1	321	1	321	9.84e-212	585
KFX78_RS02865	UVS11070.1|GH0	80.8	219	19	2	1	204	1	211	7.93e-118	338
KFX78_RS24060	QUT23317.1|GH167	100	744	0	0	1	744	19	762	0.0	1517
KFX78_RS27015	QUT23364.1|GH167	100	775	0	0	1	775	1	775	0.0	1574
K0G62_RS16560	QMW86145.1|GT32	99.6	233	1	0	7	239	1	233	1.55e-183	506
K0G24_RS09805	UBE46473.1|GT2	82.2	822	145	1	1	821	1	822	0.0	1384
KTR07_RS11875	UWP43074.1|CBM50	88.8	312	35	0	1	312	1	312	2.22e-205	568
NXV24_RS17695	UVS19037.1|GH24	97.7	172	4	0	1	172	1	172	3.91e-125	353
KGH46_RS21775	BCA51187.1|CBM0	99.8	577	1	0	5	581	2	578	0.0	1182
BJP75_RS08735	ASV45029.1|GH23	28.9	1229	746	27	711	1861	1999	3177	7.30e-126	449
PO127_RS13150	UKK79128.1|GH73	49.1	534	248	8	19	540	1	522	7.27e-160	470
AYT46_RS12040	QUT23355.1|GH110	65.6	550	189	0	3	552	50	599	8.80e-287	796
AYT46_RS25900	BDC11493.1|GH20	70.1	536	158	2	1	534	1	536	1.55e-284	801
AYT46_RS13295	BBE17422.1|GH29	62.0	481	182	1	2	482	6	485	1.13e-233	654
AYT46_RS13300	AND21095.1|GH29	65.7	670	223	4	11	677	10	675	0.0	918
AYT46_RS13310	QUT84600.1|GH20	71.1	536	149	3	1	532	1	534	7.68e-290	801
AYT46_RS13315	BDC11492.1|GH117	69.9	405	122	0	1	405	7	411	2.89e-222	619
FIB20_RS09480	UVQ77304.1|GH0	85.6	215	31	0	1	215	1	215	2.14e-125	358
NXX21_RS09065	UVV60729.1|PL1_2	85.9	213	30	0	1	213	1	213	6.44e-126	359
K0F21_RS13800	BAZ00088.1|GT2	32.1	2125	1300	45	1	2028	1210	3288	2.69e-296	965
K0F21_RS24750	QWG41809.1|GT4	53.8	366	164	3	92	457	1	361	5.75e-134	395
K0F21_RS24880	UVR74610.1|GH28	100	484	0	0	279	762	3	486	0.0	1011
K0F21_RS24885	UVR74609.1|GH20	99.8	618	1	0	1	618	1	618	0.0	1258
K0F21_RS24890	UBF13349.1|GH3	74.5	752	189	1	16	767	26	774	0.0	1187
K0F21_RS24895	QDM08270.1|GH20	58.8	763	309	2	12	773	15	773	0.0	938
PO055_RS01190	ALJ01768.1|GH33	50.3	356	165	6	36	382	13	365	1.31e-114	343
PO055_RS01195	QEG34169.1|PL1_2	64.8	449	152	4	39	487	24	466	5.76e-210	593
PO055_RS01205	QEG34169.1|PL1_2	62.7	456	160	4	19	471	18	466	6.10e-210	593
PO055_RS01215	SCD19743.1|GH105	57.0	374	158	2	19	391	16	387	1.44e-160	461
PO055_RS01220	ADY37152.1|GH28	65.7	435	146	3	15	447	31	464	3.07e-214	603
PGU41_RS02450	ACM64804.2|GT51	25.9	1703	1086	47	221	1882	192	1759	1.46e-147	506
KHO73_RS25645	QZU83721.1|CBM67|GH33|GH78	100	1336	0	0	1	1336	1	1336	0.0	2800
KQP59_RS24140	UQC84824.1|GT2	59.0	344	140	1	4	346	1785	2128	1.16e-128	411
DWY18_RS14280	ALJ43466.1|PL9_1	100	535	0	0	1	535	1	535	0.0	1080
DWY18_RS14405	BCA48687.1|GH28	100	506	0	0	1	506	1	506	0.0	1027
DWY18_RS14420	UYU64456.1|GH106	100	924	0	0	1	924	1	924	0.0	1905
DWY18_RS14450	UVS53441.1|GH18	100	548	0	0	1	548	1	548	0.0	1093
DWY18_RS14460	UYU69062.1|GH0	100	297	0	0	1	297	1	297	7.60e-210	578
DWY18_RS15835	UVS55655.1|GH92	100	751	0	0	1	751	1	751	0.0	1558
DWY18_RS16305	ALJ44269.1|CBM62	100	673	0	0	1	673	24	696	0.0	1389
DWY18_RS17730	UVS33301.1|GT2	98.8	339	4	0	1	339	1	339	3.03e-253	691
DWY18_RS17755	QQN33861.1|GT0	56.0	386	157	5	4	388	3	376	1.08e-145	423
DWY18_RS17760	UVS33296.1|GT0	99.7	355	1	0	1	355	1	355	1.93e-264	721
DWY18_RS21395	QZU87689.1|GT0	100	381	0	0	1	381	1	381	7.85e-284	772
DWY18_RS21570	AAO76819.1|GT4	100	392	0	0	1	392	1	392	2.36e-286	780
DWY18_RS21585	ALJ40876.1|GT2	100	273	0	0	1	273	1	273	2.08e-195	540
DWY18_RS08510	QZU80603.1|GT4	100	419	0	0	1	419	1	419	8.56e-305	828
DWY18_RS08515	QZU80602.1|GT4	100	420	0	0	1	420	1	420	1.60e-305	830
DWY18_RS08520	QZU86037.1|GT2	100	328	0	0	1	328	1	328	5.55e-239	654
DWY18_RS08525	QZU80600.1|GT2	99.7	334	1	0	1	334	1	334	1.49e-246	674
DWY18_RS08565	QZU80591.1|GT14	100	322	0	0	1	322	1	322	1.16e-237	650
DWY18_RS10010	UVP59678.1|GH139	100	791	0	0	1	791	1	791	0.0	1664
DWY18_RS10030	UYU68471.1|PL1_2	100	560	0	0	1	560	1	560	0.0	1138
I2D73_RS12965	ALJ40199.1|GH97	100	659	0	0	1	659	1	659	0.0	1343
I2D73_RS12975	ALJ40197.1|CE20	100	492	0	0	1	492	1	492	0.0	1020
I2D73_RS12980	QUR44558.1|GH110	100	574	0	0	1	574	1	574	0.0	1172
I2D73_RS12990	AOE10346.1|CBM0	37.1	871	314	10	352	1010	27	875	1.37e-170	526
I2D73_RS12995	BBL01918.1|CBM0	61.1	429	159	4	9	436	13	434	3.79e-199	563
I2D73_RS13000	UVP43585.1|CBM0	100	453	0	0	1	453	1	453	0.0	943
I2D73_RS13005	UVS55052.1|CBM0	97.0	436	13	0	1	436	1	436	1.53e-317	862
NXY45_RS11850	UVP40216.1|GH73	100	526	0	0	1	526	1	526	0.0	1020
NXY45_RS14150	QUT70668.1|GT4	100	388	0	0	1	388	1	388	2.45e-286	779
NXY45_RS14170	UVP54518.1|GT4	100	357	0	0	1	357	1	357	7.34e-270	735
NXY45_RS14175	QUT70673.1|GT4	100	364	0	0	1	364	3	366	8.15e-262	715
NXY45_RS14185	QUT70675.1|GT4	100	373	0	0	1	373	1	373	3.55e-276	752
NXY45_RS18950	QUT71596.1|GT2	100	273	0	0	1	273	1	273	9.99e-203	558
NXY45_RS18970	QUT71599.1|GT2	100	331	0	0	1	331	1	331	4.59e-244	667
NXY45_RS18975	QUT71600.1|GT25	100	243	0	0	1	243	1	243	9.89e-179	495
K0G47_RS00375	AFK82698.1|GH24	100	166	0	0	1	166	1	166	1.13e-121	344
K0G47_RS19200	QZU81024.1|GH36	99.9	732	1	0	1	732	1	732	0.0	1503
K0G47_RS19220	QZU86456.1|GH31	99.9	841	0	1	1	840	1	841	0.0	1763
K0G47_RS19245	QZU81015.1|GH43_18	100	320	0	0	1	320	1	320	2.29e-252	687
K0G47_RS19250	AOE10346.1|CBM0	38.8	872	316	8	5	666	12	875	2.46e-197	583
K0G47_RS19290	QZU81006.1|GH30_6	100	520	0	0	1	520	1	520	0.0	1004
K0G47_RS22220	UVP58973.1|GT26	75.2	230	56	1	4	232	2	231	3.91e-132	376
K0G47_RS22225	WET65042.1|GT4	53.8	333	152	2	1	332	6	337	3.21e-117	347
K0G47_RS22230	WFE84655.1|GT4	51.3	341	166	0	1	341	1	341	6.66e-121	357
K0G47_RS22240	BCA50736.1|GT0	63.8	390	141	0	1	390	1	390	3.00e-183	519
K0G47_RS05305	QZU83722.1|PL0	100	504	0	0	1	504	3	506	0.0	1055
K0G47_RS05695	QMW87934.1|CBM50	100	487	0	0	1	487	1	487	2.37e-279	770
K0G47_RS06360	QZU82279.1|GT2	90.0	270	27	0	1	270	1	270	3.61e-174	486
K0G47_RS06670	QXM11003.1|GT0	50.5	368	167	5	1	359	1	362	2.63e-132	399
K0G47_RS06675	QJE28154.1|GT4	58.8	362	148	1	1	361	1	362	2.07e-146	423
K0G47_RS06680	ALJ61177.1|GT2	73.4	331	88	0	6	336	5	335	4.92e-177	498
K0G47_RS08035	QUT29694.1|GT4	92.9	393	28	0	1	393	1	393	3.81e-272	744
K0G47_RS08045	UYU77614.1|GT4	80.2	374	74	0	1	374	1	374	2.87e-222	616
K0G47_RS08055	QUT29687.1|GT4	81.9	348	63	0	1	348	1	348	3.43e-208	578
K0G47_RS08060	UBF06350.1|GT4	62.1	369	140	0	1	369	1	369	2.07e-169	482
K0G47_RS08395	ALJ45680.1|GH0	100	212	0	0	1	212	1	212	2.09e-151	423
K0G47_RS08705	QMW87710.1|CBM62	100	649	0	0	1	649	1	649	0.0	1330
K0G47_RS11775	QMW85967.1|CBM51|GH27	100	660	0	0	1	660	1	660	0.0	1384
PO115_RS02390	QUT42641.1|GH95	100	752	0	0	1	752	1	752	0.0	1552
PO115_RS08245	EDV07595.1|CE20	67.5	455	146	2	22	475	4	457	7.60e-232	649
PO115_RS08345	QUT27383.1|PL11_1	85.3	694	101	1	1	693	1	694	0.0	1257
PO115_RS08815	UVS50688.1|GT0	98.3	404	7	0	1	404	1	404	1.36e-307	834
PO115_RS10480	UVQ21415.1|GT2	97.9	326	7	0	1	326	1	326	1.05e-239	656
PO115_RS10840	AAO78406.1|GH3	99.9	825	1	0	1	825	1	825	0.0	1689
PO033_RS16580	UVS12648.1|GT2	64.3	322	115	0	8	329	7	328	2.12e-151	433
PO033_RS10755	QUR43148.1|GH18	83.7	343	56	0	1	343	1	343	4.59e-225	620
PO033_RS10875	QUT69469.1|GH18	100	367	0	0	1	367	1	367	2.98e-287	780
I2G92_RS22820	UVP55556.1|GT4	100	351	0	0	1	351	1	351	5.68e-255	697
DWW05_RS01080	UYU67031.1|GT4	100	361	0	0	1	361	1	361	9.50e-259	707
DWW05_RS01090	UYU67033.1|GT4	100	362	0	0	1	362	1	362	6.28e-269	733
FY431_RS09765	QQA08839.1|GH43_12	100	532	0	0	1	532	1	532	0.0	1132
NXX57_RS13250	UVP54241.1|GT2	100	440	0	0	1	440	1	440	0.0	885
I2I37_RS22835	UVP28160.1|GT2	100	327	0	0	1	327	1	327	2.11e-247	676
I2I37_RS22840	UVP28161.1|GT25	100	243	0	0	1	243	1	243	6.69e-177	490
I2I37_RS22845	UVP28162.1|GT32	100	243	0	0	1	243	1	243	2.35e-186	514
I2I37_RS22850	UHM92040.1|GT0	55.8	380	156	3	3	382	2	369	4.19e-141	411
I2I37_RS22865	UVP28167.1|GT2	100	295	0	0	1	295	5	299	4.61e-220	604
PO073_RS02170	QUT43548.1|GT4	100	360	0	0	1	360	1	360	2.74e-262	716
PO073_RS25120	UVQ41264.1|GH15	100	590	0	0	1	590	1	590	0.0	1216
PO073_RS25125	UVQ41263.1|GT20	100	721	0	0	1	721	1	721	0.0	1452
I2F88_RS03205	AEV98273.1|GH106	65.6	1049	345	3	31	1079	15	1047	0.0	1467
I2F88_RS06185	UBD13584.1|GH18	99.8	478	1	0	1	478	1	478	0.0	958
L0P38_RS07980	UBD13591.1|GH92	98.9	744	7	1	1	744	1	743	0.0	1529
PO069_RS21410	QCQ31431.1|GH20	100	606	0	0	1	606	20	625	0.0	1240
I2D75_RS02060	ALA73438.1|CE0|GT4	39.5	588	345	6	1	583	1	582	5.90e-148	444
I2D75_RS03585	CUS04921.2|GT4	36.0	995	433	18	3	945	17	859	9.32e-187	566
NXX32_RS10370	QUT69969.1|GT4	52.4	395	185	2	18	412	17	408	2.80e-126	375
NXX32_RS10460	QUT69988.1|GH57	100	445	0	0	1	445	1	445	0.0	898
NXX32_RS20885	QUU05877.1|GT2	72.4	250	69	0	1	250	1	250	1.12e-135	387
NXX32_RS21080	BCG55022.1|GT2	66.9	369	122	0	45	413	6	374	6.45e-176	511
KFX89_RS07620	BCA48217.1|GH43_19|GH43_9	99.5	810	4	0	1	810	1	810	0.0	1710
INE82_RS08660	QUT70969.1|GH127	100	706	0	0	1	706	1	706	0.0	1465
NXW82_RS06050	UVQ28331.1|GH27	100	516	0	0	1	516	1	516	0.0	1062
NXW82_RS13760	UVQ25009.1|GT4	100	398	0	0	1	398	1	398	1.49e-292	796
NXW82_RS13780	UVQ25013.1|GT4	100	369	0	0	1	369	1	369	8.92e-268	731
