Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
PUL0669|WP_004294235.1	QRQ48273.1|CE20	99.4	543	3	0	1	543	1	543	0.0	1121
PUL0669|WP_004289614.1	QNR95809.1|GH43_1	42.8	491	273	7	8	497	14	497	1.99e-116	367
PUL0669|WP_004294236.1	QRQ48275.1|GH43_1	99.7	323	1	0	1	323	1	323	6.53e-255	694
PUL0669|WP_017141108.1	QUT46117.1|GH67	99.7	651	2	0	1	651	44	694	0.0	1365
PUL0669|WP_004294239.1	QRQ48278.1|GH115	99.4	860	5	0	1	860	1	860	0.0	1744
PUL0669|WP_232286955.1	QRQ50431.1|CE6|GH95	99.9	716	1	0	1	716	348	1063	0.0	1469
PUL0669|WP_232286957.1	QUT46100.1|CE6|GH95	99.2	367	3	0	1	367	1	367	2.8e-265	752
PUL0669|WP_004294240.1	EFV29552.1|CE15|GH8|3.2.1.156	100.0	813	0	0	1	813	1	813	0.0	1683
PUL0669|WP_004294241.1	UWN89398.1|GH97	99.7	648	2	0	1	648	1	648	0.0	1338
PUL0669|WP_004289604.1	QRQ48282.1|GH31_4	100.0	817	0	0	1	817	1	817	0.0	1687
PUL0669|WP_050793236.1	QUT46095.1|CBM91|GH43_10	100.0	797	0	0	1	797	1	797	0.0	1635
PUL0669|WP_029429358.1	URM36442.1|CBM48|CE0	67.7	387	117	3	1	382	5	388	6.51e-192	540
PUL0669|WP_004289598.1	QRQ48287.1|GH5_21	100.0	662	0	0	1	662	1	662	0.0	1362
PUL0669|WP_004294246.1	QUT46089.1|GH10	100.0	719	0	0	1	719	1	719	0.0	1453
PUL0669|WP_004289591.1	QRQ48294.1|CBM91|GH43_12	100.0	577	0	0	1	577	1	577	0.0	1207
PUL0682|MCF0243542.1	UMW87591.1|GH97|3.2.1.22	100.0	647	0	0	1	647	1	647	0.0	1321
PUL0682|MCF0243543.1	UMW87592.1|CBM89|GH10|3.2.1.8	100.0	849	0	0	1	849	1	849	0.0	1697
PUL0682|MCF0243544.1	UMW87593.1|CBM91|GH43_12|3.2.1.55	100.0	573	0	0	1	573	1	573	0.0	1208
PUL0694|WP_041726955.1	BDC93973.1|CBM35	35.1	969	567	9	36	952	50	1008	3.47e-212	637
PUL0694|WP_015906806.1	ACM59334.1|CBM22|CBM6|CBM91|GH43_10|GH43_16	100.0	1338	0	0	1	1338	1	1338	0.0	2707
PUL0694|WP_015906807.1	ACM59335.1|CBM22|GH10|3.2.1.8	100.0	697	0	0	1	697	1	697	0.0	1435
PUL0694|WP_015906808.1	ACM59336.1|GH39	100.0	501	0	0	1	501	1	501	0.0	1023
PUL0694|WP_015906809.1	ACM59337.1|GH10|3.2.1.8	100.0	337	0	0	1	337	1	337	2.04e-256	699
PUL0694|WP_015906811.1	ACM59339.1|GH39	100.0	388	0	0	1	388	1	388	4.1099999999999994e-300	814
PUL0695|WP_015907195.1	ACM59742.1|CBM22|GH10	100.0	689	0	0	1	689	1	689	0.0	1368
PUL0696|WP_015907396.1	ACM59969.1|GH67|3.2.1.139	100.0	693	0	0	1	693	1	693	0.0	1439
PUL0696|WP_041727352.1	ACM59972.1|GH2	100.0	810	0	0	1	810	28	837	0.0	1640
PUL0697|WP_015909018.1	ACM61775.1|CE20	100.0	628	0	0	1	628	1	628	0.0	1311
PUL0697|WP_015909020.1	ACM61777.1|GH10	100.0	408	0	0	1	408	1	408	2e-308	837
PUL0704|WP_031425580.1	AST56160.1|GH35	31.6	871	501	27	219	1007	714	1571	1.1899999999999998e-104	364
PUL0704|WP_117434191.1	QII45756.1|GH67	66.4	724	241	1	1	724	5	726	0.0	1038
PUL0704|WP_035916775.1	UII27290.1|GH10	62.2	376	134	3	5	374	2	375	1.09e-171	488
PUL0704|WP_031425585.1	UOB16135.1|GH115	60.7	937	366	2	13	948	20	955	0.0	1191
PUL0704|WP_031425586.1	APU67346.1|CBM4|GH10	71.9	730	198	4	2	729	3	727	0.0	1074
PUL0704|WP_031425589.1	AST56160.1|GH35	31.1	899	496	31	237	1053	714	1571	7.509999999999999e-104	363
PUL0704|WP_081868360.1	ABG58510.1|CBM9|CE15	51.7	698	318	7	17	708	18	702	5.469999999999999e-234	696
PUL0704|WP_031425593.1	APU67045.1|GH43_1	72.4	362	97	1	12	370	26	387	7.82e-198	555
PUL0704|WP_031425594.1	UZH56776.1|CE20	63.7	609	220	1	33	640	1	609	1.16e-299	833
PUL0705|WP_081868372.1	UNG07854.1|CBM91|GH43_10	80.4	495	97	0	426	920	22	516	1.72e-305	855
PUL0705|WP_031425947.1	ADF51374.1|GH97	76.4	635	150	0	10	644	1	635	0.0	1004
PUL0705|WP_051907767.1	UAB85066.1|CBM91|GH43_12	80.8	584	110	1	1	584	1	582	0.0	1010
PUL0705|WP_081868373.1	UNG07869.1|CBM48|CE0|CE6	78.8	892	189	0	3	894	4	895	0.0	1508
PUL0705|WP_035916826.1	UNG07852.1|GH8	79.4	413	85	0	19	431	16	428	2.84e-260	717
PUL0705|WP_051907768.1	APS38640.1|GH95	71.4	833	236	2	1	832	1	832	0.0	1246
PUL0705|WP_035916828.1	ADF51104.1|GH10	67.4	350	114	0	29	378	35	384	2.7999999999999997e-187	528
PUL0705|WP_051907770.1	ADF51103.1|GH10	69.8	540	161	2	18	556	20	558	3.31e-284	789
PUL0722|WP_203394764.1	QVY64065.1|GH43_1|3.2.1.37	100.0	345	0	0	1	345	1	345	4.5e-264	719
PUL0722|WP_203394765.1	UQY85893.1|GH43_1	53.6	483	205	3	6	470	4	485	1.66e-181	533
PUL0722|WP_203394766.1	QVY64067.1|GH10|3.2.1.8|3.2.1.32	100.0	382	0	0	1	382	1	382	2.8399999999999997e-288	784
PUL0722|WP_203394771.1	QVY64072.1|GH10	100.0	400	0	0	1	400	1	400	6.63e-303	822
PUL0722|WP_203394778.1	QVY64079.1|GH26|3.2.1.-	100.0	338	0	0	1	338	1	338	4.31e-263	716
PUL0722|WP_203394779.1	QVY64080.1|CBM91|GH43_12|3.2.1.72	100.0	555	0	0	1	555	1	555	0.0	1153
PUL0722|WP_203394780.1	QVY64081.1|GH10|3.2.1.156	100.0	361	0	0	1	361	1	361	2.1699999999999997e-270	737
PUL0722|WP_203394781.1	QVY64082.1|GH10|3.2.1.8	100.0	451	0	0	1	451	1	451	0.0	914
PUL0722|WP_203394782.1	UWD31261.1|CBM4	100.0	415	0	0	1	415	1	415	3.19e-304	827
PUL0722|WP_203394785.1	QVY64086.1|GH3|3.2.1.37|3.2.1.72	100.0	885	0	0	1	885	1	885	0.0	1779
PUL0722|WP_203394787.1	AXT56154.1|CBM0|CBM6	40.0	1004	504	27	1	944	1	966	4.0300000000000004e-215	658
PUL0743|WP_015924760.1	ACL75611.1|GH51_1|3.2.1.55	100.0	492	0	0	1	492	1	492	0.0	1027
PUL0743|WP_015924762.1	ACL75613.1|CBM91|GH43_10|3.2.1.55	100.0	500	0	0	1	500	1	500	0.0	1040
PUL0743|WP_015924763.1	ACL75614.1|GH8|3.2.1.156	100.0	376	0	0	1	376	1	376	2.2500000000000002e-291	791
PUL0743|WP_015924764.1	ACL75615.1|GH39|3.2.1.37	100.0	501	0	0	1	501	1	501	0.0	1045
PUL0743|WP_041706618.1	ACL75618.1|CE20|3.1.1.6	99.8	631	1	0	1	631	5	635	0.0	1298
PUL0792|WP_226849177.1	UDG90444.1|GH120	100.0	664	0	0	1	664	1	664	0.0	1413
PUL0792|WP_226849180.1	UDG90445.1|CBM91|GH43_11	100.0	542	0	0	1	542	1	542	0.0	1162
PUL0792|WP_226849182.1	WWP29770.1|GH0	45.9	597	305	5	16	611	17	596	8.62e-194	565
PUL0792|WP_226849184.1	UDG90447.1|GH8	100.0	377	0	0	1	377	8	384	1.16e-302	820
PUL0792|WP_226555413.1	UDG90448.1|CBM9|GH10	100.0	824	0	0	1	824	1	824	0.0	1609
PUL0792|WP_226849186.1	WFB81267.1|CE20	99.3	458	3	0	1	458	133	590	0.0	947
