CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC30	TC	PUL0390	PUL0390|WP_004082583.1	920968	921819	+	TC|3.A.1.5.13
CGC30	TC	PUL0390	PUL0390|WP_041426669.1	922819	923823	+	TC|3.A.1.5.13
CGC30	TC	PUL0390	PUL0390|WP_004082591.1	924823	925782	+	TC|3.A.1.5.13
CGC30	CAZyme	PUL0390	PUL0390|WP_004082594.1	926782	929115	+	CAZyme|GH3_e88+SULFATLAS|S1_7
CGC30	CAZyme	PUL0390	PUL0390|WP_004082599.1	930115	931089	+	CAZyme|CE7_e23+PEPTIDASE|S09.949
CGC31	TC	PUL0392	PUL0392|CBK69514.1	937984	941574	+	TC|1.B.14.6.17
CGC31	TF	PUL0392	PUL0392|CBK69515.1	942574	943086	+	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC31	CAZyme	PUL0392	PUL0392|CBK69516.1	944086	946224	+	CAZyme|GH67_e0
CGC31	TC	PUL0392	PUL0392|CBK69517.1	947224	948705	+	TC|2.A.2.3.6
CGC31	CAZyme	PUL0392	PUL0392|CBK69518.1	949705	951348	+	CAZyme|CE20_e6+SULFATLAS|S1_25
CGC31	CAZyme	PUL0392	PUL0392|CBK69519.1	952348	954351	+	CAZyme|CBM48_e14|GH13_14
CGC32	CAZyme	PUL0402	PUL0402|BAL51422.1	955351	957027	+	CAZyme|GH43_11|CBM91_e24
CGC32	TC	PUL0402	PUL0402|BAL51423.1	958027	959508	+	TC|2.A.2.3.2
CGC33	CAZyme	PUL0414	PUL0414|AFK83726.1	983101	984303	+	CAZyme|GH10_e83
CGC33	TC	PUL0414	PUL0414|AFK83727.1	985303	987618	+	TC|3.A.12.1.1
CGC34	TC	PUL0414	PUL0414|AFK83734.1	1003975	1004895	+	TC|3.A.1.1.29
CGC34	TC	PUL0414	PUL0414|AFK83735.1	1005895	1006836	+	TC|3.A.1.1.10
CGC34	CAZyme	PUL0414	PUL0414|AFK83736.1	1007836	1009164	+	CAZyme|GH1_e107+TC|8.A.49.1.1
CGC34	CAZyme	PUL0414	PUL0414|AFK83737.1	1010164	1011591	+	CAZyme|GH10_e126+SULFATLAS|S1_7
CGC34	CAZyme	PUL0414	PUL0414|AFK83738.1	1012591	1013730	+	CAZyme|GH10_e126+SULFATLAS|S1_7
CGC34	CAZyme	PUL0414	PUL0414|AFK83739.1	1014730	1016238	+	CAZyme|GH10_e126
CGC35	TC	PUL0415	PUL0415|EDO13793.1	1031161	1032888	+	TC|8.A.46.1.1
CGC35	TC	PUL0415	PUL0415|EDO13794.1	1033888	1036629	+	TC|1.B.14.6.1
CGC35	CAZyme	PUL0415	PUL0415|EDO13795.1	1037629	1039701	+	CAZyme|GH20_e12|CBM32_e198+SULFATLAS|S1_16
CGC35	CAZyme	PUL0415	PUL0415|EDO13796.1	1040701	1043022	+	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC36	TC	PUL0456	PUL0456|WP_006281697.1	1048300	1049670	+	TC|2.A.1.1.55
CGC36	TF	PUL0456	PUL0456|WP_006281698.1	1050670	1051575	+	TF|0036286+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC36	TC	PUL0456	PUL0456|WP_155815414.1	1052575	1053231	+	TC|1.B.14.6.1
CGC36	null	PUL0456	PUL0456|WP_162091544.1	1054231	1054875	+	null
CGC36	TC	PUL0456	PUL0456|WP_006281618.1	1055875	1059006	+	TC|1.B.14.6.16
CGC36	CAZyme	PUL0456	PUL0456|WP_094448662.1	1060006	1061565	+	CAZyme|GH43_10|CBM91_e4+SULFATLAS|S1_8
CGC36	TC	PUL0456	PUL0456|WP_039869720.1	1062565	1066668	+	TC|9.B.238.3.2+TF|0036286+TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC36	CAZyme	PUL0456	PUL0456|WP_006281621.1	1067668	1068624	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC36	CAZyme	PUL0456	PUL0456|WP_039869723.1	1069624	1070730	+	CAZyme|GH10_e83+SULFATLAS|S1_7
CGC36	TC	PUL0456	PUL0456|WP_006281623.1	1071730	1073124	+	TC|2.A.2.3.2
CGC36	null	PUL0456	PUL0456|WP_039869725.1	1074124	1075305	+	null
CGC36	CAZyme	PUL0456	PUL0456|WP_006281625.1	1076305	1078191	+	CAZyme|GH67_e0
CGC37	CAZyme	PUL0457	PUL0457|WP_017261048.1	1082800	1084425	+	CAZyme|GH43_11|CBM91_e24
CGC37	TC	PUL0457	PUL0457|WP_017261049.1	1085425	1086882	+	TC|2.A.2.3.2
CGC37	TC	PUL0457	PUL0457|WP_017261050.1	1087882	1089273	+	TC|2.A.1.1.41
CGC38	TC	PUL0474	PUL0474|WP_012023636.1	1098985	1102131	+	TC|1.B.14.6.17
CGC38	TC	PUL0474	PUL0474|WP_012023637.1	1103131	1104663	+	TC|8.A.46.1.5
CGC38	CAZyme	PUL0474	PUL0474|WP_012023638.1	1105663	1107123	+	CAZyme|GH30_1
CGC38	CAZyme	PUL0474	PUL0474|WP_012023639.1	1108123	1109583	+	CAZyme|GH30_1+TC|2.A.51.1.10
CGC38	CAZyme	PUL0474	PUL0474|WP_012023640.1	1110583	1112847	+	CAZyme|GH3_e208+SULFATLAS|S1_7
CGC38	null	PUL0474	PUL0474|WP_012023641.1	1113847	1114683	+	null
CGC38	CAZyme	PUL0474	PUL0474|WP_012023642.1	1115683	1117104	+	CAZyme|GH30_3
CGC38	CAZyme	PUL0474	PUL0474|WP_012023643.1	1118104	1120332	+	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC39	CAZyme	PUL0480	PUL0480|WP_012025838.1	1121332	1123608	+	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC39	TC	PUL0480	PUL0480|WP_012025839.1	1124608	1128759	+	TC|9.B.238.3.6+TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC39	TC	PUL0480	PUL0480|WP_012025840.1	1129759	1132860	+	TC|1.B.14.6.17
CGC39	null	PUL0480	PUL0480|WP_012025841.1	1133860	1135380	+	null
CGC39	null	PUL0480	PUL0480|WP_012025842.1	1136380	1137480	+	null
CGC39	CAZyme	PUL0480	PUL0480|WP_012025843.1	1138480	1139868	+	CAZyme|GH10_e139+SULFATLAS|S1_7
CGC39	CAZyme	PUL0480	PUL0480|WP_012025844.1	1140868	1141779	+	CAZyme|GH16_e209
CGC39	CAZyme	PUL0480	PUL0480|WP_012025845.1	1142779	1144068	+	CAZyme|GH8_e12
CGC39	TC	PUL0480	PUL0480|WP_012025846.1	1145068	1146525	+	TC|2.A.2.3.6
CGC40	TC	PUL0508	PUL0508|BAD02386.1	1149553	1150860	+	TC|3.A.1.1.21
CGC40	TC	PUL0508	PUL0508|BAD02387.1	1151860	1152732	+	TC|3.A.1.1.21
CGC40	TC	PUL0508	PUL0508|BAD02388.1	1153732	1154634	+	TC|3.A.1.1.44
CGC40	CAZyme	PUL0508	PUL0508|BAD02389.1	1155634	1157943	+	CAZyme|GH3_e50+SULFATLAS|S1_7
CGC41	TC	PUL0520	PUL0520|AAQ62863.1	1158943	1160394	+	TC|2.A.2.3.2
CGC41	CAZyme	PUL0520	PUL0520|AAQ62864.1	1161394	1163070	+	CAZyme|GH43_11|CBM91_e24
CGC42	TC	PUL0533	PUL0533|ALJ58214.1	1164070	1168194	+	TC|9.B.34.1.7+TF|0036286+TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC42	CAZyme	PUL0533	PUL0533|ALJ58215.1	1169194	1171770	+	CAZyme|GH115_e0
CGC42	TC	PUL0533	PUL0533|ALJ58216.1	1172770	1175907	+	TC|1.B.14.6.17
CGC42	null	PUL0533	PUL0533|ALJ58217.1	1176907	1178754	+	null
CGC42	TC	PUL0533	PUL0533|ALJ58218.1	1179754	1182576	+	TC|1.B.14.6.17
CGC42	null	PUL0533	PUL0533|ALJ58219.1	1183576	1185330	+	null
CGC42	null	PUL0533	PUL0533|ALJ58220.1	1186330	1187361	+	null
CGC42	CAZyme	PUL0533	PUL0533|ALJ58221.1	1188361	1190571	+	CAZyme|GH10_e62
CGC42	CAZyme	PUL0533	PUL0533|ALJ58222.1	1191571	1193208	+	CAZyme|GH30_8+TC|2.A.51.1.10
CGC43	TC	PUL0542	PUL0542|ABI49930.1	1194208	1195932	+	TC|9.B.33.1.1+STP|dCache_1+STP|HATPase_c
CGC43	TF	PUL0542	PUL0542|ABI49931.1	1196932	1197708	+	TF|HTH_AraC+TF|0035607+STP|Response_reg+STP|HTH_18
CGC43	STP	PUL0542	PUL0542|ABI49932.1	1198708	1200030	+	STP|SBP_bac_1
CGC43	TC	PUL0542	PUL0542|ABI49933.1	1201030	1201896	+	TC|3.A.1.1.57
CGC43	TC	PUL0542	PUL0542|ABI49934.1	1202896	1203759	+	TC|3.A.1.1.41
CGC43	SULFATLAS	PUL0542	PUL0542|ABI49935.1	1204759	1205724	+	SULFATLAS|S1_4
CGC43	CAZyme	PUL0542	PUL0542|ABI49936.1	1206724	1207335	+	CAZyme|CE4_e323
CGC43	CAZyme	PUL0542	PUL0542|ABI49956.1	1208335	1210449	+	CAZyme|GH52_e0
CGC43	CAZyme	PUL0542	PUL0542|ABI49937.2	1211449	1212441	+	CAZyme|GH10_e135+SULFATLAS|S1_7
CGC43	null	PUL0542	PUL0542|ABI49960.1	1213441	1214895	+	null
CGC43	TC	PUL0542	PUL0542|ABI49938.1	1215895	1216974	+	TC|3.A.1.1.9
CGC43	TC	PUL0542	PUL0542|ABI49939.1	1217974	1218861	+	TC|3.A.1.1.9
CGC43	CAZyme	PUL0542	PUL0542|ABI49940.1	1219861	1221897	+	CAZyme|GH67_e1
CGC43	CAZyme	PUL0542	PUL0542|ABI49941.1	1222897	1224408	+	CAZyme|GH39_e74
CGC44	CAZyme	PUL0553	PUL0553|CBK67953.1	1294087	1296348	+	CAZyme|CBM4_e6|CBM4_e6|GH10_e5
CGC44	null	PUL0553	PUL0553|CBK67954.1	1297348	1298082	+	null
CGC44	CAZyme	PUL0553	PUL0553|CBK67955.1	1299082	1301037	+	CAZyme|GH5_21
CGC44	CAZyme	PUL0553	PUL0553|CBK67956.1	1302037	1303857	+	CAZyme|CE6_e2|CBM48_e9|CE1_e22+SULFATLAS|S1_17+PEPTIDASE|S09.UNW
CGC44	CAZyme	PUL0553	PUL0553|CBK67957.1	1304857	1306239	+	CAZyme|GH43_29|CBM6_e0+SULFATLAS|S1_7
CGC44	TC	PUL0553	PUL0553|CBK67958.1	1307239	1311255	+	TC|9.B.34.1.7+TF|0036286+TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18+SULFATLAS|S1_15
CGC44	CAZyme	PUL0553	PUL0553|CBK67959.1	1312255	1314687	+	CAZyme|GH95_e1+SULFATLAS|S1_11
CGC44	CAZyme	PUL0553	PUL0553|CBK67960.1	1315687	1318254	+	CAZyme|GH115_e0
CGC45	TC	PUL0592	PUL0592|ACS99994.1	1321819	1323534	+	TC|9.B.33.1.1+STP|dCache_1+STP|HATPase_c
CGC45	TC	PUL0592	PUL0592|ACS99995.1	1324534	1326243	+	TC|3.A.1.1.29
CGC45	TC	PUL0592	PUL0592|ACS99996.1	1327243	1328211	+	TC|3.A.1.1.29
CGC45	TC	PUL0592	PUL0592|ACS99997.1	1329211	1330128	+	TC|3.A.1.1.29
CGC45	CAZyme	PUL0592	PUL0592|ACS99998.1	1331128	1333188	+	CAZyme|GH67_e1
CGC45	CAZyme	PUL0592	PUL0592|ACS99999.1	1334188	1335210	+	CAZyme|GH10_e135+SULFATLAS|S1_7
CGC45	CAZyme	PUL0592	PUL0592|ACT00001.1	1336210	1337772	+	CAZyme|GH43_12|CBM91_e28+SULFATLAS|S1_8
CGC46	TC	PUL0594	PUL0594|ACT02228.1	1338772	1340559	+	TC|9.B.33.1.7+STP|dCache_1
CGC46	STP	PUL0594	PUL0594|ACT02229.1	1341559	1342875	+	STP|SBP_bac_1
CGC46	TF	PUL0594	PUL0594|ACT02230.1	1343875	1344771	+	TF|0043095
CGC46	CAZyme	PUL0594	PUL0594|ACT02231.1	1345771	1347279	+	CAZyme|GH51_1
CGC47	CAZyme	PUL0599	PUL0599|ADL52305.1	1364896	1366479	+	CAZyme|GH43_11|CBM91_e24+SULFATLAS|S1_8
CGC47	null	PUL0599	PUL0599|ADL52306.1	1367479	1368501	+	null
CGC47	TC	PUL0599	PUL0599|ADL52307.1	1369501	1370529	+	TC|3.A.1.2.15
CGC47	TC	PUL0599	PUL0599|ADL52308.1	1371529	1373019	+	TC|3.A.1.2.20
CGC48	CAZyme	PUL0602	PUL0602|AEH48179.1	1382287	1383522	+	CAZyme|GH10_e98+SULFATLAS|S1_7
CGC48	TC	PUL0602	PUL0602|AEH48180.1	1384522	1385163	+	TC|9.B.28.1.5
CGC49	CAZyme	PUL0602	PUL0602|AEH48187.1	1397809	1399317	+	CAZyme|GH39_e74
CGC49	CAZyme	PUL0602	PUL0602|AEH48188.1	1400317	1402365	+	CAZyme|GH67_e1
CGC49	TC	PUL0602	PUL0602|AEH48189.1	1403365	1404252	+	TC|3.A.1.1.9
CGC49	TC	PUL0602	PUL0602|AEH48190.1	1405252	1406196	+	TC|3.A.1.1.9
CGC49	TC	PUL0602	PUL0602|AEH48191.1	1407196	1408839	+	TC|3.A.1.1.9
CGC49	CAZyme	PUL0602	PUL0602|AEH48192.1	1409839	1410831	+	CAZyme|GH10_e135+SULFATLAS|S1_7
CGC49	CAZyme	PUL0602	PUL0602|AEH48193.1	1411831	1413945	+	CAZyme|GH52_e0
CGC49	CAZyme	PUL0602	PUL0602|AEH48194.1	1414945	1415562	+	CAZyme|CE4_e323
CGC49	SULFATLAS	PUL0602	PUL0602|AEH48195.1	1416562	1417608	+	SULFATLAS|S1_4
CGC49	TC	PUL0602	PUL0602|AEH48196.1	1418608	1419471	+	TC|3.A.1.1.41
CGC49	TC	PUL0602	PUL0602|AEH48197.1	1420471	1421334	+	TC|3.A.1.1.57
CGC49	STP	PUL0602	PUL0602|AEH48198.1	1422334	1423653	+	STP|SBP_bac_1
CGC49	TF	PUL0602	PUL0602|AEH48199.1	1424653	1425438	+	TF|HTH_AraC+TF|0035607+STP|Response_reg+STP|HTH_18
CGC49	TC	PUL0602	PUL0602|AEH48200.1	1426438	1428240	+	TC|9.B.33.1.1+STP|dCache_1+STP|HATPase_c
CGC50	CAZyme	PUL0610	PUL0610|ACY47966.1	1451113	1452606	+	CAZyme|GH10_e65+SULFATLAS|S1_7
CGC50	STP	PUL0610	PUL0610|ACY47967.1	1453606	1454166	+	STP|Sigma70_r4_2
CGC50	STP	PUL0610	PUL0610|ACY47968.1	1455166	1456206	+	STP|FecR
CGC50	TC	PUL0610	PUL0610|ACY47969.1	1457206	1460646	+	TC|1.B.14.6.17
CGC50	TC	PUL0610	PUL0610|ACY47970.1	1461646	1463172	+	TC|8.A.46.1.5
CGC50	CAZyme	PUL0610	PUL0610|ACY47971.1	1464172	1466349	+	CAZyme|GH67_e0
CGC50	CAZyme	PUL0610	PUL0610|ACY47972.1	1467349	1469724	+	CAZyme|GH3_e209+SULFATLAS|S1_7
CGC50	CAZyme	PUL0610	PUL0610|ACY47973.1	1470724	1473075	+	CAZyme|GH3_e209+SULFATLAS|S1_7
CGC51	CAZyme	PUL0617	PUL0617|NPD82008.1	1474075	1476000	+	CAZyme|GH67_e0
CGC51	null	PUL0617	PUL0617|NPD82009.1	1477000	1478193	+	null
CGC51	TC	PUL0617	PUL0617|NPD82010.1	1479193	1480596	+	TC|2.A.2.3.2
CGC51	CAZyme	PUL0617	PUL0617|NPD82011.1	1481596	1482720	+	CAZyme|GH10_e83+SULFATLAS|S1_7
CGC51	CAZyme	PUL0617	PUL0617|NPD82012.1	1483720	1484688	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC51	CAZyme	PUL0617	PUL0617|NPD82013.1	1485688	1487754	+	CAZyme|GH43_35
CGC51	null	PUL0617	PUL0617|NPD82014.1	1488754	1489689	+	null
CGC51	CAZyme	PUL0617	PUL0617|NPD82015.1	1490689	1491951	+	CAZyme|GH5_21
CGC51	CAZyme	PUL0617	PUL0617|NPD82016.1	1492951	1495098	+	CAZyme|CBM4_e6|GH10_e5+SULFATLAS|S1_7
CGC51	null	PUL0617	PUL0617|NPD82017.1	1496098	1497105	+	null
CGC51	null	PUL0617	PUL0617|NPD82018.1	1498105	1499904	+	null
CGC51	TC	PUL0617	PUL0617|NPD82019.1	1500904	1503753	+	TC|1.B.14.6.17
CGC52	CAZyme	PUL0620	PUL0620|NPE14635.1	1526758	1530414	+	CAZyme|GH128_e18
CGC52	null	PUL0620	PUL0620|NPE14636.1	1531414	1531647	+	null
CGC52	null	PUL0620	PUL0620|NPE14637.1	1532647	1536174	+	null
CGC52	CAZyme	PUL0620	PUL0620|NPE14638.1	1537174	1541463	+	CAZyme|GH51_2|GH43_19
CGC52	null	PUL0620	PUL0620|NPE14639.1	1542463	1545117	+	null
CGC52	TC	PUL0620	PUL0620|NPE14640.1	1546117	1549482	+	TC|1.B.14.6.17
CGC53	CAZyme	PUL0622	PUL0622|NPE14944.1	1594792	1599306	+	CAZyme|PL11_1+TC|1.I.3.1.1
CGC53	CAZyme	PUL0622	PUL0622|NPE14945.1	1600306	1602894	+	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC53	CAZyme	PUL0622	PUL0622|NPE14946.1	1603894	1605333	+	CAZyme|GH43_7|CBM13_e223
CGC53	CAZyme	PUL0622	PUL0622|NPE14947.1	1606333	1608942	+	CAZyme|PL11_1
CGC53	CAZyme	PUL0622	PUL0622|NPE14948.1	1609942	1612917	+	CAZyme|GH2_e41|GH2_e41+SULFATLAS|S1_16
CGC54	CAZyme	PUL0624	PUL0624|NPD91058.1	1613917	1615056	+	CAZyme|GH43_24+SULFATLAS|S1_6
CGC54	null	PUL0624	PUL0624|NPD91059.1	1616056	1619652	+	null
CGC54	CAZyme	PUL0624	PUL0624|NPD91060.1	1620652	1624899	+	CAZyme|GH51_2|GH43_19
CGC54	null	PUL0624	PUL0624|NPD91061.1	1625899	1628607	+	null
CGC54	TC	PUL0624	PUL0624|NPD91062.1	1629607	1632897	+	TC|1.B.14.6.1
CGC54	TC	PUL0624	PUL0624|NPD91063.1	1633897	1635618	+	TC|8.A.46.1.4
CGC54	null	PUL0624	PUL0624|NPD91064.1	1636618	1638687	+	null
CGC54	null	PUL0624	PUL0624|NPD91065.1	1639687	1641378	+	null
CGC54	TC	PUL0624	PUL0624|NPD91066.1	1642378	1645659	+	TC|1.B.14.6.16
CGC54	null	PUL0624	PUL0624|NPD91067.1	1646659	1648422	+	null
CGC54	CAZyme	PUL0624	PUL0624|NPD91068.1	1649422	1653087	+	CAZyme|GH128_e18
CGC55	CAZyme	PUL0625	PUL0625|NPD92966.1	1654087	1655733	+	CAZyme|GH43_12|CBM91_e46
CGC55	CAZyme	PUL0625	PUL0625|NPD92967.1	1656733	1659231	+	CAZyme|GH115_e0
CGC55	CAZyme	PUL0625	PUL0625|NPD92968.1	1660231	1662324	+	CAZyme|GH43_10|CBM91_e37+SULFATLAS|S1_7
CGC55	CAZyme	PUL0625	PUL0625|NPD92969.1	1663324	1665225	+	CAZyme|GH97_e18
CGC55	CAZyme	PUL0625	PUL0625|NPD92970.1	1666225	1667592	+	CAZyme|GH43_29|CBM6_e0+SULFATLAS|S1_7
CGC55	CAZyme	PUL0625	PUL0625|NPD92971.1	1668592	1670454	+	CAZyme|CE1_e22|CBM48_e9|CE1_e22+SULFATLAS|S1_39+PEPTIDASE|S09.UNW
CGC55	CAZyme	PUL0625	PUL0625|NPD92972.1	1671454	1673907	+	CAZyme|GH95_e1+SULFATLAS|S1_11
CGC55	CAZyme	PUL0625	PUL0625|NPD92973.1	1674907	1677426	+	CAZyme|GH115_e6
CGC55	null	PUL0625	PUL0625|NPD92974.1	1678426	1681794	+	null
CGC55	TF	PUL0625	PUL0625|NPD92975.1	1682794	1686669	+	TF|0035607+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC55	CAZyme	PUL0625	PUL0625|NPD92976.1	1687669	1688907	+	CAZyme|CE1_e24+PEPTIDASE|S09.UNW
CGC55	CAZyme	PUL0625	PUL0625|NPD92977.1	1689907	1691412	+	CAZyme|GH30_8
CGC55	null	PUL0625	PUL0625|NPD92978.1	1692412	1694085	+	null
CGC55	TC	PUL0625	PUL0625|NPD92979.1	1695085	1698237	+	TC|1.B.14.6.16
CGC55	null	PUL0625	PUL0625|NPD92980.1	1699237	1700853	+	null
CGC55	null	PUL0625	PUL0625|NPD92981.1	1701853	1703778	+	null
CGC55	TC	PUL0625	PUL0625|NPD92982.1	1704778	1706460	+	TC|8.A.46.1.4
CGC55	TC	PUL0625	PUL0625|NPD92983.1	1707460	1710711	+	TC|1.B.14.6.1
CGC56	TC	PUL0630	PUL0630|CCO21033.1	1711711	1714911	+	TC|1.B.14.6.1
CGC56	null	PUL0630	PUL0630|CCO21034.1	1715911	1717584	+	null
CGC56	null	PUL0630	PUL0630|CCO21035.1	1718584	1719894	+	null
CGC56	CAZyme	PUL0630	PUL0630|CCO21036.1	1720894	1723221	+	CAZyme|CBM4_e4|CBM4_e4|GH10_e101
CGC56	CAZyme	PUL0630	PUL0630|CCO21037.1	1724221	1726590	+	CAZyme|GH115_e0
CGC56	CAZyme	PUL0630	PUL0630|CCO21038.1	1727590	1730112	+	CAZyme|CE20_e20|GH11_e22+SULFATLAS|S1_8
CGC56	TC	PUL0630	PUL0630|CCO21039.1	1731112	1732527	+	TC|2.A.2.3.2
CGC56	CAZyme	PUL0630	PUL0630|CCO21040.1	1733527	1734654	+	CAZyme|GH10_e83+SULFATLAS|S1_7
CGC56	CAZyme	PUL0630	PUL0630|CCO21041.1	1735654	1736607	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC57	TC	PUL0648	PUL0648|WP_006843629.1	1752424	1755564	+	TC|1.B.14.6.17
CGC57	CAZyme	PUL0648	PUL0648|WP_006843630.1	1756564	1758285	+	CAZyme|GH43_12|CBM91_e46
CGC57	CAZyme	PUL0648	PUL0648|WP_006843631.1	1759285	1760253	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_018075007.1	1761253	1762380	+	CAZyme|GH10_e83+SULFATLAS|S1_7
CGC57	TC	PUL0648	PUL0648|WP_006843634.1	1763380	1767345	+	TC|9.B.238.3.2+TF|HTH_AraC+TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC57	null	PUL0648	PUL0648|WP_006843635.1	1768345	1770369	+	null
CGC57	CAZyme	PUL0648	PUL0648|WP_006843636.1	1771369	1773729	+	CAZyme|GH146_e0
CGC57	STP	PUL0648	PUL0648|WP_006843637.1	1774729	1775427	+	STP|NUDIX
CGC57	CAZyme	PUL0648	PUL0648|WP_006843638.1	1776427	1777575	+	CAZyme|CBM48_e9|CE1_e22+PEPTIDASE|S09.UNW
CGC57	CAZyme	PUL0648	PUL0648|WP_006843639.1	1778575	1779855	+	CAZyme|GH8_e12
CGC57	CAZyme	PUL0648	PUL0648|WP_006843640.1	1780855	1781700	+	CAZyme|CE6_e2
CGC57	CAZyme	PUL0648	PUL0648|WP_006843641.1	1782700	1784052	+	CAZyme|GH43_29|CBM6_e0+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843642.1	1785052	1786383	+	CAZyme|GH43_29|CBM6_e0+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843643.1	1787383	1789320	+	CAZyme|GH97_e18
CGC57	CAZyme	PUL0648	PUL0648|WP_006843644.1	1790320	1792764	+	CAZyme|GH31_4
CGC57	TF	PUL0648	PUL0648|WP_026177140.1	1793764	1797636	+	TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC57	null	PUL0648	PUL0648|WP_018075106.1	1798636	1799220	+	null
CGC57	CAZyme	PUL0648	PUL0648|WP_006843647.1	1800220	1802649	+	CAZyme|GH51_2
CGC57	CAZyme	PUL0648	PUL0648|WP_006843648.1	1803649	1804602	+	CAZyme|GH43_29+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843649.1	1805602	1807569	+	CAZyme|CE1_e22|CBM48_e68|CE1_e22+SULFATLAS|S1_7+PEPTIDASE|S09.UPW
CGC57	CAZyme	PUL0648	PUL0648|WP_006843651.1	1808569	1810113	+	CAZyme|GH43_10|CBM91_e51+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843652.1	1811113	1813629	+	CAZyme|GH115_e0
CGC57	CAZyme	PUL0648	PUL0648|WP_006843653.1	1814629	1816557	+	CAZyme|CE20_e20+SULFATLAS|S1_8
CGC57	TC	PUL0648	PUL0648|WP_006843654.1	1817557	1818966	+	TC|2.A.2.3.2
CGC57	CAZyme	PUL0648	PUL0648|WP_006843655.1	1819966	1821114	+	CAZyme|GH10_e83+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843656.1	1822114	1823085	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC57	CAZyme	PUL0648	PUL0648|WP_006843657.1	1824085	1826112	+	CAZyme|GH67_e0
CGC57	null	PUL0648	PUL0648|WP_006843658.1	1827112	1828281	+	null
CGC57	null	PUL0648	PUL0648|WP_006843659.1	1829281	1830117	+	null
CGC57	TC	PUL0648	PUL0648|WP_006843660.1	1831117	1835121	+	TC|9.B.34.1.7+TF|0036286+TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18+SULFATLAS|S1_15
CGC57	TC	PUL0648	PUL0648|WP_006843661.1	1836121	1839309	+	TC|1.B.14.6.17
CGC57	TC	PUL0648	PUL0648|WP_006843662.1	1840309	1842381	+	TC|8.A.46.1.6
CGC58	CAZyme	PUL0669	PUL0669|WP_004294234.1	1843381	1845087	+	CAZyme|GH35_e44
CGC58	CAZyme	PUL0669	PUL0669|WP_004294235.1	1846087	1847715	+	CAZyme|CE20_e6+SULFATLAS|S1_25
CGC58	TC	PUL0669	PUL0669|WP_004289614.1	1848715	1850208	+	TC|2.A.2.3.4
CGC58	CAZyme	PUL0669	PUL0669|WP_004294236.1	1851208	1852176	+	CAZyme|GH43_1+SULFATLAS|S1_7
CGC58	CAZyme	PUL0669	PUL0669|WP_017141108.1	1853176	1855128	+	CAZyme|GH67_e0
CGC58	TC	PUL0669	PUL0669|WP_004294238.1	1856128	1860222	+	TC|9.B.34.1.7+TF|0036286+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC58	CAZyme	PUL0669	PUL0669|WP_004294239.1	1861222	1863801	+	CAZyme|GH115_e0
CGC58	CAZyme	PUL0669	PUL0669|WP_232286955.1	1864801	1866948	+	CAZyme|GH95_e1+SULFATLAS|S1_11
CGC58	CAZyme	PUL0669	PUL0669|WP_232286957.1	1867948	1869057	+	CAZyme|CE6_e2+SULFATLAS|S1_7
