HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH5_21.hmm	292	PUL0617|NPD82015.1	421	8.671351472312613e-103	1	278	62	347	0.952054794520548	dbCAN
GH10.hmm	303	PUL0617|NPD82016.1	716	6.236699219492246e-47	95	302	448	711	0.6864686468646864	dbCAN
GH35.hmm	307	PUL0619|NPE14440.1	800	1.0698497705232908e-117	1	306	40	367	0.996742671009772	dbCAN
GH128.hmm	224	PUL0620|NPE14635.1	1219	1.5317821224746755e-26	8	224	225	436	0.96875	dbCAN
GH51_2.hmm	435	PUL0620|NPE14638.1	1430	6.343077447810399e-140	2	434	197	810	0.9954022988505747	dbCAN
GH43_19.hmm	229	PUL0620|NPE14638.1	1430	2.2950208498061354e-41	2	213	876	1096	0.925764192139738	dbCAN
PL11_1.hmm	583	PUL0622|NPE14944.1	1505	2.60268768969075e-164	3	572	16	598	0.9777015437392796	dbCAN
GH3.hmm	216	PUL0622|NPE14945.1	863	5.302234478780064e-70	3	215	59	303	0.9861111111111112	dbCAN
GH43_7.hmm	271	PUL0622|NPE14946.1	480	1.525796153155885e-150	1	270	24	293	0.996309963099631	dbCAN
PL11_1.hmm	583	PUL0622|NPE14947.1	870	2.5707433476551096e-230	2	574	28	669	0.9828473413379074	dbCAN
GH2.hmm	752	PUL0622|NPE14948.1	992	3.413394028461866e-59	25	595	13	736	0.7593085106382979	dbCAN
GH43_24.hmm	246	PUL0624|NPD91058.1	380	1.7901170455232018e-98	2	246	47	344	0.9959349593495935	dbCAN
GH51_2.hmm	435	PUL0624|NPD91060.1	1416	3.139678094321261e-143	2	434	195	802	0.9954022988505747	dbCAN
GH43_19.hmm	229	PUL0624|NPD91060.1	1416	1.4043628674943163e-42	2	215	869	1092	0.9344978165938864	dbCAN
GH128.hmm	224	PUL0624|NPD91068.1	1222	1.533986998381099e-19	9	224	231	441	0.9642857142857143	dbCAN
GH43_12.hmm	281	PUL0625|NPD92966.1	549	2.6879059967810346e-112	2	281	48	340	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0625|NPD92966.1	549	1.528068210678751e-49	5	181	374	548	0.885	dbCAN
GH115.hmm	697	PUL0625|NPD92967.1	833	6.1653632652455864e-263	12	697	38	811	0.9842180774748924	dbCAN
GH43_10.hmm	271	PUL0625|NPD92968.1	698	1.9463833416725384e-73	1	225	35	249	0.8302583025830258	dbCAN
CBM91.hmm	200	PUL0625|NPD92968.1	698	4.109695223387848e-23	4	196	361	547	0.965	dbCAN
GH97.hmm	631	PUL0625|NPD92969.1	634	4.226961191514863e-166	7	628	9	632	0.9857369255150554	dbCAN
GH43_29.hmm	278	PUL0625|NPD92970.1	456	2.336107909146313e-118	1	277	21	309	0.9964028776978417	dbCAN
CBM6.hmm	138	PUL0625|NPD92970.1	456	5.03860371647876e-36	17	137	332	456	0.8768115942028986	dbCAN
CE1.hmm	227	PUL0625|NPD92971.1	621	1.103464271034203e-51	7	221	39	273	0.947136563876652	dbCAN
CE1.hmm	227	PUL0625|NPD92971.1	621	2.419883262076408e-53	2	219	400	615	0.960352422907489	dbCAN
GH95.hmm	722	PUL0625|NPD92972.1	818	1.5530877676643714e-279	4	713	23	753	0.9833795013850416	dbCAN
GH115.hmm	697	PUL0625|NPD92973.1	840	1.1901572409457164e-218	12	695	26	821	0.9813486370157819	dbCAN
CE1.hmm	227	PUL0625|NPD92976.1	413	2.3463227594833103e-22	5	143	33	190	0.6123348017621145	dbCAN
GH30_8.hmm	388	PUL0625|NPD92977.1	502	3.471082251525741e-113	5	387	23	449	0.9871134020618557	dbCAN
GH10.hmm	303	PUL0630|CCO21036.1	776	8.921835509691435e-58	96	302	515	754	0.6831683168316832	dbCAN
GH115.hmm	697	PUL0630|CCO21037.1	790	7.769873792466381e-284	14	697	2	768	0.9813486370157819	dbCAN
CE20.hmm	249	PUL0630|CCO21038.1	841	3.553415917067954e-38	3	118	97	216	0.46586345381526106	dbCAN
CE20.hmm	249	PUL0630|CCO21038.1	841	9.68598031765391e-53	122	247	400	524	0.5060240963855421	dbCAN
GH11.hmm	177	PUL0630|CCO21038.1	841	1.0749130355439806e-70	2	176	650	830	0.9887005649717514	dbCAN
GH10.hmm	303	PUL0630|CCO21040.1	376	4.600754258580395e-108	1	302	31	372	0.9966996699669967	dbCAN
GH43_1.hmm	307	PUL0630|CCO21041.1	318	4.1385371127841825e-153	4	307	9	314	0.990228013029316	dbCAN
GH43_12.hmm	281	PUL0648|WP_006843630.1	574	5.348943926539946e-107	2	281	61	355	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0648|WP_006843630.1	574	2.5936199771123874e-48	5	182	392	570	0.89	dbCAN
GH43_1.hmm	307	PUL0648|WP_006843631.1	323	2.306461183160144e-150	2	307	7	315	0.996742671009772	dbCAN
GH146.hmm	503	PUL0648|WP_006843636.1	787	2.6620257911190506e-216	2	503	34	542	0.9980119284294234	dbCAN
CE1.hmm	227	PUL0648|WP_006843638.1	383	9.803839612187318e-57	1	221	149	377	0.973568281938326	dbCAN
GH8.hmm	320	PUL0648|WP_006843639.1	427	3.027720713680962e-78	22	319	87	416	0.93125	dbCAN
CE6.hmm	99	PUL0648|WP_006843640.1	282	2.662417053340069e-33	1	99	87	199	1.0	dbCAN
GH43_29.hmm	278	PUL0648|WP_006843641.1	451	1.765209990073419e-122	1	278	22	304	1.0	dbCAN
CBM6.hmm	138	PUL0648|WP_006843641.1	451	5.9964966080903166e-27	15	137	324	450	0.8913043478260869	dbCAN
GH43_29.hmm	278	PUL0648|WP_006843642.1	444	1.2706556851242238e-112	2	278	27	298	0.9964028776978417	dbCAN
CBM6.hmm	138	PUL0648|WP_006843642.1	444	1.284569312656307e-22	18	137	322	444	0.8695652173913043	dbCAN
GH97.hmm	631	PUL0648|WP_006843643.1	646	2.82683490462395e-173	4	628	12	644	0.9904912836767037	dbCAN
GH31_4.hmm	435	PUL0648|WP_006843644.1	815	1.7362516556498493e-185	1	435	218	714	1.0	dbCAN
GH51_2.hmm	435	PUL0648|WP_006843647.1	810	2.2034021282034874e-160	2	434	211	806	0.9954022988505747	dbCAN
GH43_29.hmm	278	PUL0648|WP_006843648.1	318	1.320395153345871e-119	1	278	23	305	1.0	dbCAN
CE1.hmm	227	PUL0648|WP_006843649.1	656	1.677931084049885e-54	1	217	49	269	0.9559471365638766	dbCAN
CE1.hmm	227	PUL0648|WP_006843649.1	656	1.3408543726862524e-64	1	220	416	651	0.9691629955947136	dbCAN
GH43_10.hmm	271	PUL0648|WP_006843651.1	515	7.29944668766956e-107	1	271	30	299	1.0	dbCAN
CBM91.hmm	200	PUL0648|WP_006843651.1	515	1.4821334427330953e-32	5	198	327	513	0.97	dbCAN
GH115.hmm	697	PUL0648|WP_006843652.1	839	9.806561535039907e-284	3	697	34	819	0.9971305595408895	dbCAN
CE20.hmm	249	PUL0648|WP_006843653.1	643	1.4447298092686641e-41	3	120	102	223	0.4738955823293173	dbCAN
CE20.hmm	249	PUL0648|WP_006843653.1	643	9.523766193938696e-48	121	247	404	529	0.5100401606425703	dbCAN
GH10.hmm	303	PUL0648|WP_006843655.1	383	3.822707701450805e-105	2	302	34	374	0.9933993399339934	dbCAN
GH43_1.hmm	307	PUL0648|WP_006843656.1	324	2.7346551977156177e-153	4	307	9	315	0.990228013029316	dbCAN
GH67.hmm	669	PUL0648|WP_006843657.1	676	6.363667768864487e-285	64	666	52	652	0.9013452914798207	dbCAN
GH10.hmm	303	PUL0648|WP_018075007.1	376	1.6624656595879951e-106	1	302	20	361	0.9966996699669967	dbCAN
GH10.hmm	303	PUL0648|WP_026177106.1	735	1.3522245451617066e-48	96	301	477	729	0.6798679867986799	dbCAN
GH43_12.hmm	281	PUL0669|WP_004289591.1	577	5.263192413412345e-114	2	281	70	365	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0669|WP_004289591.1	577	2.9331210205864805e-57	6	180	398	576	0.875	dbCAN
GH5_21.hmm	292	PUL0669|WP_004289598.1	662	2.5867626006439045e-105	2	278	72	363	0.9486301369863014	dbCAN
GH31_4.hmm	435	PUL0669|WP_004289604.1	817	2.1286486564547178e-179	1	435	219	716	1.0	dbCAN
GH35.hmm	307	PUL0669|WP_004294234.1	569	5.977655780224178e-34	1	184	34	227	0.5993485342019544	dbCAN
CE20.hmm	249	PUL0669|WP_004294235.1	543	8.696348805293257e-41	3	133	104	236	0.5261044176706827	dbCAN
CE20.hmm	249	PUL0669|WP_004294235.1	543	1.3098971293856532e-42	123	248	412	537	0.5060240963855421	dbCAN
GH43_1.hmm	307	PUL0669|WP_004294236.1	323	7.70722449935617e-153	2	307	8	317	0.996742671009772	dbCAN
GH115.hmm	697	PUL0669|WP_004294239.1	860	3.6118766181700734e-282	2	697	35	837	0.9985652797704447	dbCAN
CE15.hmm	269	PUL0669|WP_004294240.1	813	1.7157400822110385e-84	1	268	56	379	0.9962825278810409	dbCAN
GH8.hmm	320	PUL0669|WP_004294240.1	813	3.7286863629906223e-81	22	319	474	800	0.93125	dbCAN
GH97.hmm	631	PUL0669|WP_004294241.1	648	2.6047197979783416e-164	4	628	12	646	0.9904912836767037	dbCAN
GH10.hmm	303	PUL0669|WP_004294246.1	719	5.307614148155312e-48	94	302	450	714	0.6897689768976898	dbCAN
GH67.hmm	669	PUL0669|WP_017141108.1	651	1.8190429144095684e-269	64	666	32	616	0.9013452914798207	dbCAN
CE1.hmm	227	PUL0669|WP_029429358.1	382	1.0120926219926387e-54	1	220	149	377	0.9691629955947136	dbCAN
GH43_10.hmm	271	PUL0669|WP_050793236.1	813	3.5333968722728416e-101	1	271	28	295	1.0	dbCAN
CBM91.hmm	200	PUL0669|WP_050793236.1	813	1.270927465248437e-32	6	197	323	517	0.96	dbCAN
GH95.hmm	722	PUL0669|WP_232286955.1	716	8.364262595492454e-258	87	713	4	649	0.868421052631579	dbCAN
CE6.hmm	99	PUL0669|WP_232286957.1	370	2.4021579959967372e-33	2	99	91	201	0.98989898989899	dbCAN
GH97.hmm	631	PUL0682|MCF0243542.1	647	2.486821528111229e-169	4	628	12	646	0.9904912836767037	dbCAN
CBM89.hmm	312	PUL0682|MCF0243543.1	849	1.5670398529273582e-139	1	312	60	365	1.0	dbCAN
GH10.hmm	303	PUL0682|MCF0243543.1	849	8.300980527656605e-86	6	302	475	793	0.9801980198019802	dbCAN
GH43_12.hmm	281	PUL0682|MCF0243544.1	573	1.5201986846733534e-106	2	281	60	354	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0682|MCF0243544.1	573	6.888239708975833e-43	5	176	391	569	0.86	dbCAN
GH43_10.hmm	271	PUL0694|WP_015906806.1	1338	2.0601748299823966e-109	1	271	47	313	1.0	dbCAN
CBM22.hmm	131	PUL0694|WP_015906806.1	1338	2.1445920612436034e-17	2	128	370	492	0.9694656488549618	dbCAN
CBM91.hmm	200	PUL0694|WP_015906806.1	1338	1.094886060194966e-29	10	198	531	713	0.945	dbCAN
GH43_16.hmm	301	PUL0694|WP_015906806.1	1338	7.215809319670361e-141	2	299	880	1189	0.9900332225913622	dbCAN
CBM6.hmm	138	PUL0694|WP_015906806.1	1338	7.827156964673617e-29	18	138	1213	1338	0.8768115942028986	dbCAN
CBM22.hmm	131	PUL0694|WP_015906807.1	697	9.14258500249495e-22	5	120	40	154	0.8854961832061069	dbCAN
CBM22.hmm	131	PUL0694|WP_015906807.1	697	5.09494416850657e-32	2	129	191	321	0.9770992366412213	dbCAN
GH10.hmm	303	PUL0694|WP_015906807.1	697	1.4600299550343007e-117	1	302	351	674	0.9966996699669967	dbCAN
GH39.hmm	431	PUL0694|WP_015906808.1	501	1.7445154885595855e-185	4	431	14	437	0.9930394431554525	dbCAN
GH10.hmm	303	PUL0694|WP_015906809.1	337	1.0123901136184274e-107	2	302	13	336	0.9933993399339934	dbCAN
CE1.hmm	227	PUL0694|WP_015906810.1	265	1.2278732087901166e-42	1	224	10	262	0.986784140969163	dbCAN
GH39.hmm	431	PUL0694|WP_015906811.1	388	2.2171978049906795e-145	3	377	12	386	0.8700696055684455	dbCAN
CBM22.hmm	131	PUL0695|WP_015907195.1	689	1.5197329780330632e-18	2	127	196	325	0.9618320610687023	dbCAN
GH10.hmm	303	PUL0695|WP_015907195.1	689	1.514758299776395e-113	1	302	358	682	0.9966996699669967	dbCAN
GH67.hmm	669	PUL0696|WP_015907396.1	693	0.0	4	669	13	689	0.9955156950672646	dbCAN
GH2.hmm	752	PUL0696|WP_041727352.1	810	9.012690040571482e-112	28	471	2	575	0.5904255319148937	dbCAN
CE20.hmm	249	PUL0697|WP_015909018.1	628	1.7239298319087323e-38	3	113	82	198	0.4457831325301205	dbCAN
CE20.hmm	249	PUL0697|WP_015909018.1	628	1.0346257859273854e-51	116	247	382	514	0.5301204819277109	dbCAN
CE4.hmm	130	PUL0697|WP_015909019.1	265	2.636365217281245e-21	8	127	12	134	0.9230769230769231	dbCAN
GH10.hmm	303	PUL0697|WP_015909020.1	408	1.639137709968837e-54	30	302	68	354	0.900990099009901	dbCAN
GH115.hmm	697	PUL0704|WP_031425585.1	948	8.553552464074395e-274	2	597	34	672	0.8550932568149211	dbCAN
GH10.hmm	303	PUL0704|WP_031425586.1	731	4.459693929590367e-55	98	302	489	714	0.6765676567656765	dbCAN
GH43_1.hmm	307	PUL0704|WP_031425593.1	371	3.31269812773095e-158	1	307	52	361	1.0	dbCAN
CE20.hmm	249	PUL0704|WP_031425594.1	640	1.6127798558363745e-44	3	117	101	225	0.46184738955823296	dbCAN
CE20.hmm	249	PUL0704|WP_031425594.1	640	1.0688821000243543e-53	121	248	404	530	0.5140562248995983	dbCAN
GH10.hmm	303	PUL0704|WP_035916775.1	374	9.681513537801387e-114	2	302	41	371	0.9933993399339934	dbCAN
CE15.hmm	269	PUL0704|WP_081868360.1	791	2.1527828365680784e-76	1	267	55	382	0.9925650557620818	dbCAN
CBM9.hmm	182	PUL0704|WP_081868360.1	791	1.6142587652580337e-44	1	182	521	706	1.0	dbCAN
GH67.hmm	669	PUL0704|WP_117434191.1	724	1.974730302191566e-298	1	667	24	696	0.9970104633781763	dbCAN
GH97.hmm	631	PUL0705|WP_031425947.1	653	1.473560104394849e-171	3	628	10	642	0.9920760697305864	dbCAN
GH8.hmm	320	PUL0705|WP_035916826.1	432	1.22782787460444e-77	23	319	95	420	0.928125	dbCAN
GH10.hmm	303	PUL0705|WP_035916828.1	379	1.6746292214042767e-108	3	302	37	376	0.9900990099009901	dbCAN
GH43_12.hmm	281	PUL0705|WP_051907767.1	584	1.3284253243869067e-106	2	281	70	364	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0705|WP_051907767.1	584	6.08585545774975e-53	6	183	402	580	0.89	dbCAN
GH95.hmm	722	PUL0705|WP_051907768.1	834	2.7447970512894605e-301	3	713	37	768	0.9847645429362881	dbCAN
GH10.hmm	303	PUL0705|WP_051907770.1	562	1.5558929480555942e-52	89	302	306	554	0.7062706270627063	dbCAN
GH43_10.hmm	271	PUL0705|WP_081868372.1	922	4.5492852401843284e-107	2	271	431	697	0.996309963099631	dbCAN
CBM91.hmm	200	PUL0705|WP_081868372.1	922	4.7783849168644324e-30	10	197	733	917	0.94	dbCAN
CE6.hmm	99	PUL0705|WP_081868373.1	894	2.1661987308494288e-35	2	99	87	197	0.98989898989899	dbCAN
CE1.hmm	227	PUL0705|WP_081868373.1	894	6.396336550136837e-57	1	217	305	524	0.9559471365638766	dbCAN
CE1.hmm	227	PUL0705|WP_081868373.1	894	3.342714746964188e-56	1	221	665	889	0.973568281938326	dbCAN
GH43_1.hmm	307	PUL0722|WP_203394764.1	345	8.836390628268874e-156	1	307	22	337	1.0	dbCAN
GH10.hmm	303	PUL0722|WP_203394766.1	382	6.2420920089408375e-105	1	301	36	375	0.9933993399339934	dbCAN
GH10.hmm	303	PUL0722|WP_203394771.1	400	3.2418046239088375e-103	2	302	45	393	0.9933993399339934	dbCAN
GH26.hmm	303	PUL0722|WP_203394778.1	338	4.0848344208423787e-16	128	275	129	302	0.4884488448844885	dbCAN
GH43_12.hmm	281	PUL0722|WP_203394779.1	555	1.578084794273143e-120	2	281	36	327	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0722|WP_203394779.1	555	4.006910911540186e-62	6	199	360	554	0.97	dbCAN
GH10.hmm	303	PUL0722|WP_203394780.1	361	3.214988247713583e-98	7	302	35	357	0.976897689768977	dbCAN
GH10.hmm	303	PUL0722|WP_203394781.1	451	3.4189789117570254e-93	3	301	136	447	0.9867986798679867	dbCAN
GH3.hmm	216	PUL0722|WP_203394785.1	885	1.7624511834424131e-75	3	215	74	317	0.9861111111111112	dbCAN
GH179.hmm	338	PUL0722|WP_249988932.1	380	8.099061470186318e-21	21	182	73	231	0.47928994082840237	dbCAN
GH51_1.hmm	472	PUL0743|WP_015924760.1	492	2.5734600394380085e-184	3	471	5	490	0.9936440677966102	dbCAN
GH43_10.hmm	271	PUL0743|WP_015924762.1	500	1.8214801214612804e-98	1	271	4	275	1.0	dbCAN
CBM91.hmm	200	PUL0743|WP_015924762.1	500	1.0034397000711114e-32	8	198	307	498	0.955	dbCAN
GH8.hmm	320	PUL0743|WP_015924763.1	376	1.5213710082326668e-79	20	319	55	367	0.9375	dbCAN
GH39.hmm	431	PUL0743|WP_015924764.1	501	5.726034274611014e-183	3	430	12	436	0.9930394431554525	dbCAN
CE1.hmm	227	PUL0743|WP_015924765.1	265	1.2173207355984381e-44	2	224	11	264	0.9823788546255506	dbCAN
GH182.hmm	237	PUL0743|WP_015924766.1	732	4.9694762398145325e-36	8	234	423	650	0.9578059071729957	dbCAN
CE20.hmm	249	PUL0743|WP_041706618.1	631	9.742901877676952e-38	3	121	89	224	0.4779116465863454	dbCAN
CE20.hmm	249	PUL0743|WP_041706618.1	631	1.3536509342278093e-51	122	248	396	521	0.5100401606425703	dbCAN
GH10.hmm	303	PUL0792|WP_226555413.1	824	3.359568099352313e-82	11	299	54	391	0.9537953795379538	dbCAN
CBM9.hmm	182	PUL0792|WP_226555413.1	824	4.365086510431088e-42	1	182	576	754	1.0	dbCAN
GH120.hmm	91	PUL0792|WP_226849177.1	664	9.947899529097885e-38	1	91	312	402	1.0	dbCAN
GH43_11.hmm	292	PUL0792|WP_226849180.1	542	8.454027849661128e-130	1	292	3	302	1.0	dbCAN
CBM91.hmm	200	PUL0792|WP_226849180.1	542	2.2386751290496524e-48	2	199	329	537	0.99	dbCAN
GH8.hmm	320	PUL0792|WP_226849184.1	377	4.107254039788692e-73	18	319	51	369	0.94375	dbCAN
CE20.hmm	249	PUL0792|WP_226849186.1	458	3.0405993495047635e-36	122	246	221	344	0.5020080321285141	dbCAN
