PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0322,APU67046.1,https://www.ncbi.nlm.nih.gov/protein/APU67046.1,8108 - 11234 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0330,APU67054.1,https://www.ncbi.nlm.nih.gov/protein/APU67054.1,17743 - 18823 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0330,APU67054.1,https://www.ncbi.nlm.nih.gov/protein/APU67054.1,17743 - 18823 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0332,APU67056.1,https://www.ncbi.nlm.nih.gov/protein/APU67056.1,20375 - 22583 (-),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,3.2.1.21
PUL0329,-,GRFL_0333,APU67057.1,https://www.ncbi.nlm.nih.gov/protein/APU67057.1,22706 - 24938 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,3.2.1.139
PUL0329,-,GRFL_0333,APU67057.1,https://www.ncbi.nlm.nih.gov/protein/APU67057.1,22706 - 24938 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,3.2.1.139
PUL0329,-,GRFL_0333,APU67057.1,https://www.ncbi.nlm.nih.gov/protein/APU67057.1,22706 - 24938 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,3.2.1.139
PUL0329,-,GRFL_0336,APU67060.1,https://www.ncbi.nlm.nih.gov/protein/APU67060.1,26870 - 28019 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,3.2.1.8
PUL0329,-,GRFL_0337,APU67061.1,https://www.ncbi.nlm.nih.gov/protein/APU67061.1,27999 - 30843 (+),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0338,APU67062.1,https://www.ncbi.nlm.nih.gov/protein/APU67062.1,30859 - 32179 (-),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0338,APU67062.1,https://www.ncbi.nlm.nih.gov/protein/APU67062.1,30859 - 32179 (-),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0338,APU67062.1,https://www.ncbi.nlm.nih.gov/protein/APU67062.1,30859 - 32179 (-),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0329,-,GRFL_0341,APU67065.1,https://www.ncbi.nlm.nih.gov/protein/APU67065.1,35092 - 36712 (-),CP016359.1,https://www.ncbi.nlm.nih.gov/nuccore/CP016359.1,-
PUL0335,-,-,SIP56315.1,https://www.ncbi.nlm.nih.gov/protein/SIP56315.1,4206 - 5760 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,6.4.1.3
PUL0335,-,-,SIP56315.1,https://www.ncbi.nlm.nih.gov/protein/SIP56315.1,4206 - 5760 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,6.4.1.3
PUL0335,-,-,SIP56315.1,https://www.ncbi.nlm.nih.gov/protein/SIP56315.1,4206 - 5760 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,6.4.1.3
PUL0335,-,-,SIP56318.1,https://www.ncbi.nlm.nih.gov/protein/SIP56318.1,7183 - 8344 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,4.1.1.70
PUL0335,-,-,SIP56319.1,https://www.ncbi.nlm.nih.gov/protein/SIP56319.1,8516 - 9869 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56320.1,https://www.ncbi.nlm.nih.gov/protein/SIP56320.1,9978 - 11829 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.54
PUL0335,-,-,SIP56328.1,https://www.ncbi.nlm.nih.gov/protein/SIP56328.1,20716 - 22129 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,2.4.2.14
PUL0335,-,-,SIP56329.1,https://www.ncbi.nlm.nih.gov/protein/SIP56329.1,22300 - 23107 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56330.1,https://www.ncbi.nlm.nih.gov/protein/SIP56330.1,23110 - 24052 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56331.1,https://www.ncbi.nlm.nih.gov/protein/SIP56331.1,24257 - 26411 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.22
PUL0335,-,-,SIP56331.1,https://www.ncbi.nlm.nih.gov/protein/SIP56331.1,24257 - 26411 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.22
PUL0335,-,-,SIP56333.1,https://www.ncbi.nlm.nih.gov/protein/SIP56333.1,27849 - 28227 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56333.1,https://www.ncbi.nlm.nih.gov/protein/SIP56333.1,27849 - 28227 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56333.1,https://www.ncbi.nlm.nih.gov/protein/SIP56333.1,27849 - 28227 (+),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56336.1,https://www.ncbi.nlm.nih.gov/protein/SIP56336.1,30367 - 32620 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.21
PUL0335,-,-,SIP56337.1,https://www.ncbi.nlm.nih.gov/protein/SIP56337.1,32622 - 33915 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,-
PUL0335,-,-,SIP56338.1,https://www.ncbi.nlm.nih.gov/protein/SIP56338.1,34004 - 34949 (-),LT674125.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674125.1,3.2.1.73
PUL0336,-,-,SIP56342.1,https://www.ncbi.nlm.nih.gov/protein/SIP56342.1,646 - 1024 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56342.1,https://www.ncbi.nlm.nih.gov/protein/SIP56342.1,646 - 1024 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56342.1,https://www.ncbi.nlm.nih.gov/protein/SIP56342.1,646 - 1024 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56345.1,https://www.ncbi.nlm.nih.gov/protein/SIP56345.1,3165 - 5409 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,3.2.1.21
PUL0336,-,-,SIP56346.1,https://www.ncbi.nlm.nih.gov/protein/SIP56346.1,5420 - 6713 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56347.1,https://www.ncbi.nlm.nih.gov/protein/SIP56347.1,6802 - 7747 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,3.2.1.73
PUL0336,-,-,SIP56347.1,https://www.ncbi.nlm.nih.gov/protein/SIP56347.1,6802 - 7747 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,3.2.1.73
PUL0336,-,-,SIP56347.1,https://www.ncbi.nlm.nih.gov/protein/SIP56347.1,6802 - 7747 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,3.2.1.73
PUL0336,-,-,SIP56350.1,https://www.ncbi.nlm.nih.gov/protein/SIP56350.1,9728 - 12881 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56351.1,https://www.ncbi.nlm.nih.gov/protein/SIP56351.1,13171 - 16123 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56351.1,https://www.ncbi.nlm.nih.gov/protein/SIP56351.1,13171 - 16123 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56353.1,https://www.ncbi.nlm.nih.gov/protein/SIP56353.1,17420 - 18374 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,2.4.2.53
PUL0336,-,-,SIP56353.1,https://www.ncbi.nlm.nih.gov/protein/SIP56353.1,17420 - 18374 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,2.4.2.53
PUL0336,-,-,SIP56353.1,https://www.ncbi.nlm.nih.gov/protein/SIP56353.1,17420 - 18374 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,2.4.2.53
PUL0336,-,-,SIP56356.1,https://www.ncbi.nlm.nih.gov/protein/SIP56356.1,19605 - 20184 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56356.1,https://www.ncbi.nlm.nih.gov/protein/SIP56356.1,19605 - 20184 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56358.1,https://www.ncbi.nlm.nih.gov/protein/SIP56358.1,21248 - 21617 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56358.1,https://www.ncbi.nlm.nih.gov/protein/SIP56358.1,21248 - 21617 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56360.1,https://www.ncbi.nlm.nih.gov/protein/SIP56360.1,22554 - 23985 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56360.1,https://www.ncbi.nlm.nih.gov/protein/SIP56360.1,22554 - 23985 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56360.1,https://www.ncbi.nlm.nih.gov/protein/SIP56360.1,22554 - 23985 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56360.1,https://www.ncbi.nlm.nih.gov/protein/SIP56360.1,22554 - 23985 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56360.1,https://www.ncbi.nlm.nih.gov/protein/SIP56360.1,22554 - 23985 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0336,-,-,SIP56365.1,https://www.ncbi.nlm.nih.gov/protein/SIP56365.1,28328 - 30029 (-),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,2.7.13.3
PUL0336,-,-,SIP56366.1,https://www.ncbi.nlm.nih.gov/protein/SIP56366.1,30436 - 31612 (+),LT674126.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674126.1,-
PUL0337,-,-,SIP56372.1,https://www.ncbi.nlm.nih.gov/protein/SIP56372.1,4395 - 5832 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56373.1,https://www.ncbi.nlm.nih.gov/protein/SIP56373.1,6000 - 7176 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56374.1,https://www.ncbi.nlm.nih.gov/protein/SIP56374.1,7583 - 9284 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.7.13.3
PUL0337,-,-,SIP56374.1,https://www.ncbi.nlm.nih.gov/protein/SIP56374.1,7583 - 9284 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.7.13.3
PUL0337,-,-,SIP56374.1,https://www.ncbi.nlm.nih.gov/protein/SIP56374.1,7583 - 9284 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.7.13.3
PUL0337,-,-,SIP56374.1,https://www.ncbi.nlm.nih.gov/protein/SIP56374.1,7583 - 9284 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.7.13.3
PUL0337,-,-,SIP56374.1,https://www.ncbi.nlm.nih.gov/protein/SIP56374.1,7583 - 9284 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.7.13.3
PUL0337,-,-,SIP56379.1,https://www.ncbi.nlm.nih.gov/protein/SIP56379.1,13627 - 15058 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56379.1,https://www.ncbi.nlm.nih.gov/protein/SIP56379.1,13627 - 15058 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56381.1,https://www.ncbi.nlm.nih.gov/protein/SIP56381.1,15995 - 16364 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56381.1,https://www.ncbi.nlm.nih.gov/protein/SIP56381.1,15995 - 16364 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56383.1,https://www.ncbi.nlm.nih.gov/protein/SIP56383.1,17428 - 18007 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56383.1,https://www.ncbi.nlm.nih.gov/protein/SIP56383.1,17428 - 18007 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56383.1,https://www.ncbi.nlm.nih.gov/protein/SIP56383.1,17428 - 18007 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56386.1,https://www.ncbi.nlm.nih.gov/protein/SIP56386.1,19238 - 20192 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.4.2.53
PUL0337,-,-,SIP56386.1,https://www.ncbi.nlm.nih.gov/protein/SIP56386.1,19238 - 20192 (-),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,2.4.2.53
PUL0337,-,-,SIP56388.1,https://www.ncbi.nlm.nih.gov/protein/SIP56388.1,21489 - 24441 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56389.1,https://www.ncbi.nlm.nih.gov/protein/SIP56389.1,24731 - 27884 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56389.1,https://www.ncbi.nlm.nih.gov/protein/SIP56389.1,24731 - 27884 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56389.1,https://www.ncbi.nlm.nih.gov/protein/SIP56389.1,24731 - 27884 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56392.1,https://www.ncbi.nlm.nih.gov/protein/SIP56392.1,29866 - 30811 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,3.2.1.73
PUL0337,-,-,SIP56393.1,https://www.ncbi.nlm.nih.gov/protein/SIP56393.1,30900 - 32193 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,-
PUL0337,-,-,SIP56394.1,https://www.ncbi.nlm.nih.gov/protein/SIP56394.1,32204 - 34448 (+),LT674127.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674127.1,3.2.1.21
PUL0338,-,-,SIP56396.1,https://www.ncbi.nlm.nih.gov/protein/SIP56396.1,328 - 1504 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56397.1,https://www.ncbi.nlm.nih.gov/protein/SIP56397.1,1911 - 3612 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.7.13.3
PUL0338,-,-,SIP56397.1,https://www.ncbi.nlm.nih.gov/protein/SIP56397.1,1911 - 3612 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.7.13.3
PUL0338,-,-,SIP56397.1,https://www.ncbi.nlm.nih.gov/protein/SIP56397.1,1911 - 3612 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.7.13.3
PUL0338,-,-,SIP56397.1,https://www.ncbi.nlm.nih.gov/protein/SIP56397.1,1911 - 3612 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.7.13.3
PUL0338,-,-,SIP56397.1,https://www.ncbi.nlm.nih.gov/protein/SIP56397.1,1911 - 3612 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.7.13.3
PUL0338,-,-,SIP56402.1,https://www.ncbi.nlm.nih.gov/protein/SIP56402.1,7955 - 9386 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56402.1,https://www.ncbi.nlm.nih.gov/protein/SIP56402.1,7955 - 9386 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56404.1,https://www.ncbi.nlm.nih.gov/protein/SIP56404.1,10323 - 10692 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56404.1,https://www.ncbi.nlm.nih.gov/protein/SIP56404.1,10323 - 10692 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56406.1,https://www.ncbi.nlm.nih.gov/protein/SIP56406.1,11756 - 12335 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56406.1,https://www.ncbi.nlm.nih.gov/protein/SIP56406.1,11756 - 12335 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56406.1,https://www.ncbi.nlm.nih.gov/protein/SIP56406.1,11756 - 12335 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56409.1,https://www.ncbi.nlm.nih.gov/protein/SIP56409.1,13566 - 14520 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.4.2.53
PUL0338,-,-,SIP56409.1,https://www.ncbi.nlm.nih.gov/protein/SIP56409.1,13566 - 14520 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,2.4.2.53
PUL0338,-,-,SIP56411.1,https://www.ncbi.nlm.nih.gov/protein/SIP56411.1,15816 - 18768 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56412.1,https://www.ncbi.nlm.nih.gov/protein/SIP56412.1,19058 - 22211 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56412.1,https://www.ncbi.nlm.nih.gov/protein/SIP56412.1,19058 - 22211 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56412.1,https://www.ncbi.nlm.nih.gov/protein/SIP56412.1,19058 - 22211 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56415.1,https://www.ncbi.nlm.nih.gov/protein/SIP56415.1,24193 - 25138 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,3.2.1.73
PUL0338,-,-,SIP56416.1,https://www.ncbi.nlm.nih.gov/protein/SIP56416.1,25227 - 26520 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56417.1,https://www.ncbi.nlm.nih.gov/protein/SIP56417.1,26531 - 28775 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,3.2.1.21
PUL0338,-,-,SIP56417.1,https://www.ncbi.nlm.nih.gov/protein/SIP56417.1,26531 - 28775 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,3.2.1.21
PUL0338,-,-,SIP56417.1,https://www.ncbi.nlm.nih.gov/protein/SIP56417.1,26531 - 28775 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,3.2.1.21
PUL0338,-,-,SIP56420.1,https://www.ncbi.nlm.nih.gov/protein/SIP56420.1,30914 - 31292 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56420.1,https://www.ncbi.nlm.nih.gov/protein/SIP56420.1,30914 - 31292 (-),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,-
PUL0338,-,-,SIP56422.1,https://www.ncbi.nlm.nih.gov/protein/SIP56422.1,32730 - 34884 (+),LT674128.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674128.1,3.2.1.22
PUL0339,-,-,SIP56437.1,https://www.ncbi.nlm.nih.gov/protein/SIP56437.1,7581 - 9738 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.22
PUL0339,-,-,SIP56438.1,https://www.ncbi.nlm.nih.gov/protein/SIP56438.1,9963 - 10359 (+),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56438.1,https://www.ncbi.nlm.nih.gov/protein/SIP56438.1,9963 - 10359 (+),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56440.1,https://www.ncbi.nlm.nih.gov/protein/SIP56440.1,11810 - 14063 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.21
PUL0339,-,-,SIP56440.1,https://www.ncbi.nlm.nih.gov/protein/SIP56440.1,11810 - 14063 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.21
PUL0339,-,-,SIP56442.1,https://www.ncbi.nlm.nih.gov/protein/SIP56442.1,15464 - 16955 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.73
PUL0339,-,-,SIP56442.1,https://www.ncbi.nlm.nih.gov/protein/SIP56442.1,15464 - 16955 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.73
PUL0339,-,-,SIP56442.1,https://www.ncbi.nlm.nih.gov/protein/SIP56442.1,15464 - 16955 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.73
PUL0339,-,-,SIP56445.1,https://www.ncbi.nlm.nih.gov/protein/SIP56445.1,20069 - 23324 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56445.1,https://www.ncbi.nlm.nih.gov/protein/SIP56445.1,20069 - 23324 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56445.1,https://www.ncbi.nlm.nih.gov/protein/SIP56445.1,20069 - 23324 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56448.1,https://www.ncbi.nlm.nih.gov/protein/SIP56448.1,28690 - 29392 (+),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0339,-,-,SIP56449.1,https://www.ncbi.nlm.nih.gov/protein/SIP56449.1,29479 - 31924 (+),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,3.2.1.52
PUL0339,-,-,SIP56450.1,https://www.ncbi.nlm.nih.gov/protein/SIP56450.1,32224 - 33172 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,1.8.1.9
PUL0339,-,-,SIP56450.1,https://www.ncbi.nlm.nih.gov/protein/SIP56450.1,32224 - 33172 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,1.8.1.9
PUL0339,-,-,SIP56452.1,https://www.ncbi.nlm.nih.gov/protein/SIP56452.1,33934 - 36427 (-),LT674129.1,https://www.ncbi.nlm.nih.gov/nuccore/LT674129.1,-
PUL0342,-,PRU_RS13995,WP_013065621.1,https://www.ncbi.nlm.nih.gov/protein/WP_013065621.1,0 - 2181 (+),NC_014033.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_014033.1,-
PUL0342,-,PRU_RS14000,WP_013064566.1,https://www.ncbi.nlm.nih.gov/protein/WP_013064566.1,2449 - 4915 (+),NC_014033.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_014033.1,-
