CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC49	CAZyme	NC_004663.1	WP_011108165.1	2762989	2765265	-	CAZyme|GH92_e18
CGC49	null	NC_004663.1	WP_225011966.1	2765368	2767257	-	null
CGC49	TC	NC_004663.1	WP_011108167.1	2767291	2768934	-	TC|1.B.38.1.7
CGC49	TC	NC_004663.1	WP_011108168.1	2768949	2771939	-	TC|1.B.14.6.1
CGC50	TC	NC_004663.1	WP_008764016.1	2820491	2821573	+	TC|2.A.6.2.28
CGC50	TC	NC_004663.1	WP_008764017.1	2821589	2824621	+	TC|2.A.6.2.33
CGC50	null	NC_004663.1	WP_008764018.1	2824618	2825964	+	null
CGC50	CAZyme	NC_004663.1	WP_008764019.1	2826115	2827209	+	CAZyme|PL10_1+SULFATLAS|S1_7
CGC50	TC	NC_004663.1	WP_008764020.1	2827332	2828492	-	TC|9.B.97.1.2
CGC51	TC	NC_004663.1	WP_011108266.1	2963646	2965019	-	TC|2.A.66.1.32
CGC51	CAZyme	NC_004663.1	WP_011108267.1	2965174	2966622	-	CAZyme|GH28_e12
CGC52	CAZyme	NC_004663.1	WP_011108296.1	3043152	3046085	-	CAZyme|GH2_e98|CBM32_e133
CGC52	TC	NC_004663.1	WP_008763641.1	3046175	3047515	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC53	CAZyme	NC_004663.1	WP_011108305.1	3076578	3078440	-	CAZyme|GH20_e11+SULFATLAS|S1_16
CGC53	TC	NC_004663.1	WP_005681494.1	3078618	3080336	-	TC|8.A.46.1.3
CGC53	TC	NC_004663.1	WP_008765142.1	3080348	3083752	-	TC|1.B.14.6.17
CGC54	TC	NC_004663.1	WP_011108397.1	3258569	3259849	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|HTH_8
CGC54	STP	NC_004663.1	WP_011108398.1	3259854	3262226	-	STP|HisKA+STP|HATPase_c+STP|Response_reg
CGC54	CAZyme	NC_004663.1	WP_011108399.1	3262908	3264857	-	CAZyme|GH97_e5
CGC54	SULFATLAS	NC_004663.1	WP_011108400.1	3264883	3266193	-	SULFATLAS|S1_14
CGC54	CAZyme	NC_004663.1	WP_011108401.1	3266202	3268370	-	CAZyme|GH67_e0
CGC54	CAZyme	NC_004663.1	WP_011108402.1	3268467	3270020	-	CAZyme|GH76_e36
CGC55	TC	NC_004663.1	WP_008765453.1	3336916	3337923	-	TC|8.A.5.1.3
CGC55	CAZyme	NC_004663.1	WP_011108444.1	3338137	3341142	-	CAZyme|GH2_e41
CGC55	null	NC_004663.1	WP_155516878.1	3341247	3341393	+	null
CGC55	TC	NC_004663.1	WP_008765451.1	3341531	3343018	-	TC|2.A.50.2.3
CGC56	CAZyme	NC_004663.1	WP_008765419.1	3403559	3404782	-	CAZyme|GT30_e38
CGC56	null	NC_004663.1	WP_008765418.1	3404799	3406313	-	null
CGC56	TC	NC_004663.1	WP_008762019.1	3406408	3408480	+	TC|9.B.28.5.3
CGC56	null	NC_004663.1	WP_008765417.1	3408455	3408925	-	null
CGC56	CAZyme	NC_004663.1	WP_011108456.1	3408968	3410764	-	CAZyme|GH123_e16
CGC56	TC	NC_004663.1	WP_011108457.1	3410820	3413276	-	TC|3.A.11.1.5
CGC57	TC	NC_004663.1	WP_032840804.1	3580840	3583221	-	TC|8.A.3.3.4
CGC57	null	NC_004663.1	WP_011108518.1	3583238	3584035	-	null
CGC57	CAZyme	NC_004663.1	WP_008765279.1	3584072	3585223	-	CAZyme|GT4_e3479
CGC57	CAZyme	NC_004663.1	WP_008765278.1	3585303	3586415	-	CAZyme|GT4_e161
CGC57	CAZyme	NC_004663.1	WP_008765277.1	3586412	3587551	-	CAZyme|GT4_e408
CGC57	CAZyme	NC_004663.1	WP_008765276.1	3587548	3588792	-	CAZyme|GT129
CGC57	CAZyme	NC_004663.1	WP_008765275.1	3588805	3589803	-	CAZyme|GT2+TC|4.D.1.1.3
CGC57	null	NC_004663.1	WP_008765274.1	3589800	3590903	-	null
CGC57	CAZyme	NC_004663.1	WP_008765273.1	3590900	3591766	-	CAZyme|GT14_e68
CGC57	CAZyme	NC_004663.1	WP_008765272.1	3591766	3592626	-	CAZyme|GT14_e45
CGC57	CAZyme	NC_004663.1	WP_224200502.1	3592634	3593575	-	CAZyme|GT32_e179
CGC57	CAZyme	NC_004663.1	WP_008765270.1	3593575	3594504	-	CAZyme|GT8_e199
CGC57	CAZyme	NC_004663.1	WP_008765269.1	3594515	3595315	-	CAZyme|GT2
CGC57	null	NC_004663.1	WP_008765268.1	3595315	3595851	-	null
CGC57	CAZyme	NC_004663.1	WP_008765267.1	3595908	3596891	-	CAZyme|GT2
CGC57	null	NC_004663.1	WP_008765266.1	3596904	3597509	-	null
CGC57	TC	NC_004663.1	WP_008765265.1	3597506	3598960	-	TC|2.A.66.2.23
CGC58	CAZyme	NC_004663.1	WP_011108524.1	3611934	3613646	-	CAZyme|GH93_e16
CGC58	null	NC_004663.1	WP_011108525.1	3613724	3615598	-	null
CGC58	TC	NC_004663.1	WP_011108526.1	3615607	3618663	-	TC|1.B.14.6.17
CGC58	CAZyme	NC_004663.1	WP_008765249.1	3618732	3619724	-	CAZyme|GH43_31
CGC59	TC	NC_004663.1	WP_008767205.1	3662793	3665987	-	TC|1.B.14.6.17
CGC59	CAZyme	NC_004663.1	WP_008767206.1	3666005	3667087	-	CAZyme|GH105_e29+SULFATLAS|S1_16
CGC59	CAZyme	NC_004663.1	WP_008767207.1	3667119	3668933	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC60	CAZyme	NC_004663.1	WP_008767224.1	3693238	3694437	+	CAZyme|GT4_e994
CGC60	CAZyme	NC_004663.1	WP_008767225.1	3694434	3695567	+	CAZyme|GT4_e3623
CGC60	CAZyme	NC_004663.1	WP_011108541.1	3695564	3696790	+	CAZyme|GT4_e440
CGC60	STP	NC_004663.1	WP_008767227.1	3696762	3697673	-	STP|HTH_18
CGC60	TC	NC_004663.1	WP_008761836.1	3697897	3699000	+	TC|2.A.6.2.29
CGC60	TC	NC_004663.1	WP_011108542.1	3699015	3702191	+	TC|2.A.6.2.22
CGC60	TC	NC_004663.1	WP_008767229.1	3702207	3703571	+	TC|2.A.6.2.23
CGC61	TC	NC_004663.1	WP_008767254.1	3738692	3740638	-	TC|8.A.46.1.5
CGC61	TC	NC_004663.1	WP_008767255.1	3740650	3743808	-	TC|1.B.14.6.17
CGC61	CAZyme	NC_004663.1	WP_008767256.1	3743935	3746043	-	CAZyme|GH2_e108
CGC61	CAZyme	NC_004663.1	WP_032841307.1	3746063	3747493	-	CAZyme|GH29_e8+SULFATLAS|S1_17
CGC61	TC	NC_004663.1	WP_011108547.1	3747864	3751904	-	TC|9.B.259.2.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC62	TC	NC_004663.1	WP_011108582.1	3802807	3806184	+	TC|1.B.14.6.17
CGC62	null	NC_004663.1	WP_011108583.1	3806197	3808131	+	null
CGC62	CAZyme	NC_004663.1	WP_008767292.1	3808169	3809065	+	CAZyme|CBM32_e47
CGC62	CAZyme	NC_004663.1	WP_011108584.1	3809075	3811981	+	CAZyme|CBM32_e96+SULFATLAS|S1_8
CGC62	TC	NC_004663.1	WP_011108585.1	3812168	3814984	+	TC|1.B.14.12.1+PEPTIDASE|M14.UNW
CGC62	null	NC_004663.1	WP_011108586.1	3815152	3816084	+	null
CGC62	TC	NC_004663.1	WP_011108587.1	3816241	3818091	-	TC|1.A.23.1.4
CGC62	TC	NC_004663.1	WP_008767297.1	3818218	3819204	+	TC|2.A.19.5.2
CGC62	null	NC_004663.1	WP_008767298.1	3819286	3820854	-	null
CGC62	CAZyme	NC_004663.1	WP_008767299.1	3821077	3822324	+	CAZyme|GH154_e2+SULFATLAS|S1_14
CGC62	SULFATLAS	NC_004663.1	WP_011108591.1	3822979	3823896	+	SULFATLAS|S1_30
CGC62	TC	NC_004663.1	WP_011108592.1	3824416	3827481	+	TC|1.B.14.6.17
CGC62	TC	NC_004663.1	WP_008767302.1	3827521	3829146	+	TC|1.B.38.1.10
CGC62	CAZyme	NC_004663.1	WP_011108593.1	3829182	3830744	+	CAZyme|GH30_6+SULFATLAS|S1_7
CGC62	null	NC_004663.1	WP_062695870.1	3830770	3831948	+	null
CGC62	CAZyme	NC_004663.1	WP_011108595.1	3832138	3833328	+	CAZyme|GH130_1
CGC62	TC	NC_004663.1	WP_011108596.1	3833579	3835456	+	TC|2.A.21.3.8
CGC63	CAZyme	NC_004663.1	WP_008767349.1	3910956	3913094	+	CAZyme|GH31_14
CGC63	CAZyme	NC_004663.1	WP_011108625.1	3913435	3915939	-	CAZyme|GH31_e40
CGC63	CAZyme	NC_004663.1	WP_011108626.1	3915974	3917752	-	CAZyme|GH66_e1
CGC63	null	NC_004663.1	WP_011108627.1	3917766	3919280	-	null
CGC63	TC	NC_004663.1	WP_011108628.1	3919317	3920807	-	TC|1.B.38.1.10
CGC63	TC	NC_004663.1	WP_011108629.1	3920823	3923822	-	TC|1.B.14.6.17
CGC63	null	NC_004663.1	WP_008761694.1	3924010	3925662	-	null
CGC63	CAZyme	NC_004663.1	WP_008767356.1	3925763	3927967	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC63	SULFATLAS	NC_004663.1	WP_062694127.1	3928001	3929668	-	SULFATLAS|S1_4
CGC63	CAZyme	NC_004663.1	WP_008767358.1	3929665	3930795	-	CAZyme|GH43_e30+SULFATLAS|S1_7
CGC63	CAZyme	NC_004663.1	WP_306465282.1	3932466	3934463	-	CAZyme|GH51_2
CGC63	TC	NC_004663.1	WP_011108633.1	3934719	3938750	+	TC|9.B.238.3.3+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC64	TC	NC_004663.1	WP_011108639.1	3961873	3963015	+	TC|2.A.1.2.14
CGC64	CAZyme	NC_004663.1	WP_011108640.1	3963269	3966670	+	CAZyme|GH2_e42
CGC65	TC	NC_004663.1	WP_008767386.1	3980272	3981147	-	TC|2.A.7.3.47
CGC65	CAZyme	NC_004663.1	WP_011108647.1	3981331	3982770	-	CAZyme|CE20_e34+SULFATLAS|S1_7
CGC65	null	NC_004663.1	WP_011108648.1	3983916	3986750	+	null
CGC65	TC	NC_004663.1	WP_011108649.1	3986902	3987819	+	TC|2.A.115.1.1
CGC65	SULFATLAS	NC_004663.1	WP_011108650.1	3987868	3988449	+	SULFATLAS|S1_7
CGC65	TC	NC_004663.1	WP_008767392.1	3988611	3989453	+	TC|1.A.30.1.3
CGC65	CAZyme	NC_004663.1	WP_011108651.1	3989587	3991794	-	CAZyme|GH92_e0
CGC65	CAZyme	NC_004663.1	WP_011108652.1	3991841	3993997	-	CAZyme|GH36_e24
CGC65	CAZyme	NC_004663.1	WP_011108653.1	3994022	3995968	-	CAZyme|CE20_e20+SULFATLAS|S1_7
CGC65	CAZyme	NC_004663.1	WP_048698132.1	3995977	3997998	-	CAZyme|GH36_e23
CGC66	CAZyme	NC_004663.1	WP_011108674.1	4018183	4020609	+	CAZyme|GH95_e15+SULFATLAS|S1_7
CGC66	TC	NC_004663.1	WP_162303094.1	4020827	4023988	+	TC|1.B.14.6.17
CGC67	CAZyme	NC_004663.1	WP_011108684.1	4040676	4044560	+	CAZyme|GH31_18|CBM32_e89
CGC67	null	NC_004663.1	WP_011108685.1	4044771	4045532	+	null
CGC67	CAZyme	NC_004663.1	WP_011108686.1	4045654	4047087	-	CAZyme|CE20_e10+SULFATLAS|S1_7
CGC67	TF	NC_004663.1	WP_011108687.1	4047270	4051202	-	TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC67	CAZyme	NC_004663.1	WP_011108688.1	4051327	4053774	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC67	TC	NC_004663.1	WP_162303095.1	4054449	4057769	+	TC|1.B.14.6.17
CGC67	TC	NC_004663.1	WP_011108690.1	4057786	4059651	+	TC|8.A.46.3.4
CGC68	CAZyme	NC_004663.1	WP_011108693.1	4063219	4065543	+	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC68	CAZyme	NC_004663.1	WP_048694946.1	4065549	4068614	+	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC68	TC	NC_004663.1	WP_011108695.1	4068649	4069779	+	TC|9.B.169.4.6
CGC68	TC	NC_004663.1	WP_011108696.1	4069875	4071554	-	TC|2.A.53.3.9
CGC69	CAZyme	NC_004663.1	WP_008767469.1	4143633	4144247	-	CAZyme|CE4_e140
CGC69	TC	NC_004663.1	WP_011108712.1	4144350	4147724	-	TC|9.B.142.9.16
CGC69	TC	NC_004663.1	WP_062696006.1	4148143	4148934	-	TC|3.A.1.15.15
CGC70	TC	NC_004663.1	WP_008767514.1	4224567	4227647	-	TC|1.B.14.6.17
CGC70	null	NC_004663.1	WP_008762901.1	4227668	4229080	-	null
CGC70	CAZyme	NC_004663.1	WP_016269243.1	4229123	4231276	-	CAZyme|GH31_1
CGC70	CAZyme	NC_004663.1	WP_011108750.1	4231298	4233775	-	CAZyme|GH3_e137+SULFATLAS|S1_15
CGC70	CAZyme	NC_004663.1	WP_011108751.1	4233887	4235074	-	CAZyme|GH76_e42
CGC70	TC	NC_004663.1	WP_011108752.1	4235444	4239544	+	TC|2.A.21.9.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC70	TC	NC_004663.1	WP_011108753.1	4240031	4241974	-	TC|1.I.1.1.3
CGC71	TC	NC_004663.1	WP_011108758.1	4248560	4251565	+	TC|1.B.14.6.17
CGC71	TC	NC_004663.1	WP_008767524.1	4251565	4253100	+	TC|1.B.38.1.10
CGC71	CAZyme	NC_004663.1	WP_011108760.1	4253159	4254649	+	CAZyme|GH30_3
CGC71	null	NC_004663.1	WP_011108761.1	4254672	4256675	+	null
CGC71	CAZyme	NC_004663.1	WP_011108762.1	4256693	4258987	+	CAZyme|GH3_e10+SULFATLAS|S1_15
CGC72	TC	NC_004663.1	WP_008767546.1	4295324	4296709	-	TC|2.A.6.2.25
CGC72	TC	NC_004663.1	WP_008767547.1	4296721	4299936	-	TC|2.A.6.2.22
CGC72	TC	NC_004663.1	WP_011108777.1	4299953	4301128	-	TC|8.A.1.6.3
CGC72	CAZyme	NC_004663.1	WP_011108778.1	4301308	4304418	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC72	TC	NC_004663.1	WP_011108779.1	4304569	4306497	+	TC|1.B.93.3.1
CGC73	TC	NC_004663.1	WP_008767552.1	4309072	4311111	-	TC|1.B.38.1.10
CGC73	TC	NC_004663.1	WP_008767553.1	4311134	4314217	-	TC|1.B.14.6.17
CGC73	null	NC_004663.1	WP_011108781.1	4314241	4315650	-	null
CGC73	CAZyme	NC_004663.1	WP_011108782.1	4316255	4317457	+	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC73	SULFATLAS	NC_004663.1	WP_032841405.1	4317540	4319090	+	SULFATLAS|S1_27
CGC73	CAZyme	NC_004663.1	WP_011108783.1	4319229	4322090	+	CAZyme|PL8_2
CGC74	CAZyme	NC_004663.1	WP_011108793.1	4339755	4341794	+	CAZyme|GT2
CGC74	CAZyme	NC_004663.1	WP_008767570.1	4341957	4342967	+	CAZyme|GT2+TC|4.D.1.1.15
CGC74	CAZyme	NC_004663.1	WP_062695838.1	4342969	4344210	+	CAZyme|GT4_e3844
CGC74	CAZyme	NC_004663.1	WP_062695837.1	4344236	4345477	+	CAZyme|GT4_e3844
CGC74	CAZyme	NC_004663.1	WP_011108796.1	4345482	4346723	-	CAZyme|GT4_e3844
CGC74	CAZyme	NC_004663.1	WP_011108797.1	4346856	4347845	+	CAZyme|GT2+TC|4.D.1.1.3
CGC74	CAZyme	NC_004663.1	WP_011108798.1	4347835	4348824	+	CAZyme|GT2
CGC74	CAZyme	NC_004663.1	WP_011108799.1	4348877	4349857	-	CAZyme|GT2
CGC75	CAZyme	NC_004663.1	WP_170848638.1	4354001	4354906	+	CAZyme|GT14_e14
CGC75	null	NC_004663.1	WP_011108802.1	4355126	4355506	+	null
CGC75	CAZyme	NC_004663.1	WP_011108803.1	4355503	4356438	+	CAZyme|GT2+TC|4.D.1.1.14
CGC76	TC	NC_004663.1	WP_011108810.1	4365599	4367434	+	TC|3.A.1.106.1
CGC76	CAZyme	NC_004663.1	WP_008767591.1	4367495	4368283	+	CAZyme|CE4_e54
CGC76	CAZyme	NC_004663.1	WP_008767592.1	4368280	4370181	+	CAZyme|GT2
CGC77	CAZyme	NC_004663.1	WP_011108837.1	4441797	4442915	-	CAZyme|GT28_e43
CGC77	CAZyme	NC_004663.1	WP_008763712.1	4442944	4444260	-	CAZyme|GT119+TC|2.A.103.1.3
CGC77	null	NC_004663.1	WP_008763714.1	4444262	4445596	-	null
CGC77	TC	NC_004663.1	WP_008763716.1	4445765	4447033	-	TC|9.B.146.1.3
CGC77	TC	NC_004663.1	WP_011108839.1	4447131	4448579	-	TC|2.A.128.2.3
CGC78	CAZyme	NC_004663.1	WP_008767687.1	4515517	4516995	+	CAZyme|GH76_e20
CGC78	null	NC_004663.1	WP_170848647.1	4518160	4519728	+	null
CGC78	TC	NC_004663.1	WP_008767691.1	4519745	4522867	+	TC|1.B.14.6.17
CGC78	TC	NC_004663.1	WP_008762470.1	4522883	4525000	+	TC|1.B.38.1.10
CGC79	TC	NC_004663.1	WP_048699137.1	4543995	4547426	+	TC|1.B.14.6.1
CGC79	null	NC_004663.1	WP_008767174.1	4547439	4549367	+	null
CGC79	CAZyme	NC_004663.1	WP_008767173.1	4549396	4550682	+	CAZyme|GH76_e13
CGC80	CAZyme	NC_004663.1	WP_011108887.1	4615173	4616537	-	CAZyme|GH144_e1
CGC80	CAZyme	NC_004663.1	WP_011108888.1	4616660	4618975	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC80	TC	NC_004663.1	WP_011108889.1	4619006	4620535	-	TC|1.B.38.1.10
CGC80	TC	NC_004663.1	WP_011108890.1	4620639	4623704	-	TC|1.B.14.6.17
CGC81	CAZyme	NC_004663.1	WP_011108898.1	4642439	4643626	-	CAZyme|CE9_e78+PEPTIDASE|M38.UNW
CGC81	TC	NC_004663.1	WP_008762539.1	4643658	4644974	-	TC|2.A.1.7.9
CGC81	CAZyme	NC_004663.1	WP_011108899.1	4645118	4647316	-	CAZyme|GH89_e5+TC|2.A.29.14.11
CGC81	null	NC_004663.1	WP_008767106.1	4647344	4648525	-	null
CGC81	CAZyme	NC_004663.1	WP_370448180.1	4648534	4650495	-	CAZyme|CBM51_e35|GH27_e45+SULFATLAS|S1_20
CGC82	TC	NC_004663.1	WP_008767096.1	4669160	4672312	-	TC|1.B.14.6.17
CGC82	null	NC_004663.1	WP_011108906.1	4672362	4673528	-	null
CGC82	TC	NC_004663.1	WP_008767094.1	4673561	4674967	-	TC|2.A.1.1.55
CGC82	null	NC_004663.1	WP_008762555.1	4674973	4676070	-	null
CGC82	CAZyme	NC_004663.1	WP_011108907.1	4676457	4677635	-	CAZyme|CE15_e7+PEPTIDASE|S09.UPW
CGC83	TC	NC_004663.1	WP_008762566.1	4688463	4689581	-	TC|9.B.169.4.2
CGC83	TC	NC_004663.1	WP_008762567.1	4689624	4690931	-	TC|2.A.1.25.6
CGC83	null	NC_004663.1	WP_008767086.1	4690949	4692328	-	null
CGC83	CAZyme	NC_004663.1	WP_008762569.1	4692339	4694783	-	CAZyme|GT2
CGC83	TC	NC_004663.1	WP_008767085.1	4694785	4696272	-	TC|2.A.21.3.7
CGC84	TC	NC_004663.1	WP_008767028.1	4765695	4766546	+	TC|2.C.1.4.1
CGC84	CAZyme	NC_004663.1	WP_008767027.1	4766676	4768682	-	CAZyme|GH127_e4+SULFATLAS|S1_7
CGC84	CAZyme	NC_004663.1	WP_008767026.1	4768720	4769721	-	CAZyme|GH43_34
CGC84	null	NC_004663.1	WP_008767025.1	4769933	4771693	+	null
CGC84	CAZyme	NC_004663.1	WP_008767024.1	4771690	4773711	+	CAZyme|GH154_e20
CGC84	TC	NC_004663.1	WP_008767023.1	4773945	4778090	+	TC|9.B.34.1.7+TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC84	null	NC_004663.1	WP_008767022.1	4778729	4780021	+	null
CGC84	TC	NC_004663.1	WP_011108929.1	4780042	4783143	+	TC|1.B.14.6.17
CGC84	TC	NC_004663.1	WP_008767020.1	4783156	4785171	+	TC|8.A.46.1.3
CGC84	null	NC_004663.1	WP_008767019.1	4785193	4786080	+	null
CGC84	CAZyme	NC_004663.1	WP_008767018.1	4786373	4788268	+	CAZyme|GH16_3|GH43_24+SULFATLAS|S1_19
CGC84	CAZyme	NC_004663.1	WP_008767017.1	4788522	4789589	+	CAZyme|GH43_24+SULFATLAS|S1_6
CGC84	CAZyme	NC_004663.1	WP_008767016.1	4789593	4790888	+	CAZyme|PL42_e0
CGC84	CAZyme	NC_004663.1	WP_008767015.1	4790893	4792038	+	CAZyme|GH105_e39
CGC85	CAZyme	NC_004663.1	WP_011108937.1	4800873	4802951	-	CAZyme|GH13_e47+TC|8.A.9.1.3
CGC85	TC	NC_004663.1	WP_008767007.1	4803061	4804518	-	TC|1.B.38.4.2
CGC85	TC	NC_004663.1	WP_008767006.1	4804544	4805707	-	TC|1.B.38.4.1
CGC85	TC	NC_004663.1	WP_008767005.1	4805742	4807397	-	TC|8.A.46.1.1
CGC85	TC	NC_004663.1	WP_011108938.1	4807419	4810430	-	TC|1.B.14.6.1
CGC85	CAZyme	NC_004663.1	WP_008767003.1	4810585	4812801	-	CAZyme|GH97_e22
CGC85	CAZyme	NC_004663.1	WP_008767002.1	4812998	4814851	-	CAZyme|GH13_46+TC|8.A.9.1.2
CGC86	TC	NC_004663.1	WP_008766966.1	4871280	4872845	+	TC|8.A.46.2.1
CGC86	CAZyme	NC_004663.1	WP_008762690.1	4872869	4873972	+	CAZyme|GH18_e54
CGC87	CAZyme	NC_004663.1	WP_011108980.1	4933624	4935705	-	CAZyme|GH36_e10
CGC87	CAZyme	NC_004663.1	WP_011108981.1	4935716	4937098	-	CAZyme|GH29_e37|CBM32_e126+SULFATLAS|S1_14
CGC87	SULFATLAS	NC_004663.1	WP_011108982.1	4937104	4938573	-	SULFATLAS|S1_27
CGC87	TC	NC_004663.1	WP_070750721.1	4938807	4942907	+	TC|3.E.1.5.3+TF|0035607+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC87	TC	NC_004663.1	WP_008762735.1	4942909	4944282	-	TC|3.A.23.1.1+TF|HTH_8+STP|Response_reg+STP|AAA+STP|HTH_8
CGC87	TC	NC_004663.1	WP_008762736.1	4944371	4945210	+	TC|3.D.1.8.1
CGC87	PEPTIDASE	NC_004663.1	WP_008766931.1	4945216	4946454	+	PEPTIDASE|M16.UNB
CGC87	TC	NC_004663.1	WP_008762738.1	4946539	4947897	+	TC|2.A.66.1.42
CGC88	CAZyme	NC_004663.1	WP_011108998.1	5030403	5031551	+	CAZyme|GH99_e0
CGC88	TC	NC_004663.1	WP_008764135.1	5031632	5034007	+	TC|9.B.110.1.1
CGC89	TC	NC_004663.1	WP_011109022.1	5097042	5099138	+	TC|3.A.11.1.5
CGC89	null	NC_004663.1	WP_008760845.1	5099362	5099826	+	null
CGC89	CAZyme	NC_004663.1	WP_008760846.1	5099845	5100717	+	CAZyme|CBM50_e27+PEPTIDASE|M23.UPB
CGC89	null	NC_004663.1	WP_011109023.1	5100827	5101369	+	null
CGC89	TC	NC_004663.1	WP_105100232.1	5101359	5102675	+	TC|9.B.214.3.2
CGC90	CAZyme	NC_004663.1	WP_008764196.1	5140401	5141792	+	CAZyme|GH29_e74|CBM32_e191+SULFATLAS|S1_14
CGC90	TF	NC_004663.1	WP_011109039.1	5142097	5146044	+	TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HTH_18
CGC90	TC	NC_004663.1	WP_008764197.1	5146676	5149828	+	TC|1.B.14.6.17
CGC90	null	NC_004663.1	WP_011109040.1	5149853	5151817	+	null
CGC90	CAZyme	NC_004663.1	WP_011109041.1	5151875	5153401	+	CAZyme|CBM32_e210+PEPTIDASE|C02.UPA
CGC90	null	NC_004663.1	WP_008764200.1	5153427	5154662	+	null
CGC90	CAZyme	NC_004663.1	WP_008760881.1	5154944	5157229	+	CAZyme|GH92_e18
CGC90	CAZyme	NC_004663.1	WP_008764202.1	5157236	5159575	+	CAZyme|GH92_e0
CGC90	null	NC_004663.1	WP_008764203.1	5159605	5160399	+	null
CGC90	CAZyme	NC_004663.1	WP_061474357.1	5160413	5162752	+	CAZyme|GH92_e0
CGC90	TF	NC_004663.1	WP_011109043.1	5162880	5163671	-	TF|LytTR+STP|Response_reg+STP|LytTR
CGC90	TC	NC_004663.1	WP_011109044.1	5163689	5164747	-	TC|9.B.304.1.11
CGC90	TC	NC_004663.1	WP_011109045.1	5164810	5165739	-	TC|2.A.6.2.20
CGC90	TC	NC_004663.1	WP_011109046.1	5165823	5170148	-	TC|2.A.6.1.2
CGC91	TC	NC_004663.1	WP_008760913.1	5209459	5211702	-	TC|3.A.23.6.1
CGC91	CAZyme	NC_004663.1	WP_008764235.1	5211775	5213070	-	CAZyme|GH23_e209|CBM50_e207
CGC92	CAZyme	NC_004663.1	WP_008764238.1	5216850	5217986	+	CAZyme|GT19_e2
CGC92	null	NC_004663.1	WP_008764239.1	5218078	5218854	+	null
CGC92	TC	NC_004663.1	WP_008764240.1	5218967	5219809	-	TC|9.B.273.1.1
CGC93	TC	NC_004663.1	WP_008764281.1	5250659	5253760	-	TC|1.B.14.6.17
CGC93	CAZyme	NC_004663.1	WP_011109082.1	5253800	5255143	-	CAZyme|CBM32_e16+SULFATLAS|S1_20
CGC93	null	NC_004663.1	WP_008764283.1	5256049	5257926	-	null
CGC93	TC	NC_004663.1	WP_008760927.1	5258012	5259352	-	TC|1.A.26.1.1
CGC94	TC	NC_004663.1	WP_008760974.1	5339015	5342095	+	TC|1.B.14.6.1
CGC94	CAZyme	NC_004663.1	WP_008764318.1	5342248	5344236	+	CAZyme|CE20_e20+SULFATLAS|S1_16
CGC94	CAZyme	NC_004663.1	WP_008764319.1	5344274	5346547	+	CAZyme|GH92_e18
CGC94	CAZyme	NC_004663.1	WP_008764320.1	5346666	5348819	+	CAZyme|GH92_e26
CGC94	CAZyme	NC_004663.1	WP_011109096.1	5348846	5349979	+	CAZyme|GH130_3
CGC94	CAZyme	NC_004663.1	WP_011109097.1	5349986	5351524	+	CAZyme|GH43_8|CBM91_e43
CGC94	null	NC_004663.1	WP_008760980.1	5351618	5353000	+	null
CGC94	TC	NC_004663.1	WP_011109098.1	5353085	5354536	-	TC|2.A.38.1.1
CGC95	TC	NC_004663.1	WP_008760985.1	5362366	5362587	+	TC|2.A.64.1.8
CGC95	TC	NC_004663.1	WP_008760986.1	5362594	5363424	+	TC|2.A.64.1.2
CGC95	null	NC_004663.1	WP_011109099.1	5363539	5366913	+	null
CGC95	TC	NC_004663.1	WP_008764329.1	5367284	5368801	-	TC|2.A.1.14.25
CGC95	null	NC_004663.1	WP_011109101.1	5369061	5369981	-	null
CGC95	TC	NC_004663.1	WP_011109102.1	5370014	5371411	-	TC|4.A.5.1.4
CGC95	CAZyme	NC_004663.1	WP_008760990.1	5371714	5372913	+	CAZyme|GH105_e41
CGC95	CAZyme	NC_004663.1	WP_011109103.1	5372923	5373891	+	CAZyme|CE8_e86+PEPTIDASE|A02.UPW
